ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.999899	1	1	29903
0.88561	1	0.993193	29699.4
0.93799	1	0.998036	29844.3
0.172275	1	0.475249	14211.4
0.428644	1	0.79176	23676
0.213345	1	0.54293	16235.2
0.808754	1	0.98042	29317.5
0.953709	0.0230593	0.105937	3167.83
0.248817	1	0.594931	17790.2
0.466675	1	0.822339	24590.4
0.915307	1.4132e-13	3.968e-12	1.18655e-07
0.999997	0.00749713	0.0441822	1321.18
0.702025	1	0.950392	28419.6
0.95418	1	0.998934	29871.1
0.928461	0.20348	0.503748	15063.6
0.715943	0.790583	0.888152	26558.4
0.863546	0.790583	0.943288	28207.1
0.576981	0.774465	0.806803	24125.8
0.910853	1	0.995903	29780.5
0.896762	1	0.994477	29737.9
0.998438	0.768272	0.97048	29020.3
1	0.129126	0.393442	11765.1
0.0604772	0.0607292	0.0242651	725.599
0.791099	0.0388965	0.13789	4123.33
0.999999	0.0285862	0.130205	3893.53
0.0330737	0.209293	0.0413459	1236.37
1	0.000135903	0.00134592	40.2471
1	0.000137061	0.00135623	40.5554
1	0.000136425	0.00135057	40.3862
0.458153	0.000136191	0.000666519	19.9309
0.846808	0.000137112	0.00116816	34.9314
0.787461	0.000136979	0.00109318	32.6894
0.258378	0.00834276	0.0153902	460.214
0.440053	0.000137117	0.000646564	19.3342
0.700921	0.000416861	0.00267004	79.8421
0.792082	0.0287116	0.108787	3253.06
0.634386	1.76254e-05	0.000138663	4.14643
0.999904	5.105e-41	4.78679e-39	1.43139e-34
0.999987	6.79144e-35	5.411e-33	1.61805e-28
0.168953	1	0.469374	14035.7
0.501066	1	0.847312	25337.2
0.790067	1	0.976236	29192.4
0.174886	0.576753	0.332249	9935.25
0.388905	1	0.756195	22612.5
0.715576	1	0.955056	28559
0.699353	0.00220525	0.0115276	344.709
0.996827	0.764312	0.969087	28978.6
0.466519	0.0176982	0.0478611	1431.19
0.999999	2.0853e-32	1.54203e-30	4.61113e-26
0.523268	1	0.862169	25781.4
0.764344	1	0.969752	28998.5
0.881473	1	0.99268	29684.1
0.979944	1	0.999798	29896.9
0.74598	1	0.964594	28844.3
1	1	1	29903
0.364438	0.252097	0.311208	9306.05
0.362367	0.456197	0.462859	13840.9
0.976664	0.054768	0.210122	6283.29
0.325913	1	0.691303	20672
0.0599379	0.00641846	0.00340968	101.96
0.397132	0.00641107	0.0177541	530.9
0.718227	0.00574201	0.026769	800.473
0.414563	0.00467307	0.0140385	419.792
0.473104	0.00465667	0.0156813	468.919
1	2.60724e-10	6.01426e-09	0.000179844
0.983046	0.000715108	0.00580677	173.64
0.999964	9.72876e-13	2.78802e-11	8.33702e-07
0.61317	1	0.913079	27303.8
0.999943	1	1	29903
0.999995	0.686545	0.944742	28250.6
0.292592	1	0.652181	19502.2
0.726944	1	0.958771	28670.1
0.274742	1	0.629688	18829.6
0.30519	0.00349373	0.00836326	250.087
0.992452	1	0.999971	29902.1
0.562854	0.000114875	0.000688372	20.5844
0.552126	0.00382539	0.0151228	452.217
0.466315	0.000419721	0.00186696	55.8277
0.710673	0.155436	0.353824	10580.4
0.243725	0.160421	0.165843	4959.2
0.999999	0.546523	0.87672	26216.6
0.875357	3.2938e-05	0.000330248	9.8754
0.983821	0.0613906	0.229921	6875.34
0.758957	1	0.968285	28954.6
0.999652	0.339733	0.706379	21122.9
0.905258	1	0.995363	29764.3
