ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.953502	1	0.998902	29870.2
0.818995	1	0.98253	29380.6
0.82842	1	0.984358	29435.2
0.556463	1	0.882636	26393.5
0.556463	1	0.882636	26393.5
0.705329	1	0.951553	28454.3
0.938247	1	0.998053	29844.8
0.99981	1	1	29903
0.657087	0.807695	0.866946	25924.3
0.589184	0.804962	0.828066	24761.7
0.983303	0.713163	0.950119	28411.4
0.979261	0.71317	0.949093	28380.7
0.384117	1	0.751644	22476.4
0.999996	0.000650325	0.00542242	162.147
0.555587	1	0.882122	26378.1
0.94913	0.627427	0.904185	27037.8
0.752708	1	0.966536	28902.3
0.0140535	1	0.0739901	2212.53
0.735633	1.07696e-29	5.3879e-28	1.61114e-23
0.662564	1	0.9353	27968.3
0.815699	1	0.981865	29360.7
0.999986	1	1	29903
2.05514e-13	0.228538	1.48838e-12	4.45069e-08
0.0134061	1	0.0712138	2129.51
0.287159	0.419821	0.375608	11231.8
0.999996	0.433201	0.795596	23790.7
0.959488	0.934014	0.994413	29735.9
0.999918	0.54381	0.875048	26166.6
0.352615	4.50203e-07	2.64411e-06	0.0790667
0.999999	0.00301973	0.020542	614.267
0.830172	0.0876261	0.263394	7876.28
1	1.42671e-10	3.37708e-09	0.000100985
1	1.77322e-09	3.75044e-08	0.00112149
1	1.18516e-07	2.00864e-06	0.0600644
0.999999	1.19481e-07	2.02402e-06	0.0605242
0.993977	1.20505e-07	2.02878e-06	0.0606665
0.262848	8.05038e-08	3.95085e-07	0.0118142
0.58349	1.78568e-06	1.53939e-05	0.460324
0.604747	2.5507e-07	2.57366e-06	0.0769601
0.173399	8.98857e-07	2.59887e-06	0.0777141
0.0334324	2.15305e-07	1.4216e-07	0.004251
0.562513	2.96814e-07	2.77248e-06	0.0829055
0.996322	0.000538876	0.00457955	136.942
0.991138	0.000991512	0.00778827	232.893
0.2968	7.40916e-05	0.000257835	7.71005
0.995479	9.67216e-05	0.000986741	29.5065
1	2.01306e-43	1.9992e-41	5.9782e-37
0.946984	0.0164878	0.0805606	2409
1	2.24824e-33	1.7126e-31	5.12118e-27
0.972743	1	0.999625	29891.8
0.99996	0.769275	0.971053	29037.4
0.217659	0.880696	0.50834	15200.9
0.955531	1	0.998996	29873
0.878695	1	0.992326	29673.5
0.000318138	3.00415e-10	2.96075e-12	8.85354e-08
0.78056	1.56281e-05	0.000150216	4.49192
0.999941	1.58574e-37	1.35945e-35	4.06517e-31
0.962547	1	0.99929	29881.8
0.683081	1	0.943432	28211.4
0.999994	1	1	29903
0.998295	1	0.999999	29903
1	0.813883	0.981493	29349.6
0.999979	0.19858	0.51959	15537.3
0.362016	1	0.729849	21824.7
0.002442	1	0.0171305	512.252
0.75931	0.00292607	0.0157957	472.34
0.808415	1	0.980348	29315.4
0.995994	3.58426e-15	1.22327e-13	3.65795e-09
0.38505	1	0.752535	22503
0.861835	0.0370182	0.141813	4240.62
0.244068	1	0.58828	17591.3
0.0246142	1	0.115796	3462.64
0.00447768	1	0.0286959	858.093
0.717405	1	0.955666	28577.3
0.910715	1	0.99589	29780.1
0.43801	1	0.799593	23910.2
0.23304	0.15867	0.158905	4751.73
0.724652	0.263403	0.50699	15160.5
0.892051	0.0351341	0.139871	4182.56
1	1.63464e-19	7.23454e-18	2.16335e-13
0.89643	4.14012e-06	5.01183e-05	1.49869
1	1.78039e-20	8.27436e-19	2.47428e-14
0.608704	1	0.910879	27238
0.019088	1	0.0946515	2830.36
0.999994	1	1	29903
0.999991	0.726671	0.958682	28667.5
0.900003	0.726363	0.931604	27857.8
0.71181	1	0.953786	28521.1
0.167625	1	0.467008	13964.9
0.537383	1	0.871122	26049.2
0.661939	7.94813e-06	6.92116e-05	2.06964
0.871984	0.856092	0.964746	28848.8
0.494649	1.27177e-05	8.16322e-05	2.44105
0.0182134	0.0150151	0.00251716	75.2706
0.929056	0.299391	0.63407	18960.6
0.93674	0.194045	0.491691	14703
0.726248	0.479645	0.715693	21401.4
0.188075	1	0.502333	15021.2
0.0578169	1	0.222622	6657.08
0.969228	0.479324	0.820733	24542.4
0.990102	1.97219e-07	3.21193e-06	0.0960462
0.317941	4.11451e-05	0.000160176	4.78975
0.690177	1	0.9461	28291.2
0.99957	1	1	29903
0.843498	0.115546	0.324385	9700.08
0.863455	1	0.990222	29610.6
0.696566	1	0.948439	28361.2
0.982088	1	0.999839	29898.2
0.796156	1	0.977648	29234.6
0.540156	1	0.872837	26100.4
0.999999	6.69345e-20	3.02213e-18	9.03706e-14
0.990273	1	0.999953	29901.6
0.190879	1	0.506996	15160.7
0.909849	1	0.995808	29777.7
0.945188	1	0.99847	29857.2
0.855589	1	0.989031	29575
0.684133	1	0.943832	28223.4
0.999994	3.4456e-18	1.4199e-16	4.24594e-12
0.999994	0.848463	0.987889	29540.9
0.888013	1	0.993481	29708.1
0.933466	6.70341e-06	8.1232e-05	2.42908
0.853584	6.81746e-16	2.0996e-14	6.27845e-10
0.359796	8.66349e-20	1.43121e-18	4.27974e-14
0.202499	1	0.525894	15725.8
0.93589	1	0.9979	29840.2
0.551542	1	0.87973	26306.6
0.943731	1	0.998386	29854.7
0.344138	1	0.711234	21268
0.305939	0.0612519	0.093268	2788.99
0.962646	7.95571e-06	9.78737e-05	2.92672
0.789149	2.01528e-12	4.47957e-11	1.33953e-06
0.689156	1.2333e-13	2.64298e-12	7.9033e-08
0.997008	2.51232e-14	8.09502e-13	2.42065e-08
0.959625	2.54464e-15	8.46021e-14	2.52986e-09
1	8.12752e-15	2.71813e-13	8.12802e-09
0.999999	3.96429e-14	1.26298e-12	3.77668e-08
0.912516	0.0411905	0.160913	4811.79
