ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.917683	1	0.996515	29798.8
0.995921	0.698079	0.947955	28346.7
0.709645	0.72709	0.857395	25638.7
0.959213	0.217702	0.535895	16024.9
0.723322	0.397824	0.646196	19323.2
0.591008	0.397795	0.575465	17208.1
0.909834	0.39791	0.729865	21825.1
0.846837	0.397928	0.703524	21037.5
0.997777	0.687436	0.944503	28243.5
0.811927	0.467461	0.747241	22344.8
0.999997	8.09895e-07	1.21697e-05	0.363912
0.986551	0.397109	0.758888	22693
0.213069	1	0.542503	16222.5
0.762838	0.0764709	0.224097	6701.16
0.355314	1	0.722976	21619.2
0.943265	0.39314	0.738703	22089.4
0.443734	0.265925	0.370175	11069.3
0.797054	3.30563e-19	1.15351e-17	3.44933e-13
0.471658	1	0.826109	24703.1
0.992164	1	0.999969	29902.1
0.996717	1	0.999995	29902.8
0.993084	1	0.999976	29902.3
0.987084	1	0.999916	29900.5
0.995719	1	0.999991	29902.7
0.991991	1	0.999968	29902
0.994665	1	0.999986	29902.6
0.907801	1	0.995613	29771.8
0.977868	1	0.999753	29895.6
0.986803	1	0.999913	29900.4
0.98939	1	0.999944	29901.3
0.988072	1	0.999929	29900.9
0.989872	1	0.999949	29901.5
0.994067	1	0.999982	29902.5
0.989391	1	0.999944	29901.3
3.93208e-07	0.076176	5.48848e-07	0.0164122
0.990336	1	0.999953	29901.6
0.744493	1	0.964157	28831.2
0.950365	0.750647	0.95432	28537
0.793962	1	0.977145	29219.6
0.425037	0.758134	0.687158	20548.1
0.283078	1	0.640332	19147.8
1	0.522299	0.86154	25762.6
0.689693	0.00010862	0.00078654	23.5199
0.0824986	2.72566e-05	3.14925e-05	0.94172
0.183801	9.54973e-06	2.50174e-05	0.748094
0.999996	0.00269055	0.0186132	556.591
0.999996	0.00269245	0.0186244	556.926
0.999998	0.00270567	0.0187027	559.266
0.810608	0.00270585	0.015622	467.144
0.99881	0.00271415	0.0187338	560.195
0.988256	0.00272742	0.0186419	557.448
0.74577	0.00493567	0.0243107	726.964
0.185042	0.00272927	0.00433865	129.739
0.380555	0.00437522	0.0123176	368.334
0.815724	6.27244e-05	0.000556707	16.6472
0.999855	3.73025e-36	3.07987e-34	9.20974e-30
0.344442	2.33291e-08	1.57813e-07	0.00471907
1	8.97337e-10	1.95903e-08	0.000585808
