unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
275	280	0	0	0	0	nan	31
280	288	0	0	0	0	nan	32
280	294	0	0	0	0	nan	33
282	300	0	0	0	0	nan	34
283	304	0	0	0	0	nan	35
286	306	0	0	0	0	nan	36
286	306	0	0	0	0	nan	37
286	307	0	0	0	0	nan	38
286	307	0	0	0	0	1724.42	39
286	307	0	0	0	0	1917.14	40
286	307	0	0	0	0	1790.9	41
286	307	0	0	0	0	1794.92	42
286	307	0	0	0	0	1823.15	43
286	307	0	0	0	0	1989.21	44
286	307	0	0	0	0	2005.69	45
286	307	0	0	0	0	1838.04	46
286	307	0	0	0	0	1842.99	47
286	307	0	0	0	0	2006.19	48
286	307	0	0	0	0	1848.79	49
286	307	0	0	0	0	2009.88	50
286	307	0	0	0	0	1857.9	51
286	307	0	0	0	0	1857.78	52
286	307	0	0	0	0	2020.17	53
286	307	0	0	0	0	1851.5	54
286	307	0	0	0	0	1857.33	55
286	307	0	0	0	0	2016.26	56
286	307	0	0	0	0	1848.72	57
286	307	0	0	0	0	1857.64	58
286	307	0	0	0	0	2022.86	59
