unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
119	139	0	0	0	0	nan	31
135	160	0	0	0	0	nan	32
135	164	0	0	0	0	nan	33
135	166	0	0	0	0	nan	34
135	166	0	0	0	0	nan	35
135	166	0	0	0	0	nan	36
135	166	0	0	0	0	nan	37
135	166	0	0	0	0	nan	38
135	166	0	0	0	0	793.403	39
135	165	0	0	0	0	944.018	40
135	166	0	0	0	0	944.884	41
135	166	0	0	0	0	943.27	42
135	166	0	0	0	0	955.205	43
135	166	0	0	0	0	973.011	44
135	166	0	0	0	0	984.336	45
135	166	0	0	0	0	929.49	46
135	166	0	0	0	0	951.869	47
135	166	0	0	0	0	982.288	48
135	166	0	0	0	0	954.618	49
135	166	0	0	0	0	975.599	50
135	166	0	0	0	0	956.545	51
135	166	0	0	0	0	958.036	52
135	166	0	0	0	0	985.903	53
135	166	0	0	0	0	963.764	54
135	166	0	0	0	0	946.323	55
135	166	0	0	0	0	983.6	56
135	166	0	0	0	0	943.647	57
135	166	0	0	0	0	962.761	58
135	166	0	0	0	0	985.977	59
136	167	0	0	0	0	971.708	60
136	167	0	0	0	0	991.927	61
