ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.821716	1	0.983068	29396.7
0.921029	1	0.996796	29807.2
0.979301	1	0.999784	29896.5
0.99764	1	0.999997	29902.9
0.881785	1	0.99272	29685.3
1	0.629422	0.920815	27535.1
0.38679	1	0.754192	22552.6
0.0142309	1	0.0747457	2235.12
0.99596	1	0.999992	29902.8
0.736483	1	0.96175	28759.2
0.94508	1	0.998463	29857.1
0.99529	1	0.999989	29902.7
0.927943	1	0.997339	29823.4
0.957863	1	0.999099	29876.1
0.0591488	0.155139	0.0522233	1561.63
0.0976531	1	0.324827	9713.29
0.532288	0.00996635	0.0330983	989.738
0.0781945	1	0.277478	8297.41
0.407585	1	0.773395	23126.8
0.638314	1	0.924869	27656.4
0.0557975	1	0.216831	6483.89
0.0145847	1	0.0762456	2279.97
0.0204782	1	0.100106	2993.46
0.965749	0.772116	0.964504	28841.6
0.429933	0.772123	0.698027	20873.1
0.943434	0.772123	0.959249	28684.4
0.82749	0.907985	0.966148	28890.7
0.240745	1	0.58357	17450.5
0.624728	1	0.918625	27469.6
0.0183632	0.780152	0.0751498	2247.21
0.134855	1	0.405045	12112.1
0.120612	0.6946	0.291511	8717.04
0.938031	1	0.998039	29844.4
0.535607	0.834703	0.806982	24131.2
0.0201807	0.781211	0.0811907	2427.85
0.0932774	0.618328	0.222221	6645.06
0.6446	0.643398	0.779749	23316.8
0.269705	0.879514	0.578508	17299.1
0.999958	0.88005	0.992495	29678.6
0.93668	0.913594	0.989055	29575.7
0.375645	1	0.743443	22231.2
0.337152	1	0.703711	21043.1
0.532677	1	0.868178	25961.1
0.860219	1	0.989741	29596.2
0.880841	0.168617	0.431761	12911
0.969644	0.149131	0.424233	12685.8
0.99987	0.0224568	0.107695	3220.42
1	0.00259348	0.018037	539.361
0.970094	0.00193931	0.013688	409.313
1	1.9103e-09	4.02614e-08	0.00120394
0.721901	2.30282e-05	0.000199566	5.96763
0.532649	0.00347061	0.0134826	403.169
1	0.000273648	0.00251856	75.3126
0.994407	0.000274897	0.0025162	75.242
1	0.000184902	0.00177426	53.0558
0.0599798	0.000274378	0.000197728	5.91266
0.328321	0.000275073	0.00093132	27.8493
0.135314	0.000275108	0.000416877	12.4659
0.0590893	0.00110185	0.00069271	20.7141
0.00635162	0.000274175	2.48345e-05	0.742627
0.360934	0.00130415	0.00407696	121.913
0.741059	0.0137311	0.0568588	1700.25
1	6.95626e-05	0.000735505	21.9938
0.983046	0.00040062	0.00348128	104.101
0.999984	5.99218e-08	1.05642e-06	0.0315901
0.999998	8.15623e-38	7.04692e-36	2.10724e-31
0.817755	1	0.982281	29373.2
0.904747	1	0.995312	29762.8
1	5.14491e-14	1.6257e-12	4.86132e-08
0.965327	1	0.999392	29884.8
0.593196	1	0.902981	27001.8
0.995902	0.268844	0.620554	18556.4
0.323719	1	0.688835	20598.2
0.218528	1	0.550875	16472.8
0.556785	1	0.882825	26399.1
0.445931	1	0.806061	24103.6
0.525064	0.000436258	0.00214896	64.2603
0.999991	1.47072e-41	1.39747e-39	4.17886e-35
0.932226	1	0.99765	29832.7
0.343621	1	0.710683	21251.5
0.336755	1	0.703279	21030.2
0.819108	1	0.982552	29381.3
0.810372	1	0.980762	29327.7
0.989117	1	0.999941	29901.2
0.807127	0.0175689	0.0745303	2228.68
1	0.0599111	0.228554	6834.46
0.124622	1	0.384143	11487
0.868991	0.0124797	0.0599073	1791.41
0.666035	0.156617	0.340097	10169.9
0.981483	1	0.999828	29897.8
1	1	1	29903
0.991023	1	0.99996	29901.8
0.67102	1	0.938728	28070.8
0.727151	1	0.958837	28672.1
0.972824	0.045266	0.181549	5428.86
0.685791	0.0493649	0.148473	4439.8
0.983642	0.049772	0.196654	5880.53
0.939582	0.0370689	0.151761	4538.12
0.99255	0.0438344	0.179897	5379.45
0.547814	1	0.877499	26239.9
0.999999	1.59799e-15	5.60413e-14	1.6758e-09
0.376753	0.277477	0.340611	10185.3
0.504097	0.000231862	0.00117516	35.1408
0.99998	1.06095e-16	4.00843e-15	1.19864e-10
0.940778	1	0.998211	29849.5
0.994057	1	0.999982	29902.5
1	1	1	29903
0.395657	1	0.762513	22801.4
0.999999	0.0943872	0.317174	9484.45
