ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.895115	0.164916	0.430031	12859.2
0.943152	0.744754	0.95053	28423.7
0.92407	0.744605	0.945314	28267.7
0.913544	0.744551	0.94232	28178.2
0.701554	0.74468	0.861627	25765.2
0.83864	0.74456	0.918478	27465.3
0.995087	0.763145	0.968406	28958.2
0.887772	1	0.993453	29707.2
0.901471	0.744647	0.93883	28073.8
0.883799	1	0.992971	29692.8
0.870419	1	0.991216	29640.3
1	7.42678e-07	1.12241e-05	0.335634
0.78769	1	0.975673	29175.5
0.997836	1	0.999998	29902.9
0.437419	1	0.799104	23895.6
0.978986	1	0.999778	29896.4
0.175095	0.221203	0.164652	4923.59
0.00266027	0.244005	0.00541358	161.882
0.749864	0.225514	0.469644	14043.8
0.673737	0.186221	0.385894	11539.4
0.332992	0.190055	0.237963	7115.82
1	4.99265e-14	1.57909e-12	4.72194e-08
0.999209	0.00863045	0.0496139	1483.6
1	1.11026e-07	1.88894e-06	0.056485
0.0947506	0.375595	0.1543	4614.04
0.123694	0.0149609	0.0134949	403.538
0.834194	0.0613649	0.203338	6080.42
0.949763	1	0.998716	29864.6
0.766076	1	0.970215	29012.3
0.66674	1	0.937007	28019.3
0.76712	0.649834	0.845532	25283.9
0.627373	0.649493	0.773296	23123.9
0.709051	0.649934	0.817852	24456.2
0.817391	0.650033	0.867329	25935.7
0.769114	0.649394	0.846197	25303.8
0.634837	1	0.923299	27609.4
0.704736	1	0.951346	28448.1
0.431478	0.00458484	0.014294	427.433
0.997677	0.029796	0.134238	4014.11
0.0696202	7.43888e-12	1.51687e-11	4.53589e-07
0.316605	1	0.680733	20355.9
0.584874	1	0.898577	26870.1
0.848362	1	0.987873	29540.4
0.819185	1.79982e-22	7.55899e-21	2.26036e-16
1	0	0	0
0.999315	0.658071	0.933247	27906.9
0.0394349	1	0.166932	4991.77
0.860182	0.63074	0.874306	26144.4
0.712405	0.582964	0.780252	23331.9
0.934429	0.582964	0.87564	26184.3
0.672178	1	0.939189	28084.6
0.396992	1	0.763749	22838.4
0.998517	1	0.999999	29903
0.965226	1	0.999388	29884.7
0.594544	1	0.903683	27022.8
0.980558	0.101656	0.32952	9853.63
1	0.000193861	0.00185105	55.352
0.99113	3.23635e-07	5.11701e-06	0.153014
0.994839	3.2284e-11	8.08125e-10	2.41654e-05
0.68364	1	0.943645	28217.8
0.88314	1	0.992889	29690.4
0.989391	1	0.999944	29901.3
0.924052	1	0.99704	29814.5
0.999253	1	1	29903
0.246965	1	0.592348	17713
0.75401	1	0.966904	28913.3
0.836942	0.0147584	0.0666255	1992.3
0.0571215	0.78191	0.183506	5487.37
0.14997	0.00131984	0.00188585	56.3925
0.0753895	8.64062e-06	9.93021e-06	0.296943
0.527724	0.0017065	0.00721573	215.772
0.934115	0.00147972	0.0104829	313.471
0.675036	1	0.940318	28118.3
0.365316	0.423077	0.443144	13251.3
1	1	1	29903
0.254057	1	0.602165	18006.5
0.999972	0.623554	0.918063	27452.8
0.176047	1	0.481842	14408.5
0.707946	1	0.952462	28481.5
0.360446	0.292562	0.342668	10246.8
1	0.292987	0.652665	19516.6
0.997577	2.94931e-07	4.71892e-06	0.14111
0.619151	1	0.915976	27390.4
0.954369	0.604068	0.894027	26734.1
0.303342	0.340156	0.337539	10093.4
0.90059	1	0.994886	29750.1
0.328499	0.00397149	0.00996978	298.126
0.20917	1	0.53644	16041.2
0.999798	1	1	29903
0.861806	1	0.989978	29603.3
0.506641	0.610523	0.672265	20102.7
1	0.30382	0.665766	19908.4
0.945735	1	0.9985	29858.2
0.570003	1	0.890409	26625.9
0.995632	0.194782	0.512027	15311.1
0.999996	0.000995891	0.00787934	235.616
0.881496	1	0.992683	29684.2
0.679588	0.714085	0.836154	25003.5
0.801822	1	0.978919	29272.6
0.932469	0.351478	0.693347	20733.2
0.420038	0.35138	0.429982	12857.8
0.614947	1	0.913946	27329.7
1	1	1	29903
0.561997	1	0.885853	26489.7
0.990689	0.579992	0.892971	26702.5
0.808662	0.331085	0.620545	18556.2
0.864728	1	0.990408	29616.2
0.999982	0.726043	0.958479	28661.4
0.851802	1	0.988432	29557.1
0.582878	1	0.897502	26838
0.936462	1	0.997937	29841.3
0.823933	1	0.983501	29409.6
0.695843	1	0.948177	28353.4
0.948598	0.545009	0.858067	25658.8
0.996077	1	0.999992	29902.8
0.586582	1	0.89949	26897.4
0.0764168	0.248156	0.0941574	2815.59
0.775131	1	0.972575	29082.9
0.998562	1	0.999999	29903
0.641474	0.342628	0.552785	16529.9
0.827276	1	0.984142	29428.8
0.539653	1	0.872527	26091.2
0.995574	3.28677e-08	5.96696e-07	0.017843
0.990686	1	0.999956	29901.7
1	0.753347	0.966717	28907.7
0.071437	1	0.259955	7773.43
0.780599	1	0.973948	29124
0.301024	1	0.662423	19808.4
0.982958	1	0.999854	29898.6
0.79031	1	0.976294	29194.1
0.573667	1	0.892457	26687.1
0.724864	1	0.958104	28650.2
0.813432	1	0.9814	29346.8
0.878695	0.0022964	0.01454	434.788
0.945943	0.171507	0.457294	13674.5
0.684054	1	0.943802	28222.5
0.362068	1	0.729901	21826.2
0.487965	1	0.838086	25061.3
0.788175	0.332843	0.613379	18341.9
0.428924	1	0.791998	23683.1
0.794528	1	0.977275	29223.5
0.173044	0.325706	0.218455	6532.47
0.999966	0.397072	0.76381	22840.2
0.675237	0.296423	0.522138	15613.5
0.987766	1	0.999925	29900.8
0.74723	0.132951	0.328749	9830.57
0.788076	0.0284982	0.107714	3220.96
0.969458	1	0.999529	29888.9
0.898452	1	0.99466	29743.3
0.986647	1	0.99991	29900.3
0.966792	0.126011	0.378289	11312
0.378659	0.211618	0.282389	8444.28
0.875696	1	0.991933	29661.8
0.784802	1	0.974978	29154.8
0.784802	1	0.974978	29154.8
0.77507	1	0.972559	29082.4
0.784802	1	0.974978	29154.8
0.875696	1	0.991933	29661.8
0.77507	1	0.972559	29082.4
0.836353	1	0.985813	29478.8
0.77507	1	0.972559	29082.4
0.784802	1	0.974978	29154.8
0.784802	1	0.974978	29154.8
0.77507	1	0.972559	29082.4
0.77507	1	0.972559	29082.4
0.237682	1	0.579188	17319.5
0.988531	1	0.999934	29901
0.219426	1	0.552238	16513.6
