unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
18	22	0	0	0	0	nan	31
20	23	0	0	0	0	nan	32
20	23	0	0	0	0	nan	33
20	24	0	0	0	0	nan	34
20	24	0	0	0	0	nan	35
20	24	0	0	0	0	nan	36
20	24	0	0	0	0	nan	37
20	24	0	0	0	0	nan	38
20	24	0	0	0	0	114.799	39
20	24	0	0	0	0	127.559	40
20	24	0	0	0	0	125.169	41
20	24	0	0	0	0	124.233	42
20	24	0	0	0	0	127.207	43
20	24	0	0	0	0	130.841	44
20	24	0	0	0	0	129.262	45
20	24	0	0	0	0	126.433	46
20	24	0	0	0	0	126.998	47
20	24	0	0	0	0	130.666	48
20	24	0	0	0	0	126.273	49
20	24	0	0	0	0	129.042	50
20	24	0	0	0	0	127.434	51
20	24	0	0	0	0	126.832	52
20	24	0	0	0	0	130.294	53
20	24	0	0	0	0	127.641	54
20	24	0	0	0	0	127.094	55
20	24	0	0	0	0	130.053	56
20	24	0	0	0	0	126.068	57
20	24	0	0	0	0	125.832	58
20	24	0	0	0	0	131.29	59
20	24	0	0	0	0	126.439	60
20	24	0	0	0	0	129.477	61
