unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	1	0	0	0	0	nan	12
0	1	0	0	0	0	nan	13
0	1	0	0	0	0	nan	14
0	1	0	0	0	0	nan	15
0	1	0	0	0	0	nan	16
2	1	0	0	0	0	nan	17
3	1	0	0	0	0	nan	18
3	1	0	0	0	0	nan	19
3	1	0	0	0	0	nan	20
3	1	0	0	0	0	nan	21
3	1	0	0	0	0	nan	22
3	1	0	0	0	0	nan	23
8	1	0	0	0	0	nan	24
8	1	0	0	0	0	10.1873	25
10	2	0	0	0	0	11.0193	26
10	2	0	0	0	0	10.2397	27
10	2	0	0	0	0	19.251	28
10	2	0	0	0	0	23.7655	29
19	5	0	0	0	0	23.7053	30
5833	6398	0	0	0	0	22.3324	31
5997	6631	0	0	0	0	32.0201	32
6213	6982	0	0	0	0	30.9088	33
6289	7171	0	0	0	0	29.6729	34
6376	7309	0	0	0	0	30.1609	35
6422	7383	0	0	0	0	30.6837	36
6447	7421	0	0	0	0	32.6276	37
6451	7433	0	0	0	0	91.3003	38
6456	7443	0	0	0	0	36039.4	39
6459	7444	0	0	0	0	41610.5	40
6463	7446	0	0	0	0	39848.5	41
6470	7447	0	0	0	0	40074.2	42
6475	7447	0	0	0	0	40834	43
6476	7447	0	0	0	0	46500.8	44
6477	7448	0	0	0	0	46334.1	45
6478	7449	0	0	0	0	41247	46
6478	7449	0	0	0	0	41408.4	47
6478	7449	0	0	0	0	46894.5	48
6479	7450	0	0	0	0	41636.9	49
6488	7454	0	0	0	0	46922.2	50
6488	7454	0	0	0	0	41790	51
6491	7457	0	0	0	0	41811.7	52
6491	7457	0	0	0	0	47034.7	53
6491	7457	0	0	0	0	41895.3	54
6492	7457	0	0	0	0	41820.3	55
6494	7459	0	0	0	0	47115.9	56
