ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.989098	1	0.99994	29901.2
1	0.00347616	0.0231576	692.482
0.778871	1	0.973519	29111.1
0.908684	1	0.995698	29774.3
0.949315	1	0.998693	29863.9
0.116886	1	0.367788	10998
0.356705	1.24642e-41	4.27783e-40	1.2792e-35
0.60401	1	0.90853	27167.8
0.884922	1	0.993109	29696.9
0.999999	1	1	29903
0.6482	1	0.929231	27786.8
0.181156	1	0.490642	14671.7
7.23639e-08	1	1.26214e-06	0.0377418
0.800427	0.292131	0.573622	17153
0.993549	1	0.999979	29902.4
1	0.651998	0.930866	27835.7
0.960612	0.522865	0.848142	25362
0.987818	0.607941	0.906769	27115.1
1	0.627477	0.919912	27508.1
0.997575	0.607941	0.909764	27204.7
1	0.0132204	0.0704116	2105.52
0.673891	1	0.939867	28104.8
0.305186	0.817847	0.596012	17822.5
0.936221	2.33229e-05	0.000256173	7.66033
0.827736	0.0336652	0.127636	3816.69
0.294399	0.0815744	0.11357	3396.09
0.999996	0.0215063	0.104077	3112.22
0.995869	0.0160313	0.0820183	2452.59
0.998963	0.0160292	0.0822146	2458.46
0.0122914	0.0160184	0.00187692	56.1256
0.151898	0.0160578	0.0171133	511.739
0.0631606	0.0161024	0.00802531	239.981
0.0312457	0.00742182	0.00217272	64.9708
0.00193575	0.0160511	0.000353562	10.5726
0.152382	0.00661668	0.00796481	238.172
0.250918	5.25287e-53	1.61804e-51	4.83841e-47
0.745849	0.0223119	0.084802	2535.83
0.390189	2.17421e-06	1.27083e-05	0.380016
1	0.0406387	0.170806	5107.6
0.816037	0.00193644	0.0117728	352.043
0.987735	0.0405225	0.168837	5048.73
0.646799	3.20183e-09	4.34799e-08	0.00130018
0.999992	4.28777e-38	3.73215e-36	1.11603e-31
0.746878	1	0.964857	28852.1
0.342907	1	0.709918	21228.7
0.723521	0.820259	0.903126	27006.2
1	0.665381	0.936454	28002.8
0.5211	0.354826	0.497	14861.8
0.751563	1	0.96621	28892.6
0.370571	1	0.738441	22081.6
0.818003	0.418018	0.708882	21197.7
0.419859	0.00311132	0.00998096	298.461
0.999919	1.07911e-20	5.06877e-19	1.51572e-14
0.999927	3.99372e-13	1.18002e-11	3.5286e-07
0.749646	1	0.96566	28876.1
0.800863	0.000787439	0.00527762	157.817
0.0593614	1	0.227005	6788.12
0.79006	1	0.976235	29192.4
0.0292473	0.00578422	0.00163837	48.9922
0.0195238	0.00553147	0.00109436	32.7247
0.66453	0.00533961	0.0235654	704.677
0.426331	0.00443243	0.0137406	410.884
0.895687	0.00502558	0.0288238	861.919
0.553908	3.94489e-05	0.00025634	7.66535
0.737954	1	0.962199	28772.6
0.999991	2.99393e-16	1.1001e-14	3.28964e-10
0.71577	1	0.955121	28561
0.518204	1	0.858864	25682.6
0.612854	0.00100038	0.00514808	153.943
0.999996	1	1	29903
0.652466	0.000246717	0.00156697	46.857
0.020981	0.0828291	0.012782	382.221
0.998348	0.579775	0.895296	26772
0.903576	0.579372	0.862323	25786
0.248102	0.335436	0.290133	8675.85
0.900163	1	0.994842	29748.7
0.990023	0.35592	0.719917	21527.7
0.0172712	3.22049e-11	1.62514e-11	4.85964e-07
0.273382	1	0.627928	18776.9
0.296332	1	0.656753	19638.9
0.951833	1	0.998821	29867.7
0.999999	1	1	29903
0.91711	1	0.996466	29797.3
0.45403	0.21887	0.328814	9832.51
0.935291	0.332572	0.674296	20163.5
1	0.0970039	0.323314	9668.07
0.135518	1	0.406371	12151.7
1	0.196795	0.516704	15451
0.85715	1	0.989273	29582.2
0.772638	0.682452	0.864757	25858.8
0.999999	1.80018e-05	0.000214672	6.41932
0.94861	3.72394e-10	8.04146e-09	0.000240464
0.42611	2.40315e-14	3.40097e-13	1.01699e-08
0.985847	7.75132e-10	1.68056e-08	0.000502539
0.865513	1	0.990521	29619.6
0.981164	1	0.999821	29897.7
0.999999	0.844796	0.987279	29522.6
0.903591	0.0224149	0.0992323	2967.34
0.659036	4.55051e-05	0.00034232	10.2364
0.00767524	9.92109e-24	4.48026e-24	1.33973e-19
0.195756	1.30996e-24	1.47763e-23	4.41857e-19
1	1.14192e-27	7.19833e-26	2.15252e-21
0.928684	3.83663e-29	2.36956e-27	7.0857e-23
1	6.40307e-30	4.36823e-28	1.30623e-23
1	6.3016e-30	4.30001e-28	1.28583e-23
0.506568	0.0228879	0.0632729	1892.05
0.947326	1	0.998588	29860.8
0.450917	1	0.81006	24223.2
0.769857	1	0.971214	29042.2
0.882542	1	0.992815	29688.1
0.0156338	1	0.0806442	2411.5
0.990627	1	0.999956	29901.7
0.999963	3.33852e-29	2.22235e-27	6.64551e-23
0.794303	1	0.977223	29221.9
0.489321	1	0.839057	25090.3
0.53036	1	0.866714	25917.4
0.679849	1	0.942192	28174.4
0.931157	1	0.997574	29830.5
0.957547	1	0.999086	29875.7
0.249079	0.0536885	0.0710697	2125.2
0.746078	1	0.964623	28845.1
0.629929	8.68527e-08	9.69544e-07	0.0289923
0.839767	0	0	0
0.91469	1	0.996253	29791
0.509785	1	0.853261	25515.1
0.167847	0.123426	0.101032	3021.15
0.999993	6.90604e-07	1.04872e-05	0.3136
0.988974	1	0.999939	29901.2
0.999987	0.610229	0.91163	27260.5
0.0464547	0.719926	0.147083	4398.21
0.000176004	1.26548e-09	6.71148e-12	2.00693e-07
0.995393	0.375565	0.741666	22178
0.916924	0.0746432	0.251988	7535.2
0.390403	1	0.757607	22654.7
0.951322	0.330951	0.678699	20295.1
0.864064	0.215289	0.498894	14918.4
0.655911	0.428366	0.637664	19068.1
0.573033	1	0.892105	26676.6
0.850372	0.349443	0.657755	19668.8
0.847596	0.00464583	0.0257419	769.759
0.999999	0.191855	0.50861	15209
0.915085	0.0120522	0.0607383	1816.26
0.921945	0.0730966	0.249161	7450.67
0.919948	0.0149508	0.0727094	2174.23
0.576367	1	0.893951	26731.8
0.612075	0.0657533	0.169546	5069.93
0.794112	0.0226372	0.0902184	2697.8
0.726355	0.00423687	0.0208765	624.269
0.914299	0.0226408	0.100969	3019.26
0.902019	0.0130729	0.0641524	1918.35
0.927564	0.0130704	0.0656206	1962.25
0.866472	0.0162714	0.0741829	2218.29
0.806347	0.0269809	0.105035	3140.86
0.627526	0.0269513	0.0859111	2569
0.636032	0.0269946	0.0869567	2600.27
0.856555	0.0271509	0.110727	3311.07
0.910212	0.0270359	0.115774	3462
0.882299	0.0732774	0.241718	7228.11
0.966774	0.0602732	0.223914	6695.7
0.977501	0.0135008	0.0703107	2102.5
0.976028	0.00601075	0.0360123	1076.88
0.961826	0.00463479	0.0285887	854.886
0.953397	0.00463479	0.028377	848.558
0.972011	0.00463867	0.0288643	863.129
0.95842	0.00464061	0.0285334	853.234
0.978575	0.00359315	0.0233839	699.248
0.979125	0.00373757	0.0241911	723.388
0.977841	0.0485138	0.192047	5742.79
0.843852	1	0.98712	29517.8
0.850204	1	0.988174	29549.4
0.530716	1	0.866939	25924.1
0.299939	7.50444e-07	3.67045e-06	0.109757
0.780513	0.108596	0.293944	8789.81
0.999917	8.70824e-11	2.10411e-09	6.29191e-05
0.9456	1	0.998493	29857.9
0.999917	0.0136735	0.0723592	2163.76
0.913097	1	0.99611	29786.7
0.971621	1	0.999593	29890.8
0.805436	1	0.979709	29296.3
1	0.120203	0.374862	11209.5
1	0.382476	0.75007	22429.3
1	0.301921	0.663499	19840.6
0.980226	1	0.999803	29897.1
0.868372	1	0.99093	29631.8
0.94254	1	0.998317	29852.7
0.877382	1	0.992155	29668.4
1	0.495409	0.84337	25219.3
0.643118	0.0464268	0.134698	4027.88
0.734208	0.000460936	0.00304283	90.9898
0.278335	0.00138306	0.00341162	102.018
1	0.332047	0.698121	20875.9
0.297767	1	0.658495	19691
0.996137	1	0.999993	29902.8
0.829937	0	0	0
1	1	1	29903
0.419863	1	0.784231	23450.9
0.076034	1	0.271941	8131.86
0.263737	1	0.615246	18397.7
0.737151	1	0.961955	28765.3
0.706793	1	0.952063	28469.5
0.761093	1	0.968871	28972.2
0.981592	1	0.99983	29897.9
0.999976	1	1	29903
0.828794	1	0.984428	29437.3
0.201261	0.028849	0.0357012	1067.57
0.938775	0.429574	0.769502	23010.4
0.710324	0.429584	0.667341	19955.5
0.855091	1	0.988953	29572.7
0.789822	0.607392	0.832108	24882.5
0.667776	0.0656884	0.181015	5412.91
0.515045	0.607541	0.676462	20228.2
0.903991	0.00139653	0.00968893	289.728
0.409998	0.382178	0.447117	13370.1
0.761866	0.620001	0.826635	24718.9
0.249464	0.382182	0.319419	9551.6
0.631178	1	0.921625	27559.4
0.998843	1	0.999999	29903
0.0285021	5.70176e-06	2.70298e-06	0.0808272
0.853619	1	0.988722	29565.7
0.999996	1	1	29903
0.999985	1	1	29903
0.907119	1	0.995546	29769.8
0.701988	1	0.950379	28419.2
0.969854	1	0.999541	29889.3
0.502017	1	0.847967	25356.8
0.414556	1	0.779592	23312.2
0.404266	1	0.770402	23037.3
0.999998	5.45944e-31	3.85888e-29	1.15392e-24
0.941882	0.672592	0.922691	27591.2
0.694082	1	0.947536	28334.2
0.955976	0.519996	0.844557	25254.8
0.986002	0.672378	0.935466	27973.2
0.879287	0.0299414	0.122083	3650.64
0.395203	0.106149	0.174986	5232.6
0.999997	1.12402e-12	3.20503e-11	9.584e-07
0.999964	2.48211e-19	1.08812e-17	3.2538e-13
0.955235	0.313865	0.660968	19764.9
0.999955	0.090061	0.306852	9175.8
0.129729	0.932334	0.376444	11256.8
0.691468	1	0.946577	28305.5
0.390779	0.818141	0.684291	20462.4
0.987554	0.31544	0.674836	20179.6
0.965714	0.00965359	0.0529087	1582.13
0.725844	0.0873976	0.238378	7128.21
0.647549	1	0.928949	27778.3
0.101449	1	0.333584	9975.18
0.115466	0.000253212	0.000334477	10.0019
0.530721	1	0.866943	25924.2
0.999926	0.790002	0.976207	29191.5
1	1	1	29903
0.51167	1	0.854528	25552.9
0.81043	1	0.980775	29328.1
0.538687	1	0.87193	26073.3
0.896394	0.00420675	0.0248142	742.02
0.224411	3.28875e-39	6.72379e-38	2.01062e-33
0.99999	1.08232e-36	9.07129e-35	2.71259e-30
0.540105	9.13265e-36	4.05938e-34	1.21388e-29
0.974841	1.2821e-37	1.07452e-35	3.21313e-31
0.999559	2.89913e-40	2.66716e-38	7.97562e-34
0.999999	2.86962e-40	2.64146e-38	7.89877e-34
1	3.66219e-43	3.61506e-41	1.08101e-36
0.999999	3.52519e-42	3.39999e-40	1.0167e-35
1	2.8237e-68	4.42016e-66	1.32176e-61
1	8.64655e-72	1.42347e-69	4.25661e-65
0.999991	4.08031e-73	6.84191e-71	2.04594e-66
