unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
1	0	0	0	0	0	nan	6
1	0	0	0	0	0	-1.31931	7
1	0	0	0	0	0	-1.16786	8
1	0	0	0	0	0	-1.89383	9
1	0	0	0	0	0	-1.73127	10
1	0	0	0	0	0	-1.89383	11
2	0	0	0	0	0	-1.56513	12
2	0	0	0	0	0	-1.33168	13
2	0	0	0	0	0	-2.16485	14
2	0	0	0	0	0	-0.893997	15
2	0	0	0	0	0	-0.893997	16
2	0	0	0	0	0	-1.79693	17
2	0	0	0	0	0	-1.70558	18
2	0	0	0	0	0	-0.893997	19
2	0	0	0	0	0	-0.893997	20
4	0	0	0	0	0	-0.893997	21
4	0	0	0	0	0	-1.56513	22
4	0	0	0	0	0	-1.31931	23
4	0	0	0	0	0	-1.31931	24
4	0	0	0	0	0	-1.89383	25
4	0	0	0	0	0	-1.56513	26
4	0	0	0	0	0	1.19383	27
4	0	0	0	0	0	1.89508	28
4	0	0	0	0	0	-1.50743	29
4	0	0	0	0	0	1.7457	30
962	1207	0	0	0	0	0.46899	31
1001	1264	0	0	0	0	3.9788	32
1045	1338	0	0	0	0	4.88628	33
1060	1384	0	0	0	0	2.72772	34
1079	1421	0	0	0	0	2.79857	35
1094	1439	0	0	0	0	8.50766	36
1107	1456	0	0	0	0	8.79851	37
1111	1462	0	0	0	0	25.0514	38
1121	1472	0	0	0	0	6295.91	39
1128	1483	0	0	0	0	7726.3	40
1133	1490	0	0	0	0	7551.97	41
1134	1492	0	0	0	0	7608.49	42
1134	1492	0	0	0	0	7755	43
1134	1492	0	0	0	0	8911.38	44
1135	1493	0	0	0	0	9190.4	45
1137	1496	0	0	0	0	7734.68	46
1137	1496	0	0	0	0	7926.66	47
1137	1496	0	0	0	0	9041.67	48
1137	1496	0	0	0	0	7948.01	49
1139	1497	0	0	0	0	9048.33	50
1139	1497	0	0	0	0	7976.95	51
1139	1498	0	0	0	0	7993.64	52
1139	1498	0	0	0	0	9278.7	53
