ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	29903
1	0.378556	0.746282	22316.1
0.814479	1	0.981615	29353.2
0.838218	1	0.986144	29488.7
0.719681	1	0.956418	28599.8
0.453178	1	0.811855	24276.9
0.672171	1	0.939186	28084.5
0.99735	1	0.999996	29902.9
0.900705	1	0.994898	29750.4
0.0987158	1	0.327293	9787.05
0.543785	0.50697	0.630901	18865.8
0.999997	0.0171017	0.086681	2592.02
0.999999	0.0157587	0.0811628	2427.01
1	0.0430201	0.178365	5333.65
1	0.0657045	0.244591	7314
0.304137	0.0718756	0.105433	3152.77
0.848331	0.0569318	0.194656	5820.78
1	0.0884753	0.303031	9061.53
0.94334	0.108711	0.336101	10050.4
0.999962	0.0912836	0.309789	9263.61
0.999949	0.0322062	0.142848	4271.59
0.915147	0.0254989	0.111024	3319.96
0.711215	0.47285	0.702781	21015.3
0.908452	0.00113613	0.00812912	243.085
1	0.000215187	0.00203223	60.7698
1	0.180665	0.489802	14646.6
1	0.18072	0.489898	14649.4
1	0.180744	0.489939	14650.6
0.996559	0.180733	0.488854	14618.2
1	0.180781	0.490002	14652.5
1	0.180788	0.490013	14652.9
0.943602	0.180545	0.471874	14110.5
0.996629	0.180781	0.488958	14621.3
1	0.475137	0.828711	24781
0.957323	0.00224518	0.015352	459.07
0.995004	0.150519	0.434126	12981.7
0.759155	0.000716845	0.00463449	138.585
0.727626	0.90257	0.932875	27895.8
0.999935	1	1	29903
0.999886	0.362516	0.730314	21838.6
0.945129	1	0.998466	29857.1
0.425536	1	0.789116	23596.9
0.676514	4.64936e-05	0.000357533	10.6913
0.750979	0.00133876	0.00794493	237.577
0.999901	6.61593e-28	4.20619e-26	1.25778e-21
0.999999	7.46926e-16	2.67628e-14	8.00287e-10
0.910629	1	0.995882	29779.9
0.452279	1	0.811142	24255.6
0.877841	1	0.992215	29670.2
0.200739	1	0.523075	15641.5
0.838152	0.773538	0.929293	27788.6
0.74827	1	0.965262	28864.2
0.284378	0.545356	0.444134	13280.9
0.498555	0.549405	0.62861	18797.3
0.966188	0.534426	0.857646	25646.2
0.951513	0.499965	0.829147	24794
0.984297	0.53016	0.861238	25753.6
0.999998	1.76626e-12	4.9565e-11	1.48214e-06
0.649122	0.00518756	0.0225398	674.009
1	6.88784e-11	1.68054e-09	5.02533e-05
0.988908	0.36105	0.724764	21672.6
0.994916	0.844588	0.986508	29499.6
0.800928	1	0.978721	29266.7
0.59224	0.000263458	0.00152371	45.5634
0.365842	1	0.733715	21940.3
0.052124	0.103564	0.0335857	1004.31
0.0586253	0.0364978	0.0152926	457.295
0.850895	0.331516	0.639077	19110.3
0.139589	1	0.414448	12393.2
0.87298	0.330492	0.647139	19351.4
0.930612	0.171098	0.451792	13510
4.68619e-48	0	0	0
0.812453	1	0.981197	29340.7
0.984319	1	0.999876	29899.3
0.986533	1	0.999909	29900.3
0.644199	1	0.927484	27734.5
0.224244	1	0.559493	16730.5
0.931677	1	0.997611	29831.6
0.786855	0.000214079	0.00163208	48.8041
0.00420479	1	0.0272114	813.704
0.999995	0.421924	0.786013	23504.2
0.64611	3.84058e-07	4.02222e-06	0.120277
0.732213	1.71609e-19	5.59423e-18	1.67284e-13
0.999997	1.61768e-08	3.06383e-07	0.00916176
0.595393	1	0.904124	27036
0.999992	0.803013	0.97918	29280.4
0.813535	1	0.981421	29347.4
0.999998	0.871243	0.99133	29643.7
0.541204	1	0.873481	26119.7
0.963044	7.24488e-11	1.70143e-09	5.08779e-05
0.906237	7.74317e-11	1.71079e-09	5.11576e-05
1	8.4257e-10	1.84477e-08	0.000551641
0.966832	7.71892e-11	1.81486e-09	5.42699e-05
0.999999	2.27062e-12	6.31482e-11	1.88832e-06
0.999998	6.67728e-13	1.93874e-11	5.7974e-07
0.0686313	1	0.252495	7550.36
0.749391	0.855039	0.925962	27689
0.409089	0.00390333	0.0118799	355.243
0.409623	1	0.775219	23181.4
0.498917	1	0.845822	25292.6
0.97881	1	0.999774	29896.2
0.58413	0.164163	0.320715	9590.33
0.999977	4.45812e-19	1.92829e-17	5.76617e-13
0.65932	1	0.933957	27928.1
0.637138	1	0.92434	27640.5
0.679575	1	0.942087	28171.2
0.133241	1	0.401802	12015.1
0.763896	1	0.969631	28994.9
0.993348	1	0.999978	29902.3
0.802213	1	0.979006	29275.2
0.994334	0.228531	0.563947	16863.7
0.897433	0.227805	0.528984	15818.2
0.997242	0.703602	0.950263	28415.7
0.55767	1	0.883342	26414.6
0.991466	8.13867e-05	0.000841205	25.1545
0.999986	7.1471e-06	9.18306e-05	2.74601
0.981166	0.0479733	0.190921	5709.1
0.568235	0.608476	0.712957	21319.6
0.999999	1	1	29903
0.792907	1	0.976901	29212.3
0.884259	1	0.993027	29694.5
0.659067	0.62241	0.775742	23197
0.965797	1	0.999408	29885.3
1	0.098206	0.326111	9751.71
0.957054	1	0.999064	29875
0.838788	1	0.986245	29491.7
0.999893	0.0281883	0.128777	3850.82
0.516251	0.792321	0.774695	23165.7
0.702306	0.249035	0.479843	14348.7
0.618999	0.0147376	0.0519712	1554.09
0.033443	0.454756	0.0788693	2358.43
0.849401	0.221199	0.502017	15011.8
0.943007	0.280597	0.616402	18432.3
0.682776	0.715474	0.838475	25072.9
0.931996	0.482227	0.808876	24187.8
0.999009	0.286391	0.644139	19261.7
0.995082	0.547105	0.875443	26178.4
0.911445	0.0335906	0.137351	4107.19
1	0.680857	0.94258	28186
0.954055	1	0.998928	29870.9
0.116982	0.289601	0.148555	4442.25
0.999999	1	1	29903
0.63786	2.73156e-09	3.68822e-08	0.00110289
0.877734	1	0.992201	29669.8
0.999997	0.000126691	0.00126358	37.7848
0.843954	0.139377	0.369378	11045.5
0.306196	0.670397	0.530305	15857.7
0.913087	0.666795	0.910947	27240.1
0.794466	0.125348	0.329301	9847.08
0.999444	0.0575333	0.221722	6630.16
0.976793	0.125075	0.379018	11333.8
0.593009	0.761819	0.810735	24243.4
0.997002	1	0.999996	29902.9
0.999999	0.494347	0.842623	25197
0.991081	0.49436	0.839506	25103.8
1	0.639666	0.925475	27674.5
0.790402	1	0.976315	29194.8
1	0.207854	0.534376	15979.4
