ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.822103	0.708347	0.897208	26829.2
0.185416	0.793093	0.428947	12826.8
0.995759	1	0.999991	29902.7
0.865795	0.687302	0.903953	27030.9
0.107287	1	0.346778	10369.7
0.936331	1	0.997929	29841.1
0.872808	0.0923908	0.283671	8482.61
0.999986	0.68585	0.944478	28242.7
1	0.616486	0.914692	27352
0.755001	1	0.967184	28921.7
0.999991	0.000167109	0.00162042	48.4554
0.999954	0.716137	0.955232	28564.3
0.820637	0.115029	0.317198	9485.16
0.882679	1	0.992832	29688.6
0.845313	0.169631	0.421882	12615.5
0.730053	0.39835	0.649993	19436.7
0.896233	8.33401e-06	9.56412e-05	2.85996
0.552223	3.50222e-21	9.41758e-20	2.81614e-15
0.685762	1	0.944449	28241.8
0.715263	0.161906	0.365463	10928.5
0.999869	1	1	29903
0.0543769	1	0.212712	6360.74
0.786656	0.399452	0.677994	20274
1	0.585794	0.899069	26884.9
1	0.858386	0.989463	29587.9
0.271516	1	0.6255	18704.3
1	0.206106	0.531622	15897.1
1	0.638815	0.925094	27663.1
0.964284	1	0.999354	29883.7
0.532081	0.0417107	0.106705	3190.81
0.718275	0.0131544	0.0534964	1599.7
0.988794	0.00808839	0.0466157	1393.95
0.991787	0.798998	0.976791	29209
0.829785	0.601462	0.845938	25296.1
0.968158	0.0119106	0.0629919	1883.65
0.944987	0.0152879	0.0756621	2262.52
0.997683	0.00920924	0.052278	1563.27
0.239057	0.015304	0.0241855	723.218
0.568323	0.0208084	0.0643028	1922.85
0.601403	0.0153384	0.0524498	1568.41
0.355762	0.00158605	0.00478489	143.083
0.0286611	0.0165677	0.00410864	122.861
0.772389	0.00756096	0.0358753	1072.78
0.790917	0.0168135	0.0707477	2115.57
0.980129	8.97667e-10	1.92254e-08	0.000574898
0.622031	2.32264e-05	0.000175465	5.24694
0.850172	0.00646594	0.0341018	1019.75
0.999998	2.77223e-56	3.57409e-54	1.06876e-49
0.482377	0.0116764	0.0348039	1040.74
0.876298	1.03026e-10	2.17832e-09	6.51383e-05
0.99999	9.69185e-49	1.08117e-46	3.23302e-42
0.134397	1	0.404125	12084.6
0.629535	1	0.920867	27536.7
0.897083	1	0.994512	29738.9
0.233151	0.915991	0.543268	16245.3
0.999934	0.920962	0.996786	29806.9
0.960412	0.145165	0.414111	12383.2
0.656581	1	0.932811	27893.8
0.624747	0.514709	0.686396	20525.3
0.393314	1	0.760334	22736.3
0.952447	0.25961	0.592767	17725.5
0.971102	1	0.999578	29890.4
0.0304725	0.173981	0.0330808	989.215
0.999756	1.41524e-12	4.00189e-11	1.19669e-06
0.95184	0.334239	0.682496	20408.7
0.999995	7.76773e-07	1.17044e-05	0.349998
1	1	1	29903
0.742058	0.136302	0.332886	9954.3
0.513081	1	0.855471	25581.1
0.99881	2.09503e-05	0.000246386	7.36769
0.250978	0.00549047	0.010455	312.635
0.605061	0.192702	0.367167	10979.4
0.879896	0.00716283	0.0382363	1143.38
0.13935	0.00360813	0.00432168	129.231
0.590397	0.00647359	0.0250989	750.534
0.779441	0.00145892	0.00884611	264.525
0.96873	0.00151829	0.0110633	330.827
0.840523	0.0350824	0.133396	3988.93
0.637233	0.691063	0.801533	23968.3
0.373623	0.0806635	0.13568	4057.23
0.984362	1	0.999877	29899.3
0.999835	4.79124e-11	1.1862e-09	3.5471e-05
0.999988	0.0635195	0.238603	7134.95
0.286542	1	0.644683	19277.9
0.359273	0.0400876	0.0754737	2256.89
0.428804	0.755329	0.689025	20603.9
0.605337	0.0131263	0.0463648	1386.45
0.847913	1	0.987799	29538.2
0.606552	0.400315	0.586504	17538.2
0.631266	0.625007	0.761481	22770.6
0.989961	0.615718	0.911292	27250.4
0.251987	0.536807	0.405871	12136.8
0.469317	0.0540546	0.11858	3545.88
0.999999	0.621596	0.917143	27425.3
0.66165	1	0.934924	27957
0.729538	1	0.959593	28694.7
0.958327	0.00150747	0.0108925	325.719
