ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.931728	1	0.997615	29831.7
0.845934	1	0.98747	29528.3
0.0433738	1	0.179476	5366.88
0.446465	1	0.806492	24116.5
0.914213	1	0.99621	29789.7
0.999926	6.57986e-05	0.000699321	20.9118
0.00683566	0.654046	0.0286589	856.986
0.96004	1	0.999191	29878.8
0.485306	1	0.836171	25004
0.999994	2.12505e-07	3.47748e-06	0.103987
0.298285	0.000461532	0.00136163	40.7169
0.843421	4.07607e-27	2.12923e-25	6.36703e-21
0.714238	0.0136718	0.0549664	1643.66
1	7.26437e-21	3.44123e-19	1.02903e-14
0.679263	1	0.941966	28167.6
0.983299	1	0.99986	29898.8
0.000273725	0.561065	0.00150219	44.9199
0.836253	0.926811	0.972554	29082.3
0.999967	0.376784	0.744545	22264.1
0.999996	1	1	29903
1	0.411005	0.77645	23218.2
1	5.89521e-43	5.79128e-41	1.73177e-36
0.65677	1.86486e-59	1.67366e-57	5.00476e-53
0.844156	3.39862e-62	4.0942e-60	1.22429e-55
0.99999	0.638902	0.92513	27664.2
0.14601	1	0.426945	12766.9
1	0.821678	0.983061	29396.5
0.945965	0.648863	0.913388	27313
0.868771	0.629301	0.876839	26220.1
0.323082	1	0.688116	20576.7
0.989692	6.49452e-28	4.0887e-26	1.22264e-21
1	1	1	29903
1	0.66619	0.936783	28012.6
0.999646	1	1	29903
1	0.672274	0.939227	28085.7
0.810421	0.0795525	0.241221	7213.23
0.892174	0.65592	0.898748	26875.3
0.999014	0.651125	0.930217	27816.3
0.999883	0.661231	0.934719	27950.9
0.909527	0.030572	0.127421	3810.28
0.999946	1.69178e-06	2.41739e-05	0.722873
0.854036	1	0.988787	29567.7
1	1	1	29903
0.999983	1.21883e-06	1.78161e-05	0.532755
0.731791	0.00819693	0.036688	1097.08
0.628305	0.646633	0.772224	23091.8
0.9118	0.223731	0.528283	15797.2
0.798095	1	0.978088	29247.8
0.995545	0.0307229	0.137246	4104.07
0.999843	0.00480057	0.0304269	909.855
0.983305	1	0.99986	29898.8
0.77418	1	0.972332	29075.6
0.608654	0.529663	0.687324	20553.1
0.321447	1	0.686265	20521.4
1	0.0177151	0.0891662	2666.34
0.756355	1	0.967563	28933
0.344989	1	0.712141	21295.1
0.919142	1	0.996639	29802.5
0.135371	1	0.406077	12142.9
0.478287	1	0.831045	24850.7
0.793533	1	0.977046	29216.6
0.49849	1	0.845525	25283.7
0.407368	1	0.7732	23121
0.94204	2.945e-50	3.19348e-48	9.54945e-44
0.999998	0.61399	0.913479	27315.8
0.995913	1	0.999992	29902.7
0.856072	1	0.989106	29577.2
1.3386e-08	4.40273e-16	3.21126e-22	9.60263e-18
1	0.220264	0.553508	16551.5
0.804316	1.53921e-07	2.09281e-06	0.0625813
0.931183	4.15203e-14	1.23273e-12	3.68623e-08
0.0978945	1.33548e-22	7.01944e-22	2.09902e-17
0.774527	1.46592e-21	5.58923e-20	1.67135e-15
0.999963	8.00711e-22	3.9695e-20	1.187e-15
0.967326	4.54103e-26	2.60868e-24	7.80074e-20
0.999999	1.24496e-24	6.97713e-23	2.08637e-18
1	4.54629e-26	2.69835e-24	8.06888e-20
0.900962	0.00013993	0.00125802	37.6187
0.745168	0.92771	0.946515	28303.6
0.00116807	0.948634	0.00864866	258.621
0.363601	0.445059	0.456545	13652.1
1	0.0685922	0.25239	7547.22
0.999998	4.37849e-06	5.84037e-05	1.74645
0.735312	1	0.961391	28748.5
0.734764	1	0.961223	28743.4
0.926726	1	0.997247	29820.7
0.0326657	0.129135	0.0272853	815.911
0.741148	0.114402	0.294014	8791.9
0.964591	1	0.999366	29884
0.767507	0.329987	0.601082	17974.2
0.498871	0.000711292	0.00317366	94.9018
0.935332	0.366428	0.709731	21223.1
0.929641	1	0.997465	29827.2
0.437303	1	0.799009	23892.8
0.999913	0.0961571	0.321316	9608.3
0.587159	1	0.899797	26906.6
0.292035	1	0.651496	19481.7
0.343695	1	0.710762	21253.9
0.683847	0.408529	0.635629	19007.2
0.600611	0.118865	0.259835	7769.83
0.999999	0.538183	0.871618	26064
1	0.260105	0.61038	18252.2
0.999996	0.259928	0.610141	18245
0.785291	0.0750897	0.22589	6754.79
1	0.586138	0.899253	26890.4
1	0.237475	0.578891	17310.6
1	0.796805	0.977795	29239
0.999507	0.00799287	0.046573	1392.67
0.820825	0.00504966	0.0268833	803.89
0.999998	0.120054	0.374545	11200
1	1	1	29903
0.566873	0.240275	0.407744	12192.8
0.92052	1	0.996754	29805.9
1	0.0158758	0.0816485	2441.54
1	0.037378	0.160227	4791.27
0.994746	0.603157	0.906489	27106.7
1	0.00690436	0.0412577	1233.73
0.286461	0.612274	0.480703	14374.5
1	1	1	29903
0.456995	1	0.81486	24366.8
0.90682	1	0.995517	29769
0.999999	1.2171e-05	0.000149904	4.48257
0.724228	1.88453e-07	2.29388e-06	0.0685938
0.999999	0.000244272	0.00227594	68.0574
0.863633	0.0570767	0.197665	5910.76
0.962674	0.0177158	0.0864892	2586.29
1	0.000277432	0.00254959	76.2403
0.60975	1.06126e-07	1.13588e-06	0.0339663
0.999686	1.4872e-155	5.31512e-153	1.58938e-148
1	7.19339e-153	2.5272e-150	7.55708e-146
0.996135	4.80982e-157	1.72934e-154	5.17125e-150
0.983496	1	0.999863	29898.9
0.999822	1	1	29903
0.998079	1	0.999998	29902.9
0.999659	0.891357	0.993837	29718.7
0.999995	1	1	29903
1	1	1	29903
0.0910032	1	0.309125	9243.77
0.889745	1	0.993685	29714.2
0.561837	1	0.88576	26486.9
0.465111	1	0.821143	24554.7
0.138154	1	0.411615	12308.5
0.785507	0.000406253	0.00288797	86.359
0.999999	0.000455964	0.00396373	118.527
0.54995	0.000129903	0.000753453	22.5305
0.999984	5.28963e-11	1.30454e-09	3.90098e-05
0.968943	0.580515	0.886135	26498.1
0.752431	0.476102	0.725986	21709.2
0.753464	1	0.96675	28908.7
0.999466	1	1	29903
0.266789	2.01206e-58	7.25599e-57	2.16976e-52
0.00271924	4.66049e-59	1.78969e-59	5.3517e-55
0.107705	0.000307089	0.000374302	11.1927
