ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.76454	0.854288	0.931353	27850.3
0.937282	1	0.997991	29842.9
0.996185	0.675719	0.93957	28096
0.674343	1	0.940045	28110.2
0.619603	1	0.916192	27396.9
0.140196	0.872695	0.379388	11344.8
0.0339229	0.83203	0.128918	3855.05
0.960866	1	0.999224	29879.8
1	0.789929	0.976204	29191.4
1	0.915256	0.996303	29792.5
1	1	1	29903
0.722165	1	0.957231	28624.1
0.981289	1	0.999824	29897.7
0.416238	0.00677739	0.0193822	579.586
0.833167	4.29858e-11	8.97245e-10	2.68303e-05
0.842238	1.15772e-08	1.89613e-07	0.00566999
0.981334	8.87949e-11	2.10555e-09	6.29622e-05
1	2.31801e-21	1.12455e-19	3.36274e-15
1	0.855524	0.989021	29574.7
0.50376	1	0.849165	25392.6
9.85188e-13	0.868418	2.46289e-11	7.36478e-07
1	0.381198	0.748839	22392.5
0.942137	0.272211	0.605447	18104.7
2.25934e-05	0.277262	8.13144e-05	2.43155
1	2.19014e-47	2.37494e-45	7.10177e-41
0.999993	3.73454e-10	8.48041e-09	0.00025359
0.985061	0.144962	0.420725	12581
1	4.49472e-05	0.00049487	14.7981
0.999994	2.49023e-06	3.46218e-05	1.03529
0.836808	0.000865604	0.00596153	178.268
0.999851	2.77928e-80	5.11825e-78	1.53051e-73
0.728017	1	0.959112	28680.3
1	1	1	29903
0.994408	1	0.999984	29902.5
0.999996	1	1	29903
0.999965	0.811994	0.981096	29337.7
0.982166	0.528795	0.859626	25705.4
0.604805	1	0.90893	27179.7
1	0.0860954	0.297227	8887.98
1	5.55348e-12	1.49481e-10	4.46992e-06
0.95335	1	0.998895	29869.9
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.999999	1	1	29903
0.999993	1	1	29903
0.984995	1	0.999887	29899.6
0.786577	0.0905431	0.259379	7756.22
0.999997	0.0886137	0.303366	9071.55
0.995744	7.89781e-23	4.08129e-21	1.22043e-16
0.854235	5.21592e-11	1.10652e-09	3.30883e-05
