unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
2	1	0	0	0	0	nan	1
2	1	0	0	0	0	-1.80549	2
2	1	0	0	0	0	-1.80549	3
2	1	0	0	0	0	-1.58566	4
2	1	0	0	0	0	-1.65033	5
4	1	0	0	0	0	-1.58566	6
12	1	0	0	0	0	4.99885	7
16	1	0	0	0	0	5.02914	8
19	1	0	0	0	0	31.4406	9
22	1	0	0	0	0	31.2684	10
25	1	0	0	0	0	30.8486	11
26	1	0	0	0	0	36.4641	12
37	1	0	0	0	0	38.3694	13
37	1	0	0	0	0	44.59	14
37	1	0	0	0	0	57.0565	15
39	1	0	0	0	0	59.0638	16
43	2	0	0	0	0	51.7871	17
53	2	0	0	0	0	57.2715	18
53	2	0	0	0	0	76.7105	19
53	2	0	0	0	0	89.4921	20
53	2	0	0	0	0	108.177	21
53	2	0	0	0	0	87.7381	22
55	2	0	0	0	0	99.4643	23
93	2	0	0	0	0	100.172	24
96	2	0	0	0	0	195.886	25
108	3	0	0	0	0	218.981	26
112	3	0	0	0	0	220.527	27
117	5	0	0	0	0	304.933	28
124	6	0	0	0	0	272.688	29
127	8	0	0	0	0	295.6	30
2441	3621	0	0	0	0	291.348	31
2514	3754	0	0	0	0	347.727	32
2609	3955	0	0	0	0	383.145	33
2639	4075	0	0	0	0	308.67	34
2722	4204	0	0	0	0	314.913	35
2792	4301	0	0	0	0	377.736	36
2891	4437	0	0	0	0	387.849	37
2912	4470	0	0	0	0	344.71	38
2946	4531	0	0	0	0	16494.6	39
2981	4580	0	0	0	0	20249.2	40
2991	4594	0	0	0	0	20930.6	41
2996	4600	0	0	0	0	21039.1	42
2999	4604	0	0	0	0	21397.7	43
2999	4607	0	0	0	0	24884.6	44
2999	4608	0	0	0	0	25960.9	45
3001	4615	0	0	0	0	21059.8	46
3001	4615	0	0	0	0	21715.4	47
3003	4617	0	0	0	0	25137.9	48
3007	4618	0	0	0	0	21756.4	49
3016	4623	0	0	0	0	25209.6	50
3016	4623	0	0	0	0	21907.6	51
3017	4624	0	0	0	0	22011.4	52
3017	4624	0	0	0	0	26471.3	53
3017	4624	0	0	0	0	22090.5	54
3020	4625	0	0	0	0	21410.1	55
3020	4625	0	0	0	0	26571.7	56
3024	4629	0	0	0	0	21404.7	57
3024	4629	0	0	0	0	22034.5	58
3024	4629	0	0	0	0	25539.6	59
3024	4631	0	0	0	0	22161.1	60
3027	4632	0	0	0	0	26546.7	61
3027	4632	0	0	0	0	22046.7	62
3028	4633	0	0	0	0	22050.5	63
3028	4633	0	0	0	0	25538.8	64
3028	4635	0	0	0	0	22057.9	65
3030	4638	0	0	0	0	25558.2	66
3030	4639	0	0	0	0	22127.6	67
3041	4641	0	0	0	0	21567.2	68
3042	4641	0	0	0	0	21429.8	69
3044	4641	0	0	0	0	21489.3	70
3036	4634	0	0	0	0	25544.5	71
3043	4640	0	0	0	0	26566	72
3048	4643	0	0	0	0	21697.6	73
3049	4643	0	0	0	0	21720.2	74
3049	4643	0	0	0	0	25672.7	75
910	2474	0	0	0	0	9886.04	76
10	1379	0	0	0	0	4153.06	77
10	1379	0	0	0	0	4136.67	78
10	1379	0	0	0	0	3795.78	79
10	1379	0	0	0	0	3805.8	80
10	1379	0	0	0	0	3797.05	81
10	1380	0	0	0	0	3797.3	82
10	1380	0	0	0	0	4137.98	83
10	1380	0	0	0	0	4388.91	84
10	1380	0	0	0	0	4156.89	85
10	1380	0	0	0	0	5081.25	86
10	1380	0	0	0	0	4168.02	87
11	1380	0	0	0	0	5073.41	88
11	1381	0	0	0	0	4154.15	89
11	1381	0	0	0	0	5001.99	90
11	1383	0	0	0	0	4963.51	91
11	1383	0	0	0	0	4426.45	92
11	1383	0	0	0	0	4148.58	93
11	1383	0	0	0	0	5058.66	94
11	1383	0	0	0	0	4171.43	95
11	1383	0	0	0	0	4403.16	96
11	1383	0	0	0	0	3812.14	97
11	1385	0	0	0	0	4410.59	98
11	1385	0	0	0	0	4123.87	99
11	1385	0	0	0	0	4407.53	100
12	1386	0	0	0	0	5074.34	101
