ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.535137	0.256767	0.41013	12264.1
0.732304	0.74454	0.875938	26193.2
0.897148	0.220014	0.517662	15479.6
0.966801	0.720074	0.948295	28356.9
0.999907	0.0732344	0.264658	7914.07
0.990893	0.663196	0.933052	27901.1
0.969107	0.663288	0.926866	27716.1
0.998118	0.663505	0.935174	27964.5
0.99189	0.663412	0.93342	27912
0.999018	1	1	29903
0.509849	1	0.853304	25516.4
0.999999	5.26188e-05	0.000571041	17.0759
0.147506	1	0.429816	12852.8
0.859951	1	0.9897	29595
0.626947	0.0759936	0.192672	5761.47
0.589069	0.619281	0.732666	21908.9
0.996515	0.405102	0.769881	23021.7
0.0466989	1	0.189786	5675.17
0.819218	0.110427	0.307831	9205.08
0.999999	0.266746	0.619239	18517.1
0.690621	0.397151	0.629091	18811.7
0.492617	1	0.841402	25160.4
0.999975	1	1	29903
4.62626e-06	0.114067	8.15554e-06	0.243875
0.988248	0.165693	0.460034	13756.4
0.997792	0.398221	0.764072	22848
0.996572	0.571733	0.89028	26622
0.99979	0.553099	0.880585	26332.1
1	0.128604	0.392373	11733.1
0.999753	0.616484	0.914618	27349.8
0.579973	0.329457	0.507323	15170.5
0.99855	0.321797	0.686132	20517.4
0.999987	0.448184	0.80787	24157.7
0.926633	5.67251e-07	8.12558e-06	0.242979
0.752921	0.00139184	0.0082378	246.335
0.97617	0.0529118	0.204705	6121.31
0.999999	0.770205	0.971304	29044.9
0.999975	1	1	29903
0.999996	0.768283	0.970799	29029.8
0.927906	0.768276	0.954151	28532
0.996269	0.768268	0.970035	29007
0.952443	0.881597	0.986399	29496.3
0.619461	0.892913	0.88067	26334.7
0.332589	0.555409	0.496701	14852.9
0.456167	0.873899	0.765272	22883.9
0.608326	0.0112466	0.0409452	1224.38
0.516645	0.000141593	0.000769787	23.0189
0.983041	0.0998589	0.326017	9748.89
0.85951	8.81018e-09	1.49168e-07	0.00446056
0.71683	0.000253463	0.00174662	52.2292
0.878665	0.171604	0.43605	13039.2
0.999998	1.492e-37	1.28007e-35	3.8278e-31
0.998795	5.64288e-10	1.25666e-08	0.000375778
0.999993	7.97414e-10	1.75028e-08	0.000523387
0.999979	1.4858e-31	1.06952e-29	3.19818e-25
0.821456	1	0.983017	29395.2
0.810139	0.920167	0.964443	28839.7
0.99983	1	1	29903
0.71134	1	0.953626	28516.3
0.532147	1	0.867844	25951.2
0.486471	0.000174596	0.000881094	26.3474
0.997028	0.146902	0.427821	12793.1
0.923884	3.86012e-05	0.000400902	11.9882
0.692892	0.73576	0.853273	25515.4
0.99965	4.08976e-22	2.05433e-20	6.14308e-16
0.946826	0.0431107	0.171381	5124.8
0.994411	1	0.999984	29902.5
0.999989	1	1	29903
0.996142	0.209924	0.536352	16038.5
0.877364	1	0.992152	29668.3
0.778729	1	0.973483	29110.1
0.686106	0.23209	0.451815	13510.6
0.997509	2.6976e-10	6.19871e-09	0.00018536
0.791752	1	0.976632	29204.2
0.885953	0.2721	0.584029	17464.2
0.0488087	0.270298	0.0702928	2101.97
0.161605	0.267887	0.179219	5359.18
0.620499	0.267702	0.464293	13883.7
0.373832	0.271992	0.334111	9990.94
0.999928	3.25935e-15	1.11975e-13	3.34838e-09
0.664056	0.00792455	0.0328748	983.055
0.976075	1	0.999711	29894.4
0.999692	1.75831e-13	5.33827e-12	1.5963e-07
0.987912	0.347642	0.710489	21245.7
0.636073	1	0.923859	27626.2
0.992351	1	0.999971	29902.1
0.345612	0.00402628	0.0105441	315.301
0.999998	0.332828	0.698981	20901.6
0.605317	0.000606281	0.00326996	97.7817
0.00046781	1	0.00405472	121.248
5.4678e-08	0.0662481	7.40262e-08	0.0022136
0.628211	1	0.920253	27518.3
0.837195	0.246939	0.532617	15926.8
0.13487	1	0.405075	12113
0.64975	1	0.929901	27806.8
0.936025	1	0.997909	29840.5
0.480955	0.610871	0.653665	19546.5
0.784221	1	0.974837	29150.6
0.99225	1	0.99997	29902.1
0.0945073	1	0.317457	9492.93
1.12121e-49	0	0	0
0.908837	1	0.995712	29774.8
0.746528	1	0.964755	28849.1
0.745205	1	0.964367	28837.5
0.83915	1	0.986308	29493.6
0.953023	1	0.998879	29869.5
0.678093	1	0.941512	28154
0.984482	0.0104283	0.0572752	1712.7
0.999989	1.77374e-14	5.79351e-13	1.73243e-08
0.504653	1	0.849777	25410.9
0.471241	1	0.825796	24693.8
0.787006	0.584749	0.81736	24441.5
0.518655	0.025441	0.0703022	2102.25
0.458552	1	0.816076	24403.1
0.198961	1	0.520213	15555.9
0.895701	1	0.994361	29734.4
0.897654	0.0609746	0.213751	6391.8
0.960335	1	0.999203	29879.2
0.961285	0.688036	0.93482	27953.9
0.999973	1	1	29903
1	0.122218	0.379114	11336.6
0.878947	2.04305e-11	4.62277e-10	1.38235e-05
0.999945	1.04967e-12	3.00006e-11	8.97108e-07
0.862724	1	0.990114	29607.4
0.383852	0.00455414	0.0128473	384.172
0.670358	2.24647e-05	0.000182272	5.45047
1	9.18174e-08	1.57958e-06	0.0472341
0.998683	0.376831	0.744117	22251.3
0.550318	9.96487e-17	2.10811e-15	6.30388e-11
0.999963	0.155886	0.44561	13325.1
0.981313	1	0.999824	29897.7
0.770931	1	0.971494	29050.6
0.937421	0.850264	0.977852	29240.7
0.999998	0.748758	0.965403	28868.4
1	3.31171e-07	5.27246e-06	0.157662
0.399706	1	0.766247	22913.1
0.535539	1.29568e-11	1.85225e-10	5.5388e-06
0.176545	4.05197e-15	2.56625e-14	7.67387e-10
0.106887	9.54012e-18	4.32634e-17	1.29371e-12
1	3.06232e-16	1.12455e-14	3.36274e-10
1	5.17807e-16	1.8743e-14	5.60472e-10
0.999998	1.04746e-17	4.20005e-16	1.25594e-11
1	2.34855e-18	9.76825e-17	2.921e-12
0.793171	0.0279757	0.10669	3190.36
0.148984	1	0.432638	12937.2
0.9887	1	0.999936	29901.1
0.679433	1	0.942032	28169.6
0.814002	1	0.981517	29350.3
0.446946	1	0.806879	24128.1
0.998445	1	0.999999	29903
0.88442	0.346863	0.66927	20013.2
0.696115	0.579247	0.769456	23009
0.999904	3.08883e-18	1.27615e-16	3.81606e-12
0.0537568	0.365789	0.0969219	2898.25
1	1	1	29903
0.992771	0.74414	0.962444	28779.9
0.939656	1	0.998142	29847.4
0.930643	1	0.997537	29829.4
0.903764	1	0.995213	29759.9
0.384119	1	0.751645	22476.4
0.9067	0.823381	0.964764	28849.3
0.995886	0.753468	0.965867	28882.3
0.995678	1	0.999991	29902.7
0.981757	1	0.999833	29898
0.225087	1.82339e-05	5.50109e-05	1.64499
0.108483	1.74772e-05	2.68769e-05	0.803699
0.830222	1.63796e-10	3.22541e-09	9.64495e-05
0.952876	1.12223e-10	2.56203e-09	7.66124e-05
0.855903	6.74364e-11	1.41847e-09	4.24165e-05
0.259506	3.23796e-09	1.83996e-08	0.000550204
0.7488	5.60634e-09	8.51723e-08	0.00254691
0.372176	4.486e-09	3.5413e-08	0.00105895
0.259032	2.78288e-09	1.58953e-08	0.000475317
0.0183542	1.48474e-07	5.64666e-08	0.00168852
0.144407	0.168599	0.114804	3432.98
0.675992	0.610589	0.778001	23264.6
0.999996	0.0017735	0.0130082	388.985
1	0.116896	0.36781	10998.6
0.496407	0.331071	0.461119	13788.8
0.919412	0.558888	0.855983	25596.5
0.905852	1	0.995422	29766.1
0.51111	1	0.854152	25541.7
0.999997	1	1	29903
0.197516	1	0.517874	15486
0.999848	0.277311	0.632941	18926.8
0.999853	1	1	29903
0.707963	0.498401	0.720418	21542.7
0.0141032	0.435221	0.0374004	1118.38
0.891751	1	0.993917	29721.1
0.95978	0.362328	0.715074	21382.9
0.399959	0.788935	0.679508	20319.3
0.570434	1	0.890652	26633.2
0.999968	1	1	29903
0.927563	1	0.997311	29822.6
0.958719	0.257048	0.591609	17690.9
0.842098	0.322104	0.625145	18693.7
0.993739	0.0512407	0.202534	6056.37
0.968526	0.672656	0.930647	27829.1
0.94667	0.113637	0.347425	10389
0.926374	0.778223	0.956826	28612
0.827398	0.00540494	0.0286653	857.179
0.907365	0.00093826	0.00686924	205.411
0.732901	0.000115832	0.000880695	26.3354
0.986881	1	0.999914	29900.4
0.409307	0.167929	0.252772	7558.64
0.00840397	0.000124689	1.54759e-05	0.462777
0.00688025	6.26422e-05	6.74815e-06	0.20179
0.00332671	1.57298e-05	9.29652e-07	0.0277994
0.00176272	1.57795e-05	5.11731e-07	0.0153023
0.838839	1	0.986254	29491.9
0.237897	0.000937243	0.00209778	62.73
0.137265	0.00668683	0.00733696	219.397
0.138871	0.00668316	0.00740843	221.534
0.436198	1	0.798094	23865.4
0.733467	1	0.960822	28731.4
0.957853	1	0.999099	29876.1
0.763439	1	0.969508	28991.2
0.974322	1	0.999667	29893.1
0.75924	2.89962e-19	9.67781e-18	2.89395e-13
0.978781	1.64555e-12	4.53465e-11	1.356e-06
0.835933	0.362499	0.664818	19880.1
0.994008	0.308225	0.668804	19999.2
0.999933	2.51953e-10	5.82018e-09	0.000174041
0.595891	0.0114347	0.0408067	1220.24
0.67696	1	0.941071	28140.9
0.0841432	0.617398	0.20559	6147.77
0.436453	1	0.798305	23871.7
0.770376	0.356642	0.629696	18829.8
0.834532	0.135169	0.358952	10733.7
0.930474	0.478931	0.80582	24096.4
0.463689	1	0.820053	24522.1
0.477297	1	0.830314	24828.9
0.731686	0.186563	0.408341	12210.6
0.450091	1	0.809401	24203.5
0.685244	1	0.944253	28236
0.951581	0.663545	0.921735	27562.7
0.887345	0.588518	0.861488	25761.1
0.677845	0.701925	0.829201	24795.6
0.575435	0.701877	0.770057	23027
0.921209	0.64576	0.903858	27028.1
0.66896	1	0.937903	28046.1
0.908694	1	0.995699	29774.4
0.531799	1	0.867625	25944.6
1	0.00646378	0.0390512	1167.75
0.396521	0.612129	0.586377	17534.4
0.45991	0.372964	0.473936	14172.1
0.82559	0.000373418	0.00280065	83.7478
0.999999	0.154879	0.443744	13269.3
0.63942	0.598072	0.750015	22427.7
0.922275	0.00399137	0.0243122	727.009
0.922804	0.708219	0.931528	27855.5
0.914716	0.236103	0.546965	16355.9
0.938993	0.00669782	0.0381687	1141.36
0.987816	0.0221903	0.105662	3159.61
0.497925	1	0.845131	25272
0.670027	1	0.938331	28058.9
0.523897	1	0.862575	25793.6
0.864292	0.505248	0.798495	23877.4
0.324278	1	0.689465	20617.1
0.937505	1	0.998005	29843.3
0.998225	0.184859	0.496377	14843.2
0.999464	1.98703e-09	4.1779e-08	0.00124932
0.0146816	4.57166e-09	1.63936e-09	4.90218e-05
0.462246	1	0.818942	24488.8
0.999967	1.74458e-13	5.29936e-12	1.58467e-07
0.755336	1	0.967278	28924.5
0.564608	1	0.887351	26534.5
0.672905	1	0.939477	28093.2
0.934038	1	0.997775	29836.5
0.999999	1	1	29903
0.0963527	0.0065636	0.0052908	158.211
0.425308	0.000555427	0.0022089	66.0527
0.971218	0.751672	0.959751	28699.4
0.622932	1	0.917777	27444.3
0.30343	0.0101405	0.0208733	624.174
0.963816	0.371096	0.725404	21691.8
0.0163348	0.00018592	4.16206e-05	1.24458
0.665892	0.660639	0.801161	23957.1
0.075315	0.14942	0.0617491	1846.48
0.99126	0.149411	0.430962	12887.1
0.983721	0.358765	0.720496	21545
0.923259	0.599102	0.880671	26334.7
0.992668	0.242911	0.584119	17466.9
0.289542	0.000878982	0.00236082	70.5955
0.999998	1	1	29903
0.999968	1	1	29903
0.999962	1	1	29903
0.762127	1	0.969153	28980.6
0.0854216	1	0.295572	8838.49
0.870773	1	0.991265	29641.8
0.166295	0.774239	0.392677	11742.2
0.845831	1	0.987453	29527.8
0.764183	1	0.969709	28997.2
0.165718	1	0.463591	13862.8
1	1.54686e-40	1.43344e-38	4.2864e-34
0.913077	0.464313	0.787761	23556.4
0.311342	0.187926	0.224592	6715.96
0.49904	0.120116	0.228643	6837.12
0.917666	0.74201	0.942604	28186.7
0.52772	0.202206	0.345484	10331
0.869142	0.231398	0.523683	15659.7
0.906478	0.578331	0.8628	25800.3
0.99999	6.88538e-17	2.63119e-15	7.86805e-11
1	3.14418e-18	1.29858e-16	3.88314e-12
0.70931	0.578654	0.775952	23203.3
1	0.138405	0.41211	12323.3
0.999996	0.1451	0.425191	12714.5
0.0157964	0.910169	0.0753677	2253.72
0.0876644	1	0.30106	9002.61
0.999053	0	0	0
0.984517	1	0.99988	29899.4
0.317737	0.635007	0.524721	15690.7
0.987058	0.167115	0.462212	13821.5
0.566847	0.00790822	0.0287233	858.913
0.750768	0.00912981	0.0410088	1226.29
0.830052	0.0266706	0.106494	3184.49
0.964452	0.0602172	0.223362	6679.2
0.928326	0.496847	0.818162	24465.5
0.848693	1	0.987928	29542
0.543001	1	0.874582	26152.6
0.999999	1	1	29903
0.735562	1	0.961468	28750.8
1	3.26669e-29	2.17532e-27	6.50487e-23
0.966181	1	0.999422	29885.7
0.13096	1	0.397183	11877
0.874744	0.83141	0.958875	28673.2
1	0.823712	0.983458	29408.3
0.13941	0.871293	0.377532	11289.4
0.561712	3.66292e-05	0.000242609	7.25475
0.999997	0.00389049	0.0254796	761.917
0.839617	0.191356	0.454432	13588.9
1	0.782122	0.974324	29135.2
0.443273	1.14622e-27	3.24399e-26	9.7005e-22
0.44182	1.13433e-27	3.20051e-26	9.57047e-22
0.999995	2.66984e-21	1.29146e-19	3.86184e-15
0.831237	8.49678e-24	3.83563e-22	1.14697e-17
0.949016	1.08339e-30	7.20219e-29	2.15367e-24
0.999999	5.66924e-29	3.74396e-27	1.11956e-22
0.675391	1.14311e-30	5.4303e-29	1.62382e-24
0.999998	2.43389e-27	1.51583e-25	4.53278e-21
0.999999	3.30073e-51	3.8697e-49	1.15716e-44
0.994339	5.70662e-48	6.22973e-46	1.86288e-41
1	1.42363e-57	1.87768e-55	5.61483e-51
0.230513	0.0182306	0.0271983	813.311
7.66226e-05	2.3514e-05	3.80782e-08	0.00113865
0.543423	1	0.874839	26160.3
0.763218	1	0.969448	28989.4
0.9042	1	0.995257	29761.2
0.999998	1	1	29903
0.908172	1	0.995648	29772.9
1	0.25033	0.597031	17853
0.996322	1	0.999993	29902.8
0.916858	1	0.996444	29796.7
0.858389	0.022459	0.0954052	2852.9
0.67978	0.0384666	0.121434	3631.23
0.134167	1	0.403664	12070.8
0.972085	1	0.999607	29891.2
0.311804	1	0.675175	20189.8
0.383487	1	0.75104	22458.3
0.544376	1	0.875419	26177.7
0.30483	1	0.666969	19944.4
0.806932	1	0.980032	29305.9
0.995892	1	0.999992	29902.7
0.676206	0.141428	0.32011	9572.24
0.999972	6.87232e-05	0.000727446	21.7528
0.999998	1	1	29903
0.0116366	1	0.0634616	1897.69
0.9045	1	0.995287	29762.1
0.927513	1	0.997307	29822.5
0.517955	1	0.8587	25677.7
0.984859	1.89626e-07	3.08024e-06	0.0921084
0.984361	1	0.999877	29899.3
