unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
2	0	0	0	0	0	nan	5
2	0	0	0	0	0	nan	6
2	0	0	0	0	0	nan	7
2	0	0	0	0	0	nan	8
2	0	0	0	0	0	nan	9
3	0	0	0	0	0	nan	10
4	0	0	0	0	0	nan	11
4	0	0	0	0	0	nan	12
5	0	0	0	0	0	nan	13
5	0	0	0	0	0	nan	14
5	0	0	0	0	0	-1.51356	15
5	0	0	0	0	0	-1.51356	16
6	0	0	0	0	0	-3.17155	17
8	0	0	0	0	0	3.98309	18
8	0	0	0	0	0	4.07738	19
8	0	0	0	0	0	4.85738	20
8	0	0	0	0	0	5.93667	21
8	0	0	0	0	0	3.27261	22
8	0	0	0	0	0	6.24057	23
8	0	0	0	0	0	9.01291	24
8	0	0	0	0	0	6.88342	25
8	0	0	0	0	0	7.54699	26
8	0	0	0	0	0	7.42284	27
8	0	0	0	0	0	12.1866	28
8	0	0	0	0	0	12.9554	29
8	0	0	0	0	0	16.329	30
1209	1928	0	0	0	0	16.3056	31
1243	1996	0	0	0	0	19.154	32
1300	2118	0	0	0	0	23.0998	33
1323	2180	0	0	0	0	19.219	34
1343	2220	0	0	0	0	19.0627	35
1360	2246	0	0	0	0	20.9874	36
1377	2269	0	0	0	0	22.5076	37
1380	2271	0	0	0	0	24.0358	38
1385	2281	0	0	0	0	8846.68	39
1386	2289	0	0	0	0	10989.8	40
1386	2294	0	0	0	0	10497.7	41
1387	2296	0	0	0	0	10579.4	42
1387	2297	0	0	0	0	10707.3	43
1387	2297	0	0	0	0	12526.6	44
1387	2297	0	0	0	0	12962.8	45
1387	2298	0	0	0	0	10470.4	46
1387	2298	0	0	0	0	10781.1	47
1387	2299	0	0	0	0	12647.5	48
1387	2299	0	0	0	0	10781.1	49
1388	2300	0	0	0	0	12658.1	50
1388	2300	0	0	0	0	10813	51
1388	2300	0	0	0	0	10823.4	52
1388	2300	0	0	0	0	13070.6	53
1388	2300	0	0	0	0	10883.3	54
