ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.269891	1	0.623378	18640.9
0.935247	1	0.997857	29838.9
0.892959	1	0.994055	29725.2
0.997278	0.756993	0.967164	28921.1
0.998129	0.757006	0.967349	28926.6
0.998719	0.757354	0.967571	28933.3
0.998436	0.75728	0.96749	28930.9
0.949043	1	0.998679	29863.5
0.96513	1	0.999385	29884.6
0.565286	1	0.887738	26546
0.387806	1	0.755155	22581.4
0.277097	1	0.63272	18920.2
0.448266	1	0.80794	24159.8
0.968547	1	0.9995	29888.1
0.996393	1	0.999993	29902.8
8.92013e-05	1	0.000920969	27.5397
0.999999	0.579279	0.895549	26779.6
0.966658	0.829964	0.979023	29275.7
0.443761	1	0.804303	24051.1
0.631555	1	0.921799	27564.6
0.987921	0.801456	0.976637	29204.4
1	8.86359e-07	1.32388e-05	0.395879
0.998292	0.626028	0.918733	27472.9
0.220446	1	0.553783	16559.8
0.700298	0.896971	0.920224	27517.4
0.912228	1	0.99603	29784.3
0.157078	0.00113267	0.00171409	51.2565
0.999944	3.30762e-15	1.13586e-13	3.39656e-09
0.207263	2.47022e-40	4.80104e-39	1.43566e-34
0.945338	1.16997e-34	8.75822e-33	2.61897e-28
0.821971	0.00277148	0.0161389	482.601
1	2.51261e-13	7.54091e-12	2.25496e-07
0.303638	0.000442967	0.00133344	39.8739
0.183402	0.00372925	0.00566833	169.5
0.999999	0.0579125	0.222895	6665.22
1	0.0580208	0.223203	6674.45
0.999999	0.0466686	0.189693	5672.39
0.390605	0.0579857	0.108437	3242.6
0.991405	0.409062	0.77156	23072
0.970182	0.0581157	0.218517	6534.3
1	0.346267	0.713499	21335.8
0.268005	0.0580191	0.0802931	2401
0.969234	0.326629	0.680703	20355.1
1	7.40207e-14	2.31199e-12	6.91355e-08
0.584258	0.00100436	0.00495312	148.113
0.928325	8.94822e-09	1.62866e-07	0.00487018
0.983569	0.375637	0.737341	22048.7
0.871869	8.82781e-09	1.5149e-07	0.00453001
0.950615	0.0314743	0.134916	4034.39
0.560227	0.0019921	0.00870275	260.238
0.966807	6.33574e-13	1.7838e-11	5.33409e-07
0.999997	9.59806e-17	3.63596e-15	1.08726e-10
0.983607	1	0.999865	29899
0.698455	1	0.94912	28381.5
0.741167	1	0.963168	28801.6
1.16684e-10	0.309991	9.05822e-10	2.70868e-05
0.396801	1	0.763573	22833.1
0.460056	1	0.817246	24438.1
0.332518	1	0.698641	20891.5
0.990151	1	0.999951	29901.5
0.85776	0.0152604	0.069846	2088.61
1	1.50187e-14	4.93057e-13	1.47439e-08
0.721528	0.0169385	0.0660522	1975.16
0.967478	5.53044e-10	1.19578e-08	0.000357575
0.900293	7.87131e-09	1.40065e-07	0.00418836
0.587655	0.404431	0.579165	17318.8
0.334338	4.20275e-05	0.000171044	5.11474
0.999888	4.33981e-61	6.07463e-59	1.8165e-54
0.999966	6.28866e-39	5.59434e-37	1.67287e-32
0.977792	1	0.999752	29895.6
0.0138488	1	0.0731157	2186.38
0.994663	1	0.999986	29902.6
0.911844	1	0.995995	29783.2
1	0.850467	0.988217	29550.6
1	1	1	29903
0.986879	0.506022	0.846145	25302.3
0.880086	0.205072	0.489488	14637.2
0.748157	0.0206275	0.0798062	2386.44
0.709347	0.104058	0.266186	7959.77
1	1.71188e-09	3.62674e-08	0.0010845
0.501572	1	0.847661	25347.6
0.976063	1	0.999711	29894.4
0.563532	1	0.886735	26516
0.999979	0.706333	0.951898	28464.6
0.0851306	0.110741	0.0533983	1596.77
0.0141831	0.117625	0.0123386	368.96
0.51515	0.105894	0.21322	6375.93
0.221288	0.104852	0.110525	3305.03
0.878594	0.10608	0.314368	9400.54
0.470726	0.160101	0.270211	8080.13
0.473414	0.158996	0.269971	8072.94
0.66075	1	0.934552	27945.9
0.426738	1	0.790141	23627.6
0.466002	1	0.821825	24575
0.724534	0.364908	0.616114	18423.6
1	1.14108e-23	6.14216e-22	1.83669e-17
0.982801	0.00013349	0.00130392	38.991
0.999994	5.29799e-27	3.25838e-25	9.74353e-21
0.805655	0.0372628	0.13527	4044.99
0.679278	1	0.941972	28167.8
0.751665	1	0.966239	28893.4
0.75469	0.547525	0.778407	23276.7
0.982414	0.789621	0.972728	29087.5
0.0817281	2.60553e-07	3.97458e-07	0.0118852
0.764185	0.661489	0.850355	25428.2
0.541559	2.03934e-07	1.87959e-06	0.0562055
0.442322	0.00120251	0.0045419	135.816
0.970608	0.0815465	0.279906	8370.03
0.767964	0.0304174	0.111115	3322.68
0.756405	0.671812	0.852165	25482.3
0.175947	0.186191	0.144751	4328.48
1	0	0	0
0.601516	1	0.907268	27130
0.969039	1	0.999516	29888.5
0.975259	1	0.999691	29893.8
0.980231	1	0.999803	29897.1
0.992277	1	0.99997	29902.1
0.711475	0.492567	0.717909	21467.6
0.779972	1	0.973793	29119.3
0.999076	1	1	29903
0.839968	1	0.986451	29497.9
0.150549	1	0.435608	13026
0.553574	1	0.880936	26342.6
0.997912	1	0.999998	29902.9
0.887089	1	0.993371	29704.8
