unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
1	0	0	0	0	0	nan	5
1	0	0	0	0	0	nan	6
4	0	0	0	0	0	nan	7
5	0	0	0	0	0	nan	8
5	0	0	0	0	0	4.60826	9
6	0	0	0	0	0	8.32224	10
6	0	0	0	0	0	8.50437	11
6	0	0	0	0	0	6.64998	12
6	0	0	0	0	0	7.7553	13
6	0	0	0	0	0	8.59674	14
6	0	0	0	0	0	8.36321	15
6	0	0	0	0	0	8.93943	16
7	0	0	0	0	0	6.53501	17
8	0	0	0	0	0	11.3121	18
8	0	0	0	0	0	11.8159	19
8	0	0	0	0	0	11.6665	20
8	0	0	0	0	0	12.0615	21
8	0	0	0	0	0	11.5429	22
8	0	0	0	0	0	10.7221	23
8	0	0	0	0	0	11.1849	24
8	0	0	0	0	0	10.8195	25
8	0	0	0	0	0	11.0972	26
8	0	0	0	0	0	14.0727	27
8	0	0	0	0	0	15.8064	28
8	0	0	0	0	0	14.7522	29
12	2	0	0	0	0	15.1657	30
2527	2962	0	0	0	0	12.3148	31
2607	3085	0	0	0	0	14.3181	32
2700	3233	0	0	0	0	14.6473	33
2743	3344	0	0	0	0	14.3307	34
2812	3449	0	0	0	0	14.561	35
2851	3500	0	0	0	0	14.2321	36
2885	3546	0	0	0	0	15.6098	37
2897	3560	0	0	0	0	74.5862	38
2902	3568	0	0	0	0	16462.6	39
2910	3578	0	0	0	0	18381.1	40
2910	3580	0	0	0	0	19165.2	41
2910	3582	0	0	0	0	19376.5	42
2911	3582	0	0	0	0	19663.6	43
2911	3583	0	0	0	0	21080.5	44
2911	3583	0	0	0	0	21217.8	45
2912	3588	0	0	0	0	19624.6	46
2913	3588	0	0	0	0	19969.9	47
2913	3588	0	0	0	0	21232.8	48
2913	3588	0	0	0	0	20073.5	49
2919	3590	0	0	0	0	21279.5	50
2919	3591	0	0	0	0	20125.2	51
2919	3593	0	0	0	0	20187	52
2919	3594	0	0	0	0	21435.5	53
2918	3594	0	0	0	0	20266.1	54
