unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
3	1	0	0	0	0	nan	2
3	1	0	0	0	0	nan	3
7	2	0	0	0	0	nan	4
15	2	0	0	0	0	nan	5
20	2	0	0	0	0	nan	6
55	2	0	0	0	0	17.8086	7
63	2	0	0	0	0	21.6749	8
64	2	0	0	0	0	143.604	9
85	2	0	0	0	0	149.337	10
86	2	0	0	0	0	150.537	11
97	2	0	0	0	0	156.403	12
127	2	0	0	0	0	167.142	13
130	2	0	0	0	0	178.887	14
130	2	0	0	0	0	233.251	15
132	3	0	0	0	0	247.512	16
139	3	0	0	0	0	213.815	17
146	4	0	0	0	0	221.615	18
148	4	0	0	0	0	305.434	19
148	4	0	0	0	0	320.506	20
148	4	0	0	0	0	372.242	21
148	5	0	0	0	0	339.906	22
150	5	0	0	0	0	364.577	23
150	5	0	0	0	0	360.478	24
172	5	0	0	0	0	354.617	25
172	5	0	0	0	0	372.244	26
174	5	0	0	0	0	381.162	27
174	5	0	0	0	0	442.926	28
176	5	0	0	0	0	415.523	29
179	8	0	0	0	0	413.707	30
1676	1993	0	0	0	0	422.22	31
1725	2071	0	0	0	0	464.063	32
1811	2219	0	0	0	0	491.9	33
1850	2288	0	0	0	0	450.877	34
1899	2365	0	0	0	0	465.333	35
1941	2415	0	0	0	0	503.893	36
1995	2476	0	0	0	0	514.184	37
2005	2492	0	0	0	0	443.066	38
2015	2513	0	0	0	0	11212.4	39
2027	2529	0	0	0	0	12614	40
2031	2536	0	0	0	0	13727.7	41
2033	2537	0	0	0	0	13823.4	42
2034	2537	0	0	0	0	14054.9	43
2034	2538	0	0	0	0	15335.7	44
2035	2539	0	0	0	0	15775.9	45
2038	2543	0	0	0	0	14151.9	46
2038	2543	0	0	0	0	14285.7	47
2038	2543	0	0	0	0	15525.8	48
2039	2544	0	0	0	0	14390.7	49
2050	2549	0	0	0	0	15521.3	50
2050	2549	0	0	0	0	14449.8	51
2052	2552	0	0	0	0	14538.1	52
2052	2552	0	0	0	0	15975.9	53
2052	2552	0	0	0	0	14582.4	54
2053	2553	0	0	0	0	14572.8	55
2053	2553	0	0	0	0	16004.3	56
2055	2555	0	0	0	0	14472.1	57
2055	2555	0	0	0	0	14605.5	58
