ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.0994866	1	0.329075	9840.33
0.999609	0.0513739	0.203824	6094.95
0.999997	0.2544	0.602634	18020.6
0.925865	0.00123661	0.00889891	266.104
1	1	1	29903
0.608673	0.955798	0.896902	26820.1
0.999698	0.823833	0.983433	29407.6
1	0.925567	0.997158	29818
1.22824e-92	0.814046	2.12804e-90	6.36349e-86
4.09757e-142	0.812096	1.08735e-139	3.2515e-135
0.552234	1	0.880141	26318.9
1	1.73723e-60	2.40785e-58	7.20019e-54
0.999995	0.555301	0.881953	26373
0.999995	3.74255e-08	6.77433e-07	0.0202573
0.999818	0.470246	0.824982	24669.4
0.529535	0.388426	0.530958	15877.2
0.999935	0.631374	0.921697	27561.5
0.100198	1	0.330714	9889.36
0.880147	1	0.992512	29679.1
0.647405	1	0.928886	27776.5
0.897003	1	0.994504	29738.6
0.593729	0.0835028	0.198521	5936.37
0.112778	1	0.358897	10732.1
0.315404	0.00458975	0.010912	326.3
0.632909	0.643453	0.773092	23117.8
0.623293	0.643453	0.767486	22950.1
0.79371	1	0.977086	29217.8
0.759103	1.09939e-24	4.71046e-23	1.40857e-18
0.445712	0.397393	0.483707	14464.3
0.0496316	0.545052	0.124709	3729.17
0.592298	0.0343001	0.0994736	2974.56
0.48895	1	0.838792	25082.4
0.906995	4.22827e-28	2.45933e-26	7.35413e-22
1	1.95754e-26	1.17835e-24	3.52363e-20
0.354612	4.22827e-28	9.75616e-27	2.91739e-22
0.477885	0.00795343	0.024981	747.008
0.150298	0.00102373	0.00150471	44.9954
1	1	1	29903
0.343572	1	0.710631	21250
0.298202	1	0.659022	19706.7
0.905585	0.172847	0.446811	13361
0.687442	0.0737908	0.201959	6039.18
0.328926	0.120528	0.16761	5012.03
0.770581	0.177353	0.408658	12220.1
1	0.17802	0.485257	14510.6
0.966448	0.0755108	0.264003	7894.49
0.634724	0.406017	0.607142	18155.4
1	0.634088	0.922958	27599.2
0.781062	1	0.974063	29127.4
0.999784	1	1	29903
1	2.28051e-127	6.67287e-125	1.99539e-120
1	0.0101502	0.0567424	1696.77
0.999934	0.398006	0.76466	22865.6
0.966823	1	0.999443	29886.4
0.999972	2.44225e-07	3.9625e-06	0.118491
0.20657	2.34554e-08	9.76075e-08	0.00291876
0.999851	0.0146269	0.0764149	2285.03
0.999969	0.00327446	0.022009	658.136
0.99991	0.026399	0.122336	3658.2
0.999813	5.02e-118	1.36063e-115	4.06868e-111
0.0113927	1	0.0623726	1865.13
0.0471543	1	0.191179	5716.83
0.311113	1	0.674369	20165.6
0.774019	1	0.972291	29074.4
3.00443e-10	1.2328e-66	6.47019e-74	1.93478e-69
0.063053	0.597955	0.161294	4823.16
0.757699	1	0.967937	28944.2
0.236855	1	0.577998	17283.9
0.757699	1	0.967937	28944.2
0.999871	1	1	29903
0.849653	1	0.988085	29546.7
0.343685	1	0.71075	21253.6
0.178118	1	0.485426	14515.7
1	3.33584e-15	1.14533e-13	3.42488e-09
1	0.0483706	0.194879	5827.46
1	2.72637e-18	1.12991e-16	3.37876e-12
0.880881	0.246825	0.549191	16422.5
1	1	1	29903
0.698372	1	0.94909	28380.6
0.990484	1	0.999955	29901.6
0.755202	1	0.96724	28923.4
0.825065	1	0.983719	29416.2
0.665205	1	0.936383	28000.6
0.863856	1	0.990281	29612.4
0.754523	1	0.967049	28917.7
0.999793	1	1	29903
1	0.594078	0.903441	27015.6
1	1.0427e-05	0.000130036	3.88847
0.516998	0.0001526	0.000824235	24.6471
0.349113	3.1393e-18	4.64197e-17	1.38809e-12
0.473042	0.000107522	0.000553709	16.5575
0.999999	0.00015233	0.00149123	44.5922
0.801412	0.71219	0.890833	26638.6
1	4.25922e-14	1.35388e-12	4.04852e-08
0.408976	1.52763e-05	8.11151e-05	2.42559
1	0.0155675	0.0803684	2403.26
0.92834	0.772637	0.955621	28575.9
1	0.668408	0.937681	28039.5
0.888235	1	0.993508	29708.9
0.937682	1	0.998017	29843.7
0.0308368	1	0.13812	4130.19
0.748858	0.0550607	0.172704	5164.37
0.999974	3.32973e-10	7.59924e-09	0.00022724
0.967407	0.00537371	0.0325398	973.037
0.0145844	0.00335436	0.000534481	15.9826
0.998192	0.0127256	0.0681614	2038.23
0.999998	2.18571e-07	3.57061e-06	0.106772
0.991028	0.302884	0.661392	19777.6
0.999986	3.97729e-140	1.28059e-137	3.82936e-133
0.984524	0.00940228	0.0526007	1572.92
0.985659	5.55404e-17	2.10457e-15	6.29329e-11
0.303764	0.738676	0.559701	16736.7
0.999975	0.868031	0.990879	29630.2
0.999999	0.596514	0.904704	27053.4
0.999999	1	1	29903
0.0152857	1	0.0791928	2368.1
0.0541284	0.112975	0.037284	1114.9
0.999637	0.460378	0.817366	24441.7
3.13496e-39	0.250863	7.15988e-38	2.14102e-33
1	0.182856	0.493538	14758.3
0.538675	1	0.871922	26073.1
1	1	1	29903
0.991664	1	0.999965	29902
0.936557	1	0.997944	29841.5
0.744397	0.643306	0.831478	24863.7
0.845487	1	0.987396	29526.1
0.397434	1	0.764156	22850.6
0.730616	1	0.959932	28704.9
0.823454	1	0.983408	29406.8
0.999992	0.640908	0.926026	27691
0.628585	1	0.920427	27523.5
0.999975	1	1	29903
0.999924	0.187701	0.501684	15001.8
0.999873	0.0238139	0.112807	3373.26
0.248855	0.321783	0.282253	8440.22
0.866345	0.163757	0.418921	12527
0.999925	1	1	29903
0.007756	3.41767e-73	4.57834e-73	1.36906e-68
0.999915	2.88595e-53	3.51991e-51	1.05256e-46
0.854492	1	0.988859	29569.9
0.185637	0	0	0
0.624505	0.0790528	0.197892	5917.56
0.441376	0.58002	0.604829	18086.2
0.301755	0.320894	0.322911	9656.02
0.941457	0.211031	0.519753	15542.2
0.736231	0.15808	0.366708	10965.7
0.622062	0.576892	0.72663	21728.4
0.827527	0.689835	0.890889	26640.3
0.128641	0.922296	0.371551	11110.5
0.633129	0.0863394	0.213548	6385.71
0.990893	0.0033596	0.0223212	667.472
0.336062	0.138996	0.189824	5676.3
0.115059	0.366815	0.175794	5256.78
0.679399	0.0912574	0.234399	7009.23
0.968178	0.0351908	0.149207	4461.75
0.0782278	1.00275e-16	3.16806e-16	9.47344e-12
0.275282	0.629694	0.477124	14267.4
0.99771	0.558266	0.882944	26402.7
0.996879	1	0.999995	29902.9
0.858733	1	0.989516	29589.5
0.999993	1	1	29903
1	1	1	29903
1	1	1	29903
0.206653	0.0403211	0.0482249	1442.07
1	1	1	29903
0.458297	6.99911e-89	6.56818e-87	1.96408e-82
0.738694	0.320333	0.577671	17274.1
0.547721	0.000212342	0.00116994	34.9846
0.989952	0.0133015	0.0701845	2098.73
0.296673	0.0228356	0.0406113	1214.4
0.253862	9.97455e-06	3.51627e-05	1.05147
0.504584	7.34824e-46	3.91576e-44	1.17093e-39
0.911084	7.17285e-19	2.80171e-17	8.37796e-13
0.154379	0.00465471	0.00591991	177.023
0.0109529	2.42917e-20	1.34837e-20	4.03204e-16
0.924614	5.56675e-14	1.62637e-12	4.86332e-08
1	1.01438e-12	2.90283e-11	8.68034e-07
0.250938	0.628995	0.449238	13433.6
0.170168	0.629306	0.346333	10356.4
0.742345	0.631187	0.82377	24633.2
0.97375	1	0.999652	29892.6
0.837717	1	0.986056	29486
0.594074	1	0.903439	27015.5
0.992565	1	0.999972	29902.2
1	0.318714	0.683151	20428.3
0.752928	1	0.966598	28904.2
0.996115	1	0.999992	29902.8
1	0.400816	0.767263	22943.5
0.00960211	0.798774	0.0450258	1346.41
0.98925	0.170239	0.468407	14006.8
0.998392	3.55418e-10	8.07606e-09	0.000241498
0.699565	0.183848	0.392393	11733.7
0.242516	0.000930622	0.00212067	63.4143
0.791305	0.00979791	0.0454307	1358.51
0.791305	0.00979791	0.0454307	1358.51
1	0.031914	0.141849	4241.7
0.0159375	6.16604e-14	3.49416e-14	1.04486e-09
0.0996728	1.47671e-13	4.83506e-13	1.44583e-08
0.989414	1.97142e-08	3.65779e-07	0.0109379
0.187463	5.2008e-09	2.1204e-08	0.000634063
0.4288	0.0885936	0.16223	4851.17
0.0107414	1.54945e-172	6.67632e-172	1.99642e-167
2.01395e-09	0.048178	2.33411e-09	6.97968e-05
0.284122	1	0.641648	19187.2
0.3242	1	0.689377	20614.4
0.539104	1	0.872188	26081
0.963402	1	0.999322	29882.7
0.999642	1	1	29903
0.698959	1	0.9493	28386.9
0.0242977	0.408373	0.0556946	1665.44
0.0045842	0.408434	0.0136317	407.63
0.6864	0.523413	0.727049	21740.9
0.959643	1	0.999174	29878.3
1	0.266319	0.618675	18500.2
1	1	1	29903
1	1	1	29903
0.663523	1	0.935694	27980.1
0.994964	1	0.999987	29902.6
0.813943	1	0.981505	29350
0.36861	1	0.736488	22023.2
0.864214	1	0.990333	29613.9
0.606683	0.109072	0.245862	7352.02
0.925138	0.856437	0.976765	29208.2
0.0711515	1	0.259201	7750.88
0.717255	1	0.955616	28575.8
0.10859	1	0.349679	10456.4
0.999479	0.761278	0.968813	28970.4
0.919341	1.0253e-07	1.61912e-06	0.0484165
0.28376	0.855408	0.58639	17534.8
1	1	1	29903
1	1	1	29903
0.878043	0.234734	0.531623	15897.1
0.999952	1.95707e-05	0.000231736	6.9296
0.722419	0.617723	0.806322	24111.5
9.45086e-11	2.96476e-08	1.16046e-16	3.47013e-12
0.999999	0	0	0
0.989612	0	0	0
1	0.00421431	0.0272635	815.261
1	0.0424576	0.176592	5280.62
1	1.58091e-07	2.63381e-06	0.0787589
0.985401	1	0.999893	29899.8
0.0528643	0.052266	0.0190411	569.386
0.000200007	0.0522381	0.000130277	3.89568
0.846599	1.76633e-12	4.22124e-11	1.26228e-06
0.677374	1.78092e-12	3.43126e-11	1.02605e-06
0.874657	1	0.991794	29657.6
0.783288	1	0.97461	29143.8
0.817976	5.31299e-21	2.08104e-19	6.22292e-15
0.99995	1	1	29903
0.918747	0.0253061	0.110703	3310.36
0.037867	1	0.161831	4839.24
2.89495e-06	1.55891e-13	1.9515e-17	5.83558e-13
0.997106	0.0508054	0.201755	6033.07
0.995838	0.439798	0.799559	23909.2
0.94435	2.60715e-08	4.55965e-07	0.0136347
0.680319	2.48561e-06	2.41648e-05	0.7226
0.856254	0.654739	0.885059	26465.9
0.976461	0.533809	0.860854	25742.1
0.924968	0.533706	0.842139	25182.5
0.872926	0.128717	0.357986	10704.9
0.931672	0.128857	0.374543	11200
0.936557	0.128793	0.375748	11236
1	6.78169e-07	1.03108e-05	0.308324
1	0.0136069	0.0720784	2155.36
0.611947	0.0047407	0.019851	593.604
0.989919	0.00778621	0.0452099	1351.91
0.9359	0.0077954	0.043194	1291.63
1	0.00757578	0.0445668	1332.68
1	0.00488032	0.030856	922.688
0.29255	0.00778941	0.0161432	482.731
0.275901	0.00779859	0.015366	459.489
0.381781	0.00778092	0.0202565	605.731
0.603925	0.00778393	0.0298978	894.033
0.620428	0.00778941	0.0306027	915.113
0.688201	0.00776927	0.0333174	996.29
0.658529	0.00778661	0.0321666	961.878
0.498176	0.0478912	0.112984	3378.55
0.129652	5.60707e-44	7.46104e-43	2.23108e-38
1	0.0112132	0.0615681	1841.07
0.999926	1	1	29903
1	1	1	29903
0.0757316	0.610456	0.188349	5632.21
0.716484	0.597815	0.79149	23667.9
0.950142	0.597802	0.889278	26592.1
0.151997	4.60156e-06	1.06123e-05	0.317341
0.1858	4.58868e-06	1.27673e-05	0.381782
0.0829515	4.46985e-06	5.86118e-06	0.175267
0.0961518	4.47823e-06	6.74222e-06	0.201613
0.999998	5.50308e-05	0.000594751	17.7849
1	4.35522e-07	6.81449e-06	0.203774
0.968268	0.00680566	0.0396848	1186.7
0.830946	2.3717e-07	3.23985e-06	0.0968814
0.0125	1.38362e-11	5.25528e-12	1.57149e-07
0.78273	2.38919e-07	3.08417e-06	0.0922261
0.600339	2.87913e-05	0.000206821	6.18458
0.911004	1	0.995917	29780.9
0.999663	1	1	29903
0.999896	1	1	29903
0.290535	1	0.649645	19426.3
1	0.550082	0.878859	26280.5
0.5645	0.0152668	0.0495876	1482.82
6.38723e-05	5.42061e-06	7.88841e-09	0.000235887
1	1	1	29903
0.982758	1	0.99985	29898.5
0.826105	1	0.983919	29422.1
1	1	1	29903
0.999995	0.0893177	0.305069	9122.47
0.999979	1	1	29903
1	0.101084	0.332749	9950.19
0.700362	0.000492622	0.00309544	92.563
0.888193	0.362145	0.6865	20528.4
0.839545	0.362024	0.665904	19912.5
0.50953	0.394135	0.523212	15645.6
0.979915	0.247714	0.5864	17535.1
0.0271878	0.518171	0.0741369	2216.92
0.320881	0.829844	0.618625	18498.7
1	9.18043e-06	0.000115659	3.45855
0.918134	0.85096	0.974121	29129.1
0.861029	1	0.989862	29599.9
0.628553	2.90283e-06	2.59349e-05	0.775531
0.999977	0.589665	0.901119	26946.2
1	0.411151	0.77658	23222.1
1	0.42163	0.785761	23496.6
0.271426	1	0.625384	18700.8
0.983611	1	0.999865	29899
0.520945	0.932492	0.836511	25014.2
1	0.118829	0.371944	11122.2
0.999998	0.269275	0.622569	18616.7
0.999998	1	1	29903
0.168197	0.95305	0.453763	13568.9
1	0.00671808	0.0403283	1205.94
0.891516	1	0.99389	29720.3
0.922155	1	0.996888	29810
1	1	1	29903
0.99983	1	1	29903
1	1	1	29903
1	1	1	29903
0.691991	1	0.94677	28311.3
0.727117	1	0.958826	28671.8
0.999988	1	1	29903
0.999084	1	1	29903
0.623945	1	0.918255	27458.6
0.984485	1	0.999879	29899.4
1	0.555935	0.882327	26384.2
0.999994	1	1	29903
0.358443	1	0.7262	21715.6
0.988701	1	0.999936	29901.1
0.845591	1	0.987413	29526.6
0.999813	0.00642611	0.0388551	1161.88
