ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.904807	1	0.995318	29763
0.999938	1	1	29903
0.974654	1	0.999676	29893.3
0.895862	0.01825	0.083604	2500.01
0.880228	1	0.992522	29679.4
0.623301	0.589333	0.735211	21985
1	1	1	29903
0.984434	1	0.999878	29899.4
0.792029	0.267919	0.541157	16182.2
0.93746	1	0.998002	29843.3
0.755656	1	0.967368	28927.2
0.143981	1	0.423027	12649.8
0.857216	1	0.989283	29582.5
0.526059	5.53998e-11	7.36131e-10	2.20125e-05
0.999999	0.00963505	0.0543643	1625.66
0.128062	0.00305961	0.00346552	103.629
1	0.084067	0.292229	8738.51
0.23623	1	0.577098	17257
0.680031	1	0.942262	28176.5
0.747298	1	0.964979	28855.8
0.999759	1	1	29903
0.347798	1	0.715119	21384.2
0.998627	1	0.999999	29903
0.850103	1	0.988158	29548.9
0.998535	1	0.999999	29903
0.999809	1	1	29903
0.648038	1	0.929161	27784.7
1	1	1	29903
1	1	1	29903
0.853523	1	0.988706	29565.3
1	1.38308e-19	6.14432e-18	1.83734e-13
0.988931	0.00641141	0.0384282	1149.12
0.519878	1.34119e-06	1.05816e-05	0.316422
1	1.02782e-13	3.17661e-12	9.49901e-08
0.882447	1	0.992803	29687.8
0.113656	0.0156744	0.0130588	390.497
0.78843	0.79079	0.918037	27452.1
0.0164234	1	0.0839078	2509.1
0.96698	8.22877e-05	0.000830627	24.8382
0.194084	1	0.512277	15318.6
0.391767	1	0.758887	22693
0.949474	1	0.998702	29864.2
0.886084	1	0.99325	29701.2
0.940044	1	0.998166	29848.1
0.811419	1	0.980982	29334.3
0.858525	1	0.989484	29588.5
1	0.635137	0.923435	27613.5
1	1	1	29903
0.999998	1	1	29903
0.955184	6.75974e-18	2.62026e-16	7.83535e-12
0.752128	1	0.966371	28897.4
0.999996	1	1	29903
0.798796	0.000735762	0.00495995	148.317
0.688086	5.61733e-11	9.6539e-10	2.88681e-05
0.675693	1	0.940576	28126
0.995358	5.63336e-11	1.37962e-09	4.12548e-05
1	1.08009e-09	2.33798e-08	0.000699126
0.177259	1	0.483943	14471.3
0.912732	1	0.996076	29785.7
0.238442	1	0.580279	17352.1
0.999921	0.790111	0.976232	29192.3
0.970519	1	0.999561	29889.9
0.995815	1	0.999991	29902.7
0.739267	1	0.962597	28784.5
0.979622	1	0.999791	29896.7
0.28423	1	0.641783	19191.2
0.909417	1	0.995768	29776.4
0.00027154	8.064e-06	4.58512e-08	0.00137109
0.98541	1	0.999893	29899.8
0.917551	0.874378	0.979022	29275.7
0.998989	1	0.999999	29903
0.906585	1	0.995494	29768.3
0.913293	1	0.996127	29787.2
0.220386	1	0.553692	16557.1
0.457101	1	0.814943	24369.2
0.861912	8.78496e-05	0.000794173	23.7482
1	1.81264e-05	0.000216033	6.46004
0.997595	8.78496e-05	0.00090638	27.1035
0.989552	0.83026	0.983043	29395.9
0.983876	1	0.999869	29899.1
0.997441	0.00335726	0.0224334	670.825
0.917973	5.14213e-05	0.000517399	15.4718
0.924257	1	0.997056	29815
1	1	1	29903
0.994161	1	0.999983	29902.5
0.928957	1	0.997414	29825.7
0.812595	1	0.981227	29341.6
0.773844	0.60669	0.82447	24654.1
0.475968	1	0.829329	24799.4
0.996094	1	0.999992	29902.8
1	1	1	29903
0.675359	0.804035	0.874588	26152.8
1	1	1	29903
0.840612	1	0.986563	29501.2
0.865677	1	0.990545	29620.3
0.0647159	1	0.241892	7233.29
0.374066	1	0.741894	22184.9
0.747277	1	0.964973	28855.6
0.682655	1	0.943269	28206.6
0.862159	1	0.990031	29604.9
0.754575	0.0164789	0.0669883	2003.15
0.908418	0.100175	0.30912	9243.61
0.805029	1	0.979621	29293.6
0.950313	1	0.998745	29865.5
0.985459	1	0.999894	29899.8
0.512066	1	0.854793	25560.9
0.95205	0.067807	0.241453	7220.16
0.999998	1	1	29903
0.676545	1	0.940909	28136
0.911696	1	0.995981	29782.8
0.865492	1	0.990519	29619.5
0.354426	1	0.722056	21591.6
0.999888	1	1	29903
0.076217	0.78428	0.228172	6823.04
1	0.27179	0.625858	18715
1	5.58563e-73	9.34858e-71	2.79551e-66
0.362758	0.420483	0.439353	13138
0.350308	0.420211	0.429236	12835.4
0.999999	0.269441	0.622787	18623.2
0.00814561	1	0.0473282	1415.26
0.688684	1	0.945544	28274.6
0.683096	0.626902	0.791413	23665.6
0.9949	1	0.999987	29902.6
0.0988717	0.179844	0.0894339	2674.34
0.991751	1	0.999966	29902
0.392108	2.52382e-251	5.72944e-249	1.71327e-244
1	1	1	29903
1	1	1	29903
0.956719	0.617749	0.901837	26967.6
0.555577	1	0.882116	26377.9
0.990119	1	0.999951	29901.5
0.739365	0.0337447	0.117036	3499.73
0.890184	0.0731017	0.242871	7262.57
0.660601	3.21324e-10	4.94012e-09	0.000147724
1	1	1	29903
0.995407	1	0.999989	29902.7
0.995005	1	0.999988	29902.6
0.765215	1	0.969985	29005.5
0.412597	1	0.777863	23260.4
0.815969	1	0.98192	29362.3
0.959478	1	0.999168	29878.1
0.973983	1	0.999659	29892.8
0.969729	1	0.999537	29889.2
0.991722	1	0.999966	29902
0.716775	1	0.955456	28571
0.716673	1	0.955422	28570
1	1	1	29903
0.451294	0.821994	0.738828	22093.2
0.99121	1	0.999961	29901.8
0.606258	0.0632271	0.163351	4884.67
0.486371	0.159663	0.276102	8256.27
0.984071	0.391306	0.752557	22503.7
0.554206	0.161133	0.305029	9121.29
0.967583	1	0.999469	29887.1
0.775901	1	0.972771	29088.8
0.0327312	1	0.144653	4325.56
3.9819e-08	1	7.18292e-07	0.0214791
0.377981	1	0.745723	22299.4
0.999979	1	1	29903
0.380481	1.44879e-10	1.35723e-09	4.05852e-05
0.999996	1	1	29903
0.123871	0.871288	0.348205	10412.4
0.996262	1	0.999993	29902.8
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.993102	0.689762	0.944162	28233.3
0.36879	0.117615	0.179481	5367.01
0.881168	1	0.992642	29683
0.976608	1	0.999724	29894.8
1	1	1	29903
0.99999	2.143e-16	7.94598e-15	2.37609e-10
0.961727	6.05128e-14	1.83174e-12	5.47745e-08
0.975124	1.3868e-14	4.45371e-13	1.33179e-08
0.994935	0.00070751	0.00581361	173.844
0.528396	0.000258565	0.00135235	40.4393
1	0.0106094	0.05884	1759.49
0.887327	0.191224	0.470662	14074.2
0.0977277	0.218887	0.103636	3099.03
0.582935	1.17051e-10	1.66544e-09	4.98018e-05
1	0.0420858	0.175415	5245.45
0.592779	0.0986272	0.224464	6712.14
0.9475	8.33792e-15	2.64434e-13	7.90737e-09
0.93837	0.603778	0.888468	26567.9
0.993837	1.72627e-16	6.39958e-15	1.91367e-10
0.926309	1	0.997216	29819.7
0.999986	0.553724	0.88102	26345.1
0.591164	1	0.901916	26970
0.0490868	4.07309e-06	3.28398e-06	0.098201
1	1	1	29903
0.138533	1	0.412363	12330.9
0.721741	1	0.957093	28619.9
0.110925	1	0.354838	10610.7
0.585205	1	0.898754	26875.4
0.571341	1	0.89116	26648.4
0.611439	1	0.91223	27278.4
0.859683	0.390004	0.70167	20982
0.977751	1	0.999751	29895.5
0.970017	1	0.999546	29889.4
0.634994	0.408778	0.609662	18230.7
0.999998	1	1	29903
0.687425	0.206994	0.419744	12551.6
1	0.425831	0.789369	23604.5
0.121268	0.418034	0.201861	6036.26
1	1	1	29903
0.783854	1	0.974748	29147.9
0.0211376	1	0.102659	3069.82
0.930459	1	0.997524	29829
0.722111	1	0.957213	28623.5
1	0.278792	0.634889	18985.1
0.331979	1	0.698047	20873.7
0.379696	0.790227	0.661248	19773.3
0.471954	0.823362	0.755896	22603.6
0.467389	0.823397	0.752341	22497.2
0.769528	1	0.971127	29039.6
0.849992	1	0.98814	29548.3
0.9064	1	0.995476	29767.7
0.0892078	1	0.304804	9114.56
0.711633	0.000694855	0.00425847	127.341
1	1	1	29903
1	0.850353	0.988198	29550.1
1	0.596011	0.904444	27045.6
0.74883	1	0.965424	28869.1
0.642663	0.00039891	0.00237622	71.0561
0.563395	0.217476	0.379758	11355.9
0.341392	1	0.708295	21180.1
0.645408	0.128836	0.289957	8670.6
0.931014	0.724318	0.940048	28110.3
0.972431	3.56247e-05	0.000390436	11.6752
1	1	1	29903
0.926875	1	0.997259	29821
1	1	1	29903
0.821676	1	0.983061	29396.5
0.936915	1	0.997967	29842.2
0.849402	1	0.988044	29545.5
0.543939	1	0.875153	26169.7
1	0.721148	0.956899	28614.2
0.992966	1	0.999975	29902.3
0.999999	1	1	29903
0.999921	0.301201	0.662607	19813.9
0.914194	1	0.996209	29789.6
1	1	1	29903
0.942647	1	0.998323	29852.9
0.999995	0.215545	0.546316	16336.5
0.957749	0.348022	0.699521	20917.8
0.995793	0.0174776	0.0879088	2628.74
0.951397	0.0111704	0.058922	1761.94
0.853001	2.93402e-16	9.24106e-15	2.76335e-10
0.998538	2.85978e-13	8.53377e-12	2.55185e-07
0.554361	4.18428e-06	3.24144e-05	0.969287
1	1	1	29903
1	0.0650517	0.24281	7260.75
0.495402	1	0.843365	25219.1
0.840631	1	0.986567	29501.3
0.989659	0.89719	0.993469	29707.7
0.966689	0.6437	0.917457	27434.7
0.702828	1	0.950675	28428
1	0.595838	0.904355	27042.9
0.78043	0.867837	0.941199	28144.7
1	0.634372	0.923087	27603.1
1	0.0106426	0.058991	1764.01
0.863707	1	0.990259	29611.7
0.193925	1	0.512018	15310.9
0.743788	0.250921	0.499916	14949
0.970625	1	0.999564	29890
0.432267	1	0.794814	23767.3
1	1	1	29903
0.982032	1.05123e-06	1.52619e-05	0.456376
0.982586	1	0.999847	29898.4
0.98077	0.774312	0.968413	28958.5
1	0.00101556	0.00801511	239.676
0.987437	0.590827	0.897786	26846.5
0.73855	0.299367	0.554767	16589.2
0.98412	1	0.999873	29899.2
0.606101	1	0.909581	27199.2
0.288611	0.870845	0.598421	17894.6
0.421491	1	0.785641	23493
0.830346	1	0.984718	29446
0.293976	1	0.653878	19552.9
0.693637	0.0190745	0.0704566	2106.86
0.997574	5.91516e-05	0.000633619	18.9471
0.999999	2.76058e-19	1.2073e-17	3.61019e-13
1	1	1	29903
0.0290704	1	0.131922	3944.88
0.833855	1	0.985363	29465.3
0.661286	0.000990021	0.00545443	163.104
0.991176	6.86152e-07	1.03382e-05	0.309143
0.82117	5.79109e-06	6.30396e-05	1.88507
0.0901616	1.17191e-05	1.55961e-05	0.466369
0.509563	1	0.853111	25510.6
0.999997	1	1	29903
0.833631	1	0.985322	29464.1
0.742511	2.31481e-09	3.64065e-08	0.00108866
0.216255	0.931188	0.524094	15672
0.796671	1	0.977765	29238.1
0.451055	0.166164	0.269138	8048.04
0.974509	0.0677329	0.245412	7338.55
1	0.39785	0.764541	22862.1
0.084836	0.0455618	0.0253397	757.732
0.705645	1	0.951663	28457.6
1	0.00573493	0.035334	1056.59
0.962455	1	0.999286	29881.7
0.879315	0.592049	0.860432	25729.5
1	0.135324	0.405984	12140.1
0.31888	1	0.68334	20433.9
0.999743	0.428482	0.79153	23669.1
0.505116	1	0.850094	25420.3
0.842141	1	0.986827	29509.1
0.999997	1	1	29903
0.86361	0.251214	0.54847	16400.9
1	1	1	29903
0.877055	0.790338	0.947203	28324.2
0.983924	1	0.99987	29899.1
0.999994	0.880058	0.9925	29678.7
0.999401	0.754286	0.966855	28911.9
0.457411	0.63495	0.649519	19422.6
0.46577	1	0.821647	24569.7
0.475697	0.0745306	0.153853	4600.67
0.489925	0.0321871	0.0812069	2428.33
0.311664	1	0.675011	20184.9
0.29666	1	0.657152	19650.8
0.73903	1	0.962525	28782.4
0.979008	1	0.999778	29896.4
0.999993	3.97897e-06	5.3455e-05	1.59847
4.22729e-05	9.26108e-06	8.87164e-09	0.000265289
0.475164	1	0.828731	24781.5
0.0869403	1	0.299295	8949.81
0.591389	0.893584	0.865503	25881.1
1	0.800922	0.97872	29266.7
0.239508	5.25027e-07	2.12376e-06	0.0635067
1	1	1	29903
0.277948	0.0240768	0.0401982	1202.05
0.999999	1.41269e-05	0.000171888	5.13996
0.765152	1	0.969968	29005
1	0.00299794	0.0204154	610.483
0.989582	0.479914	0.828545	24776
1	0.106909	0.345934	10344.5
0.981069	1	0.99982	29897.6
0.992534	0.0134161	0.0708249	2117.88
0.69063	0.0134457	0.0527374	1577.01
0.92833	1	0.997368	29824.3
0.644804	1	0.92775	27742.5
0.858267	1	0.989445	29587.4
0.806476	0.0127935	0.0575096	1719.71
0.992733	1	0.999974	29902.2
0.956957	1	0.99906	29874.9
0.93305	1	0.997707	29834.4
1	0.830809	0.984804	29448.6
0.98093	1	0.999817	29897.5
0.325629	8.42367e-06	3.7871e-05	1.13246
0.795125	1	0.977412	29227.6
0.999999	4.67979e-05	0.000513358	15.3509
0.212765	1	0.542033	16208.4
0.00344414	2.37853e-05	1.41865e-06	0.0424219
0.688258	2.39768e-05	0.000198225	5.92753
0.504394	0.0995326	0.200396	5992.45
0.86852	1	0.990951	29632.4
0.997266	1	0.999996	29902.9
