unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
21	10	0	0	0	0	nan	30
20018	20268	0	0	0	0	nan	31
20589	21067	0	0	0	0	nan	32
20974	21825	0	0	0	0	nan	33
21046	22304	0	0	0	0	nan	34
21154	22502	0	0	0	0	nan	35
21181	22586	0	0	0	0	nan	36
21195	22611	0	0	0	0	nan	37
21201	22621	0	0	0	0	46.5802	38
21213	22640	0	0	0	0	112612	39
21217	22643	0	0	0	0	139121	40
21220	22650	0	0	0	0	124354	41
21230	22650	0	0	0	0	124972	42
21235	22650	0	0	0	0	126643	43
21237	22650	0	0	0	0	148985	44
21237	22650	0	0	0	0	149234	45
21237	22650	0	0	0	0	124779	46
21237	22650	0	0	0	0	128617	47
21237	22650	0	0	0	0	150360	48
21238	22650	0	0	0	0	128945	49
21249	22651	0	0	0	0	150567	50
21249	22651	0	0	0	0	129547	51
21251	22651	0	0	0	0	129486	52
21252	22652	0	0	0	0	151802	53
21253	22652	0	0	0	0	129841	54
21253	22652	0	0	0	0	127313	55
21254	22652	0	0	0	0	151888	56
21254	22652	0	0	0	0	126092	57
21255	22653	0	0	0	0	129483	58
