ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.47841	1	0.831136	24853.5
1	1	1	29903
0.627552	1	0.919947	27509.2
0.839656	1	0.986397	29496.2
0.645989	1	0.928269	27758
0.961838	1	0.999262	29880.9
0.966185	1	0.999422	29885.7
0.942176	1	0.998295	29852
1	0.904753	0.995313	29762.8
0.999819	0.776529	0.972894	29092.5
0.999867	0.649564	0.929784	27803.3
0.109539	0.0192639	0.0151108	451.858
0.0227875	0.203321	0.0295342	883.161
0.0526946	1.27409e-148	2.31278e-147	6.91591e-143
0.999818	7.46259e-24	4.04789e-22	1.21044e-17
0.990176	0.725882	0.956111	28590.6
0.99999	1	1	29903
5.44735e-53	0.507237	3.37155e-51	1.00819e-46
1	0.179672	0.488101	14595.7
0.714682	0.00871827	0.0378723	1132.5
0.999913	7.28601e-24	3.95423e-22	1.18243e-17
1	1.11951e-100	2.5877e-98	7.73799e-94
0.892822	1	0.994039	29724.8
0.999998	0.469511	0.82449	24654.7
0.987471	0.514059	0.851796	25471.3
0.999999	2.11503e-28	1.36891e-26	4.09346e-22
0.818202	5.55905e-69	7.20304e-67	2.15393e-62
1	0.136573	0.408476	12214.7
0.23681	1	0.577934	17281.9
0.999999	1	1	29903
0.999952	1	1	29903
0.706125	0.946636	0.937695	28039.9
1	0.797174	0.977879	29241.5
0.465205	0.202629	0.316883	9475.75
0.999999	0.0646275	0.24165	7226.05
0.803678	0.0529933	0.177008	5293.08
0.517174	0.178242	0.311943	9328.04
0.938623	0.223663	0.537635	16076.9
0.632069	1.04619e-10	1.6161e-09	4.83263e-05
0.999998	5.44523e-05	0.000589074	17.6151
0.62424	1	0.918395	27462.8
0.129976	0.368818	0.193565	5788.18
0.794473	9.29017e-06	9.45968e-05	2.82873
0.269925	0.0220563	0.0364581	1090.21
0.328004	0.0221059	0.0429731	1285.02
0.616606	0.022156	0.0723128	2162.37
0.647656	0.022156	0.0752492	2250.18
0.995279	0.0115351	0.0627657	1876.88
0.895373	0.607266	0.875026	26165.9
0.532467	3.07775e-05	0.000196967	5.8899
0.50613	0.000499493	0.00234679	70.1761
0.721336	0.0835837	0.229625	6866.49
0.999968	1	1	29903
1	0.839895	0.986439	29497.5
0.766598	1	0.970354	29016.5
0.729175	1	0.959479	28691.3
1	0.9023	0.995064	29755.4
0.999989	0.902281	0.995061	29755.3
0.936696	1	0.997953	29841.8
0.986108	1	0.999903	29900.1
0.656122	1	0.932618	27888.1
0.92699	1	0.997267	29821.3
0.333514	1	0.699736	20924.2
0.613228	1	0.913108	27304.7
0.968462	5.61603e-13	1.59034e-11	4.75559e-07
0.206153	1.07011e-54	2.79843e-53	8.36814e-49
0.549701	1	0.878631	26273.7
0.998723	0.818675	0.982256	29372.4
1	0.77429	0.97236	29076.5
0.998077	0.810748	0.980513	29320.3
0.784486	3.08323e-07	3.9268e-06	0.117423
0.853958	0.00911373	0.0455746	1362.82
0.249957	0.00449848	0.00875982	261.945
0.99799	0.00295881	0.0201532	602.642
0.99985	0.034728	0.151404	4527.43
1	5.94067e-05	0.0006375	19.0631
1	0.000935176	0.00745782	223.011
1	2.29569e-05	0.00026818	8.01938
0.915094	1	0.996289	29792
0.93412	0.843873	0.975813	29179.7
0.999991	0.955735	0.999005	29873.3
0.0898939	3.32276e-07	5.47403e-07	0.016369
1	1.60138e-05	0.000192839	5.76648
0.316707	1	0.680849	20359.4
1	1	1	29903
0.598048	1	0.905495	27077
1	0.858218	0.989437	29587.1
0.378319	0.000164694	0.000665652	19.905
0.999862	0.0536355	0.210527	6295.38
1	1	1	29903
1	0.312095	0.675513	20199.9
1	0.302486	0.664175	19860.8
1	0.423337	0.787232	23540.6
0.999999	1	1	29903
0.405312	7.08866e-09	5.93812e-08	0.00177567
0.984275	0.269866	0.617753	18472.7
0.968309	0.034804	0.147955	4424.31
1	1	1	29903
1	0.870017	0.99116	29638.7
0.169614	0.946357	0.454157	13580.7
0.171392	0.946323	0.457216	13672.1
0.999998	6.64898e-05	0.000706018	21.1121
0.300178	0.532932	0.453167	13551
0.414099	0.279367	0.365206	10920.7
0.87764	1	0.992189	29669.4
0.76149	1	0.968979	28975.4
0.63414	1	0.922982	27599.9
0.939997	1	0.998163	29848.1
1	0.00232685	0.0164351	491.46
0.994384	1	0.999984	29902.5
0.998558	1	0.999999	29903
0.461661	0.807973	0.740853	22153.7
1	0	0	0
0.897132	1.50831e-43	1.34921e-41	4.03456e-37
1	1.52524e-43	1.51897e-41	4.54217e-37
0.715443	1.50831e-43	1.07841e-41	3.22477e-37
0.767074	0.305426	0.574282	17172.7
0.968391	0.171241	0.463789	13868.7
0.399417	0.000514553	0.00195039	58.3225
3.44164e-05	2.19927e-15	3.40819e-18	1.01915e-13
0.903947	1	0.995232	29760.4
0.999705	0.726132	0.958443	28660.3
0.38032	1	0.747991	22367.2
0.846365	1	0.987543	29530.5
0.966481	0.00304383	0.0200888	600.715
0.735969	1	0.961593	28754.5
0.987855	9.70409e-10	2.08649e-08	0.000623925
0.894653	1	0.994245	29730.9
0.919123	0.50099	0.817569	24447.8
0.940425	0.564453	0.867009	25926.2
0.860095	0.564535	0.836349	25009.4
0.991354	0.0001545	0.00149855	44.8113
0.85621	1	0.989128	29577.9
0.906037	0.211604	0.508389	15202.4
0.969676	0.211604	0.530169	15853.7
0.780647	0.211604	0.462637	13834.2
0.289047	0.211609	0.232071	6939.63
0.732097	0.211609	0.443819	13271.5
1	0.129967	0.395161	11816.5
0.919309	1	0.996653	29802.9
0.209606	3.05977e-09	1.4217e-08	0.00042513
0.856769	4.41945e-07	5.97754e-06	0.178746
0.822323	3.2912e-09	5.60978e-08	0.00167749
0.922464	3.59035e-06	4.51023e-05	1.34869
0.725713	2.20938e-06	2.29978e-05	0.687704
0.908765	2.24628e-06	2.87868e-05	0.860813
0.997418	3.73819e-24	2.04868e-22	6.12617e-18
0.951965	3.80133e-24	1.98943e-22	5.94899e-18
0.716799	1.90714e-18	5.75985e-17	1.72237e-12
0.999997	1.64445e-05	0.000197588	5.90848
0.936094	2.8375e-16	9.79183e-15	2.92805e-10
0.563575	0.369771	0.535223	16004.8
0.584254	0.100178	0.224649	6717.68
0.0947196	0.700848	0.246437	7369.22
1	1	1	29903
0.181822	1	0.491779	14705.7
0.582507	1.26237e-08	1.45069e-07	0.00433799
0.924364	3.39508e-07	5.01324e-06	0.149911
0.266828	1	0.619348	18520.4
0.387805	3.36761e-14	4.3057e-13	1.28753e-08
1	0.0508459	0.202313	6049.78
0.999703	0.173761	0.477765	14286.6
0.848508	1	0.987897	29541.1
1	0.293667	0.6535	19541.6
1	0.432362	0.794894	23769.7
0.971306	1	0.999584	29890.6
7.99759e-05	0.841289	0.000713642	21.34
0.0130691	0.828573	0.0598345	1789.23
1	1	1	29903
0.973456	1	0.999645	29892.4
0.379091	0.090232	0.149664	4475.4
0.920982	0.0877435	0.284101	8495.46
0.265698	0.139944	0.159585	4772.08
0.992934	0.103393	0.336354	10058
0.835673	0.0143546	0.0650553	1945.35
1	1.68908e-05	0.000202499	6.05533
0.772917	0.688797	0.867993	25955.6
0.997155	0.361578	0.728356	21780
0.999957	1	1	29903
0.999989	1	1	29903
0.75777	0.626302	0.828306	24768.8
0.999993	1	1	29903
1	1	1	29903
0.733823	1	0.960932	28734.8
0.999359	1	1	29903
0.991677	1	0.999965	29902
0.999992	1	1	29903
0.907094	1	0.995544	29769.8
0.118769	1	0.371815	11118.4
0.647028	0.0018123	0.00908599	271.698
0.936133	1	0.997916	29840.7
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.965189	1	0.999387	29884.7
0.554399	1	0.881423	26357.2
1	1	1	29903
