unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
1	0	0	0	0	0	nan	3
1	0	0	0	0	0	nan	4
2	0	0	0	0	0	nan	5
2	0	0	0	0	0	nan	6
2	0	0	0	0	0	nan	7
3	0	0	0	0	0	nan	8
3	0	0	0	0	0	nan	9
3	0	0	0	0	0	nan	10
3	0	0	0	0	0	nan	11
3	0	0	0	0	0	nan	12
4	0	0	0	0	0	-1.73504	13
4	0	0	0	0	0	-1.84806	14
4	0	0	0	0	0	-1.42976	15
4	0	0	0	0	0	2.47363	16
4	0	0	0	0	0	0.137511	17
4	0	0	0	0	0	1.09137	18
4	0	0	0	0	0	2.55146	19
4	0	0	0	0	0	2.56457	20
4	0	0	0	0	0	2.56457	21
4	0	0	0	0	0	1.0705	22
4	0	0	0	0	0	5.67992	23
4	0	0	0	0	0	5.48708	24
4	0	0	0	0	0	3.89979	25
4	0	0	0	0	0	3.80197	26
4	0	0	0	0	0	3.81189	27
4	0	0	0	0	0	4.71382	28
4	0	0	0	0	0	3.69114	29
6	2	0	0	0	0	3.94229	30
1376	1621	0	0	0	0	3.94229	31
1413	1676	0	0	0	0	5.30613	32
1469	1762	0	0	0	0	9.70919	33
1498	1823	0	0	0	0	6.6036	34
1521	1870	0	0	0	0	6.23878	35
1541	1900	0	0	0	0	8.05855	36
1557	1926	0	0	0	0	8.72965	37
1563	1934	0	0	0	0	36.8214	38
1565	1937	0	0	0	0	8107.45	39
1568	1942	0	0	0	0	10341.4	40
1569	1944	0	0	0	0	9337.46	41
1569	1944	0	0	0	0	9459.3	42
1569	1945	0	0	0	0	9589.23	43
1569	1945	0	0	0	0	11777.9	44
1570	1945	0	0	0	0	12008.2	45
1571	1947	0	0	0	0	9628.64	46
1571	1948	0	0	0	0	9796.87	47
1571	1948	0	0	0	0	11907.7	48
1571	1948	0	0	0	0	9774.83	49
1576	1951	0	0	0	0	11863.2	50
1576	1951	0	0	0	0	9776.37	51
1576	1951	0	0	0	0	9842.26	52
1577	1951	0	0	0	0	12075.1	53
1577	1951	0	0	0	0	9870.65	54
