ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.791089	0.976476	29199.6
0.916788	1	0.996438	29796.5
0.764809	0.260936	0.521189	15585.1
0.759164	1	0.968342	28956.3
0.995874	1	0.999991	29902.7
0.677835	0.0848985	0.221853	6634.07
1	0.238546	0.580428	17356.5
1	1	1	29903
0.881065	1	0.992629	29682.6
0.884999	1	0.993118	29697.2
0.536054	0.0157966	0.0488718	1461.41
0.99755	1	0.999997	29902.9
0.557148	1	0.883038	26405.5
0.620411	1	0.916578	27408.4
0.0768546	1	0.274051	8194.95
0.644861	5.86503e-20	1.72924e-18	5.17096e-14
0.166402	1.0985e-20	8.91133e-20	2.66475e-15
0.650669	1.0985e-20	3.38707e-19	1.01283e-14
0.00539282	1	0.0335578	1003.48
0.827417	0.597001	0.842357	25189
0.833427	0.176449	0.428956	12827.1
1	0.270509	0.624186	18665
1	0.281471	0.638299	19087.1
1	1	1	29903
0.988935	1	0.999939	29901.2
0.963873	1	0.999339	29883.2
0.999474	1	1	29903
0.756731	1	0.967668	28936.2
0.837127	1	0.985951	29482.9
0.771263	1	0.97158	29053.2
0.759656	1	0.968478	28960.4
0.215295	1	0.545934	16325.1
0.674977	1	0.940295	28117.6
0.997942	1	0.999998	29902.9
0.880404	1	0.992545	29680.1
0.848878	1	0.987958	29542.9
0.755988	1	0.96746	28930
0.66527	1	0.936409	28001.4
0.887548	1	0.993426	29706.4
0.829806	1	0.984617	29443
0.325849	1	0.691231	20669.9
0.866816	1	0.990709	29625.2
1	1	1	29903
0.995577	1	0.99999	29902.7
0.986908	0.0912252	0.30679	9173.93
0.999728	0.053194	0.209212	6256.08
0.992552	1	0.999972	29902.2
0.985023	1	0.999887	29899.6
0.949856	1	0.998721	29864.8
0.136121	1	0.407576	12187.7
0.9987	1	0.999999	29903
1	0.268536	0.621599	18587.7
0.663338	0.851159	0.88735	26534.4
0.895544	0.87018	0.973622	29114.2
0.973686	0.054874	0.209947	6278.05
0.514184	0.611645	0.678302	20283.3
1	5.83657e-05	0.000627361	18.76
0.778542	0.0554595	0.17886	5348.46
1	0.0354806	0.153942	4603.33
0.995735	2.06695e-10	4.79629e-09	0.000143423
0.665321	1	0.93643	28002.1
1	1	1	29903
0.899669	1	0.99479	29747.2
0.0726012	1	0.263018	7865.02
0.9441	1	0.998408	29855.4
0.673622	0.32553	0.552023	16507.1
0.977738	1	0.99975	29895.5
0.934736	1	0.997822	29837.9
0.987239	1	0.999918	29900.6
0.975108	1	0.999688	29893.7
0.979431	1	0.999787	29896.6
0.982458	1	0.999845	29898.4
0.286888	1	0.645114	19290.9
0.960538	1	0.999211	29879.4
0.993907	1	0.999981	29902.4
0.887003	0.624828	0.88132	26354.1
0.997134	1	0.999996	29902.9
0.999992	0.274212	0.628999	18809
0.999996	0.626778	0.919584	27498.3
0.867025	0.612468	0.867135	25929.9
2.76905e-13	0	0	0
0.869064	0.253858	0.554045	16567.6
0.783049	0.0339519	0.123023	3678.77
1	0.0176352	0.0888438	2656.7
1	0.0175542	0.0885163	2646.9
0.91169	0.132702	0.376511	11258.8
0.999993	0.13241	0.400121	11964.8
0.827984	0.256564	0.541516	16192.9
0.951726	0.0617965	0.225454	6741.76
0.282236	1	0.639267	19116
0.980869	1	0.999816	29897.5
0.647221	0.000354583	0.00215257	64.3682
0.999996	0.0467832	0.190044	5682.87
0.942709	0.682316	0.927055	27721.7
0.231903	0.00653864	0.0113595	339.684
0.894797	0.0223545	0.0982514	2938.01
0.910986	0.0314147	0.13032	3896.95
0.820919	1	0.982912	29392
0.642646	1	0.926799	27714.1
0.607898	1	0.910478	27226
0.999997	1	1	29903
0.00905259	0.335342	0.0206347	617.04
0.523803	0.597977	0.676824	20239.1
0.237841	0.22988	0.213579	6386.66
0.897741	0.0949278	0.295077	8823.7
0.867279	1	0.990775	29627.1
0.119149	0.609044	0.262928	7862.35
0.688525	0.0578601	0.168234	5030.69
0.296014	1.07607e-13	1.02178e-12	3.05542e-08
0.954736	9.45539e-08	1.55456e-06	0.0464859
0.923709	0.366111	0.704827	21076.5
0.1864	2.88071e-05	7.05287e-05	2.10902
0.153169	1	0.440548	13173.7
0.263492	0.00393296	0.00815786	243.945
0.999992	0.000139452	0.00137747	41.1905
0.581404	0.000606387	0.00315548	94.3584
0.572801	0.000604799	0.00310672	92.9003
0.35623	0.000639453	0.00213831	63.9418
0.767082	0.000603369	0.00401653	120.106
0.152961	0.127278	0.0961545	2875.31
0.00156629	0.396376	0.0052054	155.657
0.756317	1	0.967552	28932.7
0.45025	1	0.809528	24207.3
0.287356	0.403444	0.365737	10936.6
0.460517	1	0.817605	24448.8
0.713007	0.623484	0.804942	24070.2
0.999944	0.628435	0.920341	27521
0.984669	0.635055	0.918902	27477.9
0.916565	4.26524e-13	1.15601e-11	3.45682e-07
0.784182	3.3545e-10	6.06568e-09	0.000181382
0.418581	1	0.783117	23417.6
0.975376	1	0.999694	29893.9
0.984969	0.0648443	0.239569	7163.84
0.776661	0.0290989	0.10825	3236.99
0.738221	0.301609	0.557111	16659.3
0.617465	0.000342658	0.00200173	59.8578
0.907082	1.80076e-94	3.54378e-92	1.0597e-87
0.681131	0.00620332	0.0273235	817.053
0.648794	9.96788e-13	1.87979e-11	5.62112e-07
0.837934	9.35998e-15	2.62579e-13	7.85189e-09
0.994168	3.71768e-06	4.99265e-05	1.49295
