unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
1	0	0	0	0	0	nan	25
2	0	0	0	0	0	-1.9309	26
2	0	0	0	0	0	-1.9309	27
4	0	0	0	0	0	-1.66281	28
4	0	0	0	0	0	-2.25525	29
47	16	0	0	0	0	1.02979	30
21224	20302	0	0	0	0	1.13088	31
21755	20984	0	0	0	0	8.48648	32
22148	21694	0	0	0	0	8.99561	33
22214	22126	0	0	0	0	6.72879	34
22355	22362	0	0	0	0	6.08653	35
22386	22436	0	0	0	0	9.22398	36
22397	22454	0	0	0	0	9.88002	37
22405	22462	0	0	0	0	95.9998	38
22423	22481	0	0	0	0	108853	39
22424	22475	0	0	0	0	139269	40
22424	22483	0	0	0	0	122441	41
22437	22484	0	0	0	0	122929	42
22439	22484	0	0	0	0	124664	43
22440	22485	0	0	0	0	149687	44
22440	22485	0	0	0	0	150628	45
22440	22485	0	0	0	0	121624	46
22445	22485	0	0	0	0	126519	47
22448	22486	0	0	0	0	151410	48
22450	22486	0	0	0	0	127230	49
22466	22487	0	0	0	0	151829	50
22466	22487	0	0	0	0	128151	51
22469	22488	0	0	0	0	127979	52
22473	22488	0	0	0	0	153959	53
22473	22488	0	0	0	0	128255	54
22476	22488	0	0	0	0	124651	55
22476	22488	0	0	0	0	154009	56
22476	22488	0	0	0	0	123779	57
