unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
2	0	0	0	0	0	nan	2
8	1	0	0	0	0	nan	3
15	2	0	0	0	0	-1.67229	4
27	2	0	0	0	0	-1.67229	5
39	3	0	0	0	0	-1.67229	6
81	3	0	0	0	0	65.5706	7
85	3	0	0	0	0	67.4362	8
94	4	0	0	0	0	180.011	9
119	4	0	0	0	0	193.451	10
140	5	0	0	0	0	200.979	11
166	5	0	0	0	0	196.749	12
222	7	0	0	0	0	220.098	13
227	7	0	0	0	0	224.792	14
230	7	0	0	0	0	329	15
237	8	0	0	0	0	356.175	16
243	8	0	0	0	0	350.615	17
256	8	0	0	0	0	369.917	18
260	8	0	0	0	0	487.213	19
270	9	0	0	0	0	532.415	20
274	9	0	0	0	0	591.565	21
277	9	0	0	0	0	546.971	22
289	10	0	0	0	0	666.416	23
496	10	0	0	0	0	687.197	24
501	10	0	0	0	0	1289.16	25
566	10	0	0	0	0	1263.33	26
588	10	0	0	0	0	1285.28	27
588	10	0	0	0	0	1657.18	28
596	11	0	0	0	0	1491.71	29
607	14	0	0	0	0	1527.2	30
1948	1920	0	0	0	0	1554.2	31
2002	1992	0	0	0	0	1783.73	32
2057	2095	0	0	0	0	1878.76	33
2100	2184	0	0	0	0	1623.39	34
2145	2243	0	0	0	0	1612.97	35
2183	2288	0	0	0	0	1911.9	36
2224	2336	0	0	0	0	1964.8	37
2238	2349	0	0	0	0	1652.13	38
2254	2368	0	0	0	0	10867.1	39
2263	2380	0	0	0	0	13051.1	40
2274	2385	0	0	0	0	13024.4	41
2274	2387	0	0	0	0	13147.3	42
2285	2389	0	0	0	0	13342.9	43
2285	2389	0	0	0	0	15374.8	44
2289	2393	0	0	0	0	15549.5	45
2294	2397	0	0	0	0	13414.4	46
2295	2399	0	0	0	0	13634.2	47
2295	2402	0	0	0	0	15570.2	48
2298	2403	0	0	0	0	13733.6	49
2304	2408	0	0	0	0	15647.5	50
2304	2408	0	0	0	0	13849.4	51
2306	2410	0	0	0	0	13913.7	52
2308	2411	0	0	0	0	15921.2	53
2308	2412	0	0	0	0	13964.2	54
2308	2412	0	0	0	0	13811.9	55
2309	2413	0	0	0	0	16043.9	56
2310	2414	0	0	0	0	13729.4	57
2310	2414	0	0	0	0	13972.3	58
2310	2414	0	0	0	0	15925.3	59
2310	2414	0	0	0	0	14096.9	60
2310	2414	0	0	0	0	16116.1	61
2310	2414	0	0	0	0	14023.6	62
2310	2415	0	0	0	0	14063	63
2311	2418	0	0	0	0	15948.6	64
2311	2418	0	0	0	0	14063.8	65
2314	2420	0	0	0	0	16034.7	66
2314	2420	0	0	0	0	14122.2	67
2318	2420	0	0	0	0	13999.7	68
2319	2421	0	0	0	0	13852.9	69
2321	2422	0	0	0	0	13880.5	70
2322	2423	0	0	0	0	16022.1	71
2325	2424	0	0	0	0	16139.7	72
2326	2424	0	0	0	0	14090.5	73
2326	2425	0	0	0	0	14065.8	74
2327	2425	0	0	0	0	16123.9	75
16	564	0	0	0	0	1728.67	76
16	564	0	0	0	0	1729.8	77
16	564	0	0	0	0	1723.76	78
16	564	0	0	0	0	1737.01	79
16	564	0	0	0	0	1737.79	80
16	564	0	0	0	0	1734.12	81
16	564	0	0	0	0	1724.36	82
16	564	0	0	0	0	1728.4	83
16	564	0	0	0	0	1924.79	84
16	564	0	0	0	0	1721.99	85
18	564	0	0	0	0	2002.84	86
18	564	0	0	0	0	1734.28	87
18	564	0	0	0	0	1996.09	88
18	564	0	0	0	0	1722.97	89
18	564	0	0	0	0	1973.41	90
19	564	0	0	0	0	1958.41	91
19	564	0	0	0	0	1956.28	92
19	564	0	0	0	0	1732.43	93
21	564	0	0	0	0	2009.22	94
21	564	0	0	0	0	1744.6	95
21	564	0	0	0	0	1954.13	96
21	564	0	0	0	0	1748.78	97
21	564	0	0	0	0	1948.01	98
21	564	0	0	0	0	1715.46	99
21	564	0	0	0	0	1945.03	100
22	564	0	0	0	0	2005.03	101
22	563	0	0	0	0	1987.2	102
22	563	0	0	0	0	1945.95	103
22	563	0	0	0	0	1731.37	104
22	563	0	0	0	0	2018.53	105
22	563	0	0	0	0	1954.16	106
23	562	0	0	0	0	1727.08	107
23	563	0	0	0	0	1721.59	108
23	563	0	0	0	0	2006.86	109
23	563	0	0	0	0	1946.76	110
23	563	0	0	0	0	1725.46	111
23	563	0	0	0	0	1731.64	112
24	563	0	0	0	0	1743.84	113
25	563	0	0	0	0	2024.12	114
25	563	0	0	0	0	1747.06	115
26	563	0	0	0	0	2015.28	116
26	563	0	0	0	0	1957.96	117
26	562	0	0	0	0	1758.2	118
26	562	0	0	0	0	1962.51	119
26	562	0	0	0	0	1746.67	120
26	562	0	0	0	0	1956.74	121
26	562	0	0	0	0	1754.25	122
26	562	0	0	0	0	1969.91	123
26	562	0	0	0	0	2019.84	124
26	562	0	0	0	0	1937.48	125
26	562	0	0	0	0	1761.61	126
26	562	0	0	0	0	2020.77	127
26	562	0	0	0	0	1755.09	128
26	562	0	0	0	0	1750.12	129
26	562	0	0	0	0	1740.5	130
26	562	0	0	0	0	1738.07	131
26	562	0	0	0	0	1747.65	132
26	562	0	0	0	0	1723.64	133
26	562	0	0	0	0	1731.73	134
28	562	0	0	0	0	1748.11	135
28	562	0	0	0	0	1751.65	136
28	562	0	0	0	0	1750.31	137
28	562	0	0	0	0	1752.75	138
28	563	0	0	0	0	1755.83	139
28	563	0	0	0	0	1970.33	140
28	563	0	0	0	0	1751.94	141
29	563	0	0	0	0	1757.35	142
29	564	0	0	0	0	1751.02	143
29	564	0	0	0	0	1760.92	144
29	564	0	0	0	0	1758.71	145
29	564	0	0	0	0	1772.14	146
29	565	0	0	0	0	1983.08	147
29	565	0	0	0	0	1777.26	148
33	564	0	0	0	0	2043.53	149
33	565	0	0	0	0	1771.86	150
52	565	0	0	0	0	1997.79	151
74	565	0	0	0	0	2138.71	152
74	565	0	0	0	0	1909.85	153
99	566	0	0	0	0	1902.12	154
123	566	0	0	0	0	2287.94	155
133	566	0	0	0	0	2033.57	156
144	566	0	0	0	0	2313.78	157
152	566	0	0	0	0	2099.25	158
203	566	0	0	0	0	2454.19	159
309	566	0	0	0	0	2412.31	160
525	566	0	0	0	0	2566.39	161
537	566	0	0	0	0	2806.71	162
559	566	0	0	0	0	2543.58	163
580	566	0	0	0	0	2871.49	164
590	566	0	0	0	0	3828.04	165
596	566	0	0	0	0	3313.8	166
600	566	0	0	0	0	3855.3	167
600	566	0	0	0	0	3473.41	168
605	566	0	0	0	0	3373.25	169
606	566	0	0	0	0	3346.98	170
606	566	0	0	0	0	3691.4	171
608	566	0	0	0	0	3426.61	172
612	566	0	0	0	0	3849.12	173
612	566	0	0	0	0	3895.56	174
613	566	0	0	0	0	3411.94	175
613	566	0	0	0	0	3853.68	176
613	566	0	0	0	0	3509.02	177
614	566	0	0	0	0	3380.74	178
614	566	0	0	0	0	3445.81	179
614	566	0	0	0	0	3850.86	180
614	566	0	0	0	0	3474.64	181
615	566	0	0	0	0	3445.71	182
615	566	0	0	0	0	3918.43	183
615	566	0	0	0	0	3455.69	184
617	566	0	0	0	0	3929.19	185
618	566	0	0	0	0	3930.67	186
618	566	0	0	0	0	3392.38	187
619	566	0	0	0	0	3963.75	188
619	566	0	0	0	0	3883.97	189
620	567	0	0	0	0	3914.48	190
620	567	0	0	0	0	3456.78	191
621	567	0	0	0	0	3929.81	192
621	567	0	0	0	0	3885.51	193
622	567	0	0	0	0	3494.4	194
