ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.924755	0.416382	0.752537	22503.1
0.882923	1	0.992862	29689.6
0.879916	1	0.992483	29678.2
0.977569	0.109381	0.345974	10345.7
0.998657	1	0.999999	29903
0.722956	1	0.957488	28631.8
0.0295023	0.395158	0.063557	1900.54
0.722242	1	0.957256	28624.8
0.884583	1	0.993067	29695.7
0.979872	1	0.999796	29896.9
0.771251	1	0.971577	29053.1
0.00863633	0.00132281	0.000141429	4.22916
0.556901	1	0.882893	26401.1
0.49318	1	0.841799	25172.3
0.236879	1	0.578034	17284.9
0.0563238	1	0.218347	6529.23
0.0373677	1	0.160193	4790.26
0.0563238	1	0.218347	6529.23
0.397648	1	0.764354	22856.5
0.549229	1	0.878349	26265.3
0.771988	0.881065	0.942317	28178.1
0.410394	0.88368	0.730499	21844.1
0.298162	0.85609	0.603802	18055.5
0.220279	0.886136	0.5141	15373.1
0.660854	1	0.934594	27947.2
0.392275	1	0.759363	22707.2
0.629301	0.92663	0.897638	26842.1
0.329613	1	0.695429	20795.4
0.999582	0.874613	0.991739	29656
0.999978	0.811106	0.980913	29332.2
0.99868	0.90555	0.995273	29761.6
0.999986	0.0164529	0.0840282	2512.69
0.98357	0.0229292	0.108069	3231.6
1	0.000687286	0.00569262	170.227
1	0.000687337	0.005693	170.238
1	0.000349975	0.00313496	93.7446
0.793322	0.000350263	0.00255318	76.3478
1	0.000351124	0.0031441	94.0179
0.986058	0.000467818	0.00400473	119.753
0.852625	0.00172403	0.0110578	330.66
0.262815	0.000352269	0.000952426	28.4804
0.723867	0.000628992	0.00395868	118.376
0.332118	0.000254273	0.000876523	26.2107
0.13274	6.18437e-07	1.42145e-06	0.0425055
1	2.86773e-05	0.000328625	9.82687
0.999807	4.82921e-37	4.08574e-35	1.22176e-30
0.999993	5.70886e-35	4.55841e-33	1.3631e-28
0.698849	1	0.949261	28385.8
0.634132	1	0.922978	27599.8
0.999928	1	1	29903
0.849351	0.439042	0.740746	22150.5
0.803099	1	0.9792	29281
0.17752	1	0.484394	14484.8
0.508728	0.335984	0.472868	14140.2
0.943264	1	0.998359	29853.9
0.771352	0.613367	0.827208	24736
0.999896	3.9053e-09	7.95077e-08	0.00237752
0.999974	6.99606e-06	9.00382e-05	2.69241
0.900181	1	0.994844	29748.8
0.750194	1	0.965817	28880.8
0.922784	1	0.996939	29811.5
0.0945281	0.711816	0.248879	7442.23
0.616499	1	0.914699	27352.2
0.999268	0.000482969	0.00416801	124.636
0.995824	1	0.999991	29902.7
0.722113	1	0.957214	28623.6
1	0.00179676	0.0131555	393.388
0.0504345	0.251031	0.0679782	2032.75
0.0017174	0.254152	0.00381343	114.033
