ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.973687	1	0.999651	29892.6
0.822735	1	0.983268	29402.7
0.809613	1	0.980602	29323
0.655935	1	0.932539	27885.7
0.907306	1	0.995565	29770.4
0.0150851	1	0.0783527	2342.98
0.797947	1	0.978054	29246.7
0.489418	1	0.839126	25092.4
0.31358	1	0.677239	20251.5
0.99181	1	0.999966	29902
0.545684	0.00111333	0.00510693	152.713
0.409951	0.187981	0.274586	8210.95
0.548105	1.76293e-10	2.32486e-09	6.95202e-05
0.0050177	3.73415e-32	1.47384e-32	4.40722e-28
1	7.04024e-15	2.36462e-13	7.07091e-09
0.0246657	2.42926e-194	2.69946e-193	8.07221e-189
0.999994	1.79987e-11	4.63297e-10	1.3854e-05
0.207327	0.177045	0.158013	4725.06
1.85326e-05	1.31302e-157	9.07961e-160	2.71508e-155
1	2.46377e-10	5.69726e-09	0.000170365
1	2.36484e-60	3.27044e-58	9.77958e-54
1	0.0210995	0.102512	3065.42
0.016158	1	0.0828152	2476.42
0.0644821	0.570096	0.158194	4730.48
1	0.789119	0.976012	29185.7
0.917142	0.639935	0.899665	26902.7
0.540215	2.50426e-71	2.22111e-69	6.64178e-65
0.713615	2.39756e-71	2.80501e-69	8.38783e-65
1	0.64076	0.925962	27689.1
1	4.26754e-20	1.94602e-18	5.8192e-14
1	0.139226	0.413731	12371.8
1	5.36579e-05	0.00058127	17.3817
1	9.09546e-08	1.56559e-06	0.0468159
0.952518	1	0.998854	29868.7
0.99711	9.8629e-05	0.00100577	30.0755
1	0.519786	0.859902	25713.6
0.11873	1	0.371732	11115.9
0.993857	1	0.999981	29902.4
0.9592	1	0.999156	29877.8
0.999986	1.15505e-75	2.00455e-73	5.99421e-69
0.0797332	0.0654697	0.032653	976.422
0.661875	0.00145236	0.00763954	228.445
0.949694	0.212442	0.524705	15690.3
0.991069	1	0.99996	29901.8
0.988185	1	0.99993	29900.9
0.997846	0.000810711	0.00656859	196.421
0.239772	4.56972e-11	2.87477e-10	8.59642e-06
0.941387	1	0.998248	29850.6
0.908598	1	0.995689	29774.1
0.00482345	1	0.030553	913.627
0.0667448	1	0.247415	7398.45
0.779204	1	0.973602	29113.6
0.638006	1	0.924731	27652.2
0.64563	1	0.928112	27753.3
0.0151553	0.0260833	0.00349283	104.446
0.051019	0.626344	0.141991	4245.96
0.495412	5.71675e-20	1.30309e-18	3.89663e-14
0.0221878	0.619097	0.0726339	2171.97
1	1	1	29903
0.968064	4.40787e-05	0.000472026	14.115
0.99998	0.00158749	0.0118196	353.442
0.999993	0.00038027	0.00337473	100.915
0.999999	2.89626e-05	0.000331607	9.91605
0.987708	0.00110003	0.00850167	254.225
1	4.34703e-05	0.000480061	14.3553
1	1.79737e-06	2.55751e-05	0.764773
0.994037	1.17688e-05	0.000144549	4.32245
0.98745	0.125557	0.382807	11447.1
0.99999	0.442248	0.803067	24014.1
0.999942	0.406659	0.772541	23101.3
0.999975	0.179506	0.487808	14586.9
0.866869	1	0.990716	29625.4
0.980873	1	0.999816	29897.5
0.985472	1	0.999894	29899.8
2.49956e-05	0.421517	0.000131287	3.92587
0.00868355	0.422627	0.0242492	725.124
0.999998	1	1	29903
5.93344e-14	0.856617	1.60665e-12	4.80438e-08
0.704896	0.0913192	0.240945	7204.99
7.70994e-08	0.0443635	7.0096e-08	0.00209608
7.42924e-14	0.00275177	7.58994e-15	2.26962e-10
7.18907e-12	0.00275835	6.45497e-13	1.93023e-08
0.995219	0.119015	0.371126	11097.8
0.884122	0.120133	0.344373	10297.8
1	0.00408125	0.0265336	793.435
0.595134	1	0.90399	27032
0.888708	1	0.993564	29710.5
0.92307	1	0.996962	29812.2
0.528319	3.3726e-10	4.17802e-09	0.000124935
0.67821	1	0.941558	28155.4
0.180986	1	0.490351	14663
0.995245	1	0.999989	29902.7
0.242377	1	0.585888	17519.8
0.537187	2.55398e-43	1.36778e-41	4.09007e-37
1	1.0427e-105	2.53094e-103	7.56826e-99
