ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.646501	1	0.928492	27764.7
1	0.632453	0.922211	27576.9
0.175692	1	0.481225	14390.1
0.98339	1	0.999861	29898.9
0.580781	1	0.896367	26804.1
1	1	1	29903
0.209515	1	0.536978	16057.3
0.143268	1	0.421644	12608.4
0.667078	1	0.937143	28023.4
0.730346	0.0800031	0.224367	6709.24
0.848098	0.401679	0.70751	21156.7
0.950643	1	0.998761	29866
0.713823	1	0.954467	28541.4
0.950643	1	0.998761	29866
0.950643	1	0.998761	29866
0.236815	1	0.577941	17282.2
0.950643	1	0.998761	29866
0.100761	1	0.332008	9928.04
0.537158	1	0.870982	26045
0.961037	1	0.999231	29880
0.611835	1	0.912425	27284.2
0.22276	1	0.55727	16664.1
0.432124	1	0.794695	23763.8
0.532781	1	0.868244	25963.1
0.0512081	1	0.203391	6082.01
0.30201	0.745436	0.560815	16770
0.234461	0.616503	0.424121	12682.5
0.967271	0.672944	0.930404	27821.9
0.734504	0.921463	0.941016	28139.2
0.159397	1	0.452108	13519.4
0.886827	1	0.99334	29703.8
0.719641	5.58779e-05	0.000447212	13.373
1	5.93035e-06	7.73046e-05	2.31164
0.986023	3.08762e-10	6.97564e-09	0.000208593
0.266024	0.00951007	0.0176577	528.018
0.101656	1	0.334059	9989.36
0.674298	0.000100498	0.00071828	21.4787
1	2.63096e-06	3.6434e-05	1.08949
0.996332	3.90069e-07	6.12518e-06	0.183161
1	0.00368057	0.024309	726.913
0.488832	3.91281e-07	3.15015e-06	0.0941988
0.873445	3.90998e-07	5.42664e-06	0.162273
0.785751	2.14572e-07	2.79805e-06	0.08367
0.417925	4.83263e-08	3.78037e-07	0.0113044
0.304475	3.9123e-07	2.01826e-06	0.060352
0.807211	9.88212e-08	1.38353e-06	0.0413718
0.772873	0.00552305	0.0275602	824.132
0.948503	0.00607111	0.0354554	1060.22
0.984561	0.133122	0.3974	11883.4
0.999918	2.40586e-57	3.1603e-55	9.45025e-51
0.984976	2.11543e-10	4.85317e-09	0.000145124
0.999993	2.42094e-48	2.67851e-46	8.00955e-42
0.921652	1	0.996847	29808.7
0.827102	1	0.984109	29427.8
0.934834	1	0.997829	29838.1
0.897941	0.603753	0.874051	26136.8
0.872106	0.683437	0.904454	27045.9
0.869009	1	0.991019	29634.5
0.682184	0.0262361	0.0899022	2688.34
0.7984	0.0262361	0.101923	3047.79
0.456202	1.91696e-05	0.000110601	3.30729
0.999981	1.03553e-41	9.87579e-40	2.95316e-35
0.999984	5.59884e-37	4.72944e-35	1.41424e-30
0.184896	1	0.496993	14861.6
