unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
1	0	0	0	0	0	nan	26
1	0	0	0	0	0	nan	27
1	0	0	0	0	0	nan	28
1	0	0	0	0	0	-1.69745	29
31	8	0	0	0	0	-2.1208	30
17721	18727	0	0	0	0	-1.66408	31
18194	19357	0	0	0	0	-1.42685	32
18546	20078	0	0	0	0	-1.07212	33
18631	20490	0	0	0	0	-1.82876	34
18781	20731	0	0	0	0	-1.69745	35
18798	20790	0	0	0	0	-0.904963	36
18816	20820	0	0	0	0	-1.07212	37
18816	20832	0	0	0	0	83.5071	38
18832	20859	0	0	0	0	105130	39
18833	20855	0	0	0	0	126935	40
18835	20862	0	0	0	0	111999	41
18841	20863	0	0	0	0	111954	42
18848	20863	0	0	0	0	114271	43
18849	20863	0	0	0	0	137061	44
18849	20863	0	0	0	0	138044	45
18849	20863	0	0	0	0	115032	46
18852	20863	0	0	0	0	115498	47
18853	20864	0	0	0	0	138603	48
18854	20864	0	0	0	0	116387	49
18863	20865	0	0	0	0	138864	50
18863	20867	0	0	0	0	117257	51
18866	20868	0	0	0	0	117367	52
18866	20868	0	0	0	0	140791	53
18866	20868	0	0	0	0	117485	54
18869	20868	0	0	0	0	117710	55
18869	20868	0	0	0	0	140654	56
18870	20869	0	0	0	0	116671	57
