ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.832941	0.409054	0.707568	21158.4
0.324082	1	0.689244	20610.5
0.632355	1	0.922166	27575.5
0.562137	0.770824	0.795687	23793.4
0.851614	0.129041	0.352564	10542.7
0.811702	0.129418	0.341758	10219.6
0.999894	0.215093	0.545588	16314.7
0.998337	0.285168	0.642367	19208.7
0.771511	0.0866927	0.247793	7409.74
0.586767	0.244369	0.421876	12615.4
0.943897	0.0682034	0.240963	7205.52
0.995942	1	0.999992	29902.8
0.859222	0.254708	0.551364	16487.4
0.523104	0.403049	0.539041	16118.9
0.999999	8.88786e-11	2.14586e-09	6.41677e-05
0.0197976	1	0.0974477	2913.98
5.26258e-05	1	0.000571111	17.0779
0.965333	0.636149	0.913532	27317.3
0.00252387	1	0.0176216	526.937
0.396655	0.849171	0.703359	21032.5
0.0908993	0.828793	0.270141	8078.04
0.978411	0.796291	0.973576	29112.8
0.590191	0.796291	0.824834	24665
0.991885	0.885674	0.992299	29672.7
0.910275	1	0.995849	29778.9
0.590747	1	0.901697	26963.4
0.162329	1	0.457465	13679.6
0.124459	1	0.383804	11476.9
0.999992	0.0283822	0.129479	3871.8
0.788475	0.000481439	0.0033695	100.758
0.702845	0.0272753	0.0949773	2840.11
0.496485	0.000840366	0.00366406	109.566
0.980788	0.00327569	0.021656	647.579
0.912708	0.000251729	0.00215475	64.4336
0.838546	0.000203356	0.0016501	49.3428
0.874341	0.000203787	0.00171635	51.3241
0.162752	0.000203874	0.000375392	11.2253
0.525183	0.000204511	0.00108898	32.5636
0.197829	0.000134299	0.000306485	9.16483
0.0510698	0.000133659	8.8019e-05	2.63203
0.0491208	6.66182e-05	4.4602e-05	1.33373
0.211643	0.000120916	0.00029617	8.85638
0.985245	0.001125	0.00865089	258.687
0.822696	0.0800908	0.245097	7329.12
0.00534645	9.39754e-07	1.01034e-07	0.00302123
1	3.05518e-05	0.000348171	10.4113
0.840759	1	0.986589	29502
0.999976	1	1	29903
0.99997	0.523998	0.862631	25795.2
0.325601	0.170159	0.215693	6449.86
0.819998	0.475602	0.75722	22643.2
0.00294643	1	0.0201158	601.522
0.999799	2.64909e-07	4.27586e-06	0.127861
0.999981	0.0047632	0.0302308	903.99
0.999976	1.96601e-06	2.77978e-05	0.831237
0.869852	1	0.991137	29638
0.89438	1	0.994215	29730
0.997763	1	0.999997	29902.9
0.667774	0.105564	0.257458	7698.76
0.246802	1	0.59212	17706.2
0.0814001	1	0.285582	8539.77
0.653152	1	0.931359	27850.4
0.40131	1	0.767715	22957
0.697326	1	0.948714	28369.4
0.601794	1	0.907409	27134.3
0.999963	0.00105039	0.0082543	246.828
0.964305	0.62778	0.909215	27188.3
0.781157	0.690927	0.872569	26092.4
0.287435	0.0613714	0.0888641	2657.3
6.56799e-06	0.627683	5.5239e-05	1.65181
0.926275	1	0.997213	29819.7
0.998675	0.25609	0.604481	18075.8
0.993441	0.254189	0.600056	17943.5
0.4031	1	0.769345	23005.7
0.363641	0.427594	0.444885	13303.4
0.999996	0.160795	0.454666	13595.9
0.945771	1	0.998502	29858.2
0.736562	0.000384109	0.00259448	77.5827
0.131417	1.59167e-12	6.3161e-12	1.8887e-07
0.819503	1	0.982631	29383.6
0.894249	1	0.9942	29729.6
0.868494	1	0.990947	29632.3
0.99491	1	0.999987	29902.6
0.761008	1	0.968848	28971.5
0.699968	1	0.949661	28397.7
0.856346	1	0.989149	29578.5
0.999997	1	1	29903
0.988284	1	0.999931	29900.9
0.795097	0.757421	0.907627	27140.8
0.999974	2.65773e-12	7.34938e-11	2.19769e-06
0.951563	1	0.998808	29867.3
0.657512	1	0.933202	27905.5
0.75378	1	0.966839	28911.4
0.437056	0.182294	0.281231	8409.66
0.841037	1	0.986637	29503.4
1	0.0880516	0.302002	9030.77
0.989466	1	0.999944	29901.3
0.983394	0.00620991	0.0372414	1113.63
0.529926	2.24376e-10	2.83615e-09	8.48094e-05
0.933618	0.303929	0.641183	19173.3
0.999891	0.531215	0.867219	25932.5
0.946962	1	0.998568	29860.2
0.605332	1	0.909195	27187.7
1	1	1	29903
0.613785	1	0.91338	27312.8
0.935975	1.55823e-05	0.000176993	5.29261
0.791748	2.31257e-05	0.000218033	6.51985
0.336559	1.35478e-06	7.11341e-06	0.212712
0.839587	3.95495e-07	5.2856e-06	0.158055
0.806076	1.58059e-06	1.85675e-05	0.555224
0.448671	1.86364e-08	1.63884e-07	0.00490063
0.999999	5.11563e-07	7.92195e-06	0.23689
0.999999	3.40133e-08	6.18922e-07	0.0185076
0.874611	0.0650854	0.220072	6580.8
0.675053	1	0.940325	28118.5
0.807412	1	0.980134	29309
0.999998	3.81844e-13	1.13002e-11	3.37909e-07
0.93747	0.182663	0.473427	14156.9
0.929044	1	0.997421	29825.9
0.910354	1	0.995856	29779.1
0.925649	1	0.997165	29818.2
0.87724	1	0.992136	29667.9
0.998717	1	0.999999	29903
0.210687	1	0.538807	16111.9
0.958264	1	0.999117	29876.6
0.903789	1	0.995216	29759.9
0.915609	1	0.996334	29793.4
0.993502	1	0.999979	29902.4
0.71607	1	0.955221	28564
0.978548	0.377956	0.737723	22060.1
0.987572	1	0.999922	29900.7
0.450927	0.634817	0.644325	19267.2
0.999935	0.688667	0.945521	28273.9
0.713583	0.309956	0.55489	16592.9
0.777061	0.0440917	0.149852	4481.03
0.25527	0.0071968	0.0134102	401.006
0.685093	0.740962	0.851803	25471.5
0.730268	1	0.959823	28701.6
0.437613	0.765222	0.701223	20968.7
0.166184	0.370699	0.233297	6976.27
0.88967	1	0.993677	29713.9
0.792139	1	0.976722	29206.9
0.707074	1	0.95216	28472.4
0.501436	9.93247e-07	7.72603e-06	0.231032
0.227598	1	0.564483	16879.7
0.975267	0.790764	0.971565	29052.7
0.647085	0.0363988	0.111842	3344.41
0.298294	0.00379926	0.00882002	263.745
0.810477	1	0.980784	29328.4
0.0653345	0.000280038	0.000217886	6.51543
0.100532	6.23675e-05	8.13824e-05	2.43358
0.333186	0.000248164	0.000859961	25.7154
0.211915	0.000248284	0.000571007	17.0748
0.357982	0.0967831	0.151148	4519.78
0.6278	5.40027e-09	6.95089e-08	0.00207852
0.87345	5.1401e-09	9.07868e-08	0.0027148
0.926998	0.329	0.667149	19949.8
0.673517	0.387727	0.611773	18293.8
0.999997	5.73229e-05	0.000617183	18.4556
0.321746	0.196775	0.238032	7117.87
0.701977	0.569369	0.766227	22912.5
0.706514	1	0.951966	28466.6
0.622956	0.280177	0.479214	14329.9
0.957853	1	0.999099	29876.1
0.994493	1	0.999985	29902.5
0.359899	0.690895	0.594702	17783.4
0.999999	0.730471	0.959887	28703.5
0.911632	1	0.995975	29782.6
1	0.49155	0.840645	25137.8
0.986238	0.81899	0.9802	29310.9
1	0.61693	0.914907	27358.5
0.996845	1	0.999995	29902.9
0.459607	0.366846	0.468755	14017.2
0.685972	1	0.944528	28244.2
0.999982	0.72343	0.957637	28636.2
0.31912	0.00519355	0.0122687	366.87
0.157312	0.204355	0.142652	4265.72
1	0	0	0
0.802623	1	0.979096	29277.9
0.999971	1	1	29903
0.338129	1	0.704772	21074.8
0.808539	1	0.980375	29316.2
0.69499	0.884038	0.913679	27321.7
0.999998	0.000283615	0.00260015	77.7523
0.871578	0.0227621	0.0976097	2918.82
0.930376	1	0.997518	29828.8
0.870057	1	0.991166	29638.8
0.946084	1	0.99852	29858.7
0.749224	1	0.965538	28872.5
0.96296	1	0.999305	29882.2
0.98272	1	0.99985	29898.5
0.740167	1	0.962868	28792.6
0.947618	1	0.998603	29861.2
0.994805	1	0.999986	29902.6
0.467631	0.692203	0.688808	20597.4
1.77449e-18	0	0	0
0.977607	0.2973	0.649779	19430.3
0.983011	0.316117	0.673941	20152.8
0.98246	0.237164	0.57242	17117.1
0.989693	0.591157	0.898678	26873.2
0.552813	0.0786424	0.179792	5376.33
0.570824	0.016956	0.0545677	1631.74
0.999939	0.580766	0.896339	26803.2
0.98911	1	0.99994	29901.2
0.788293	1	0.975816	29179.8
0.934365	1	0.997797	29837.1
0.99168	1	0.999965	29902
0.998443	1	0.999999	29903
0.993895	1	0.999981	29902.4
0.863677	0.590504	0.853409	25519.5
0.027538	0.203438	0.0346478	1036.07
