ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.846482	1	0.987562	29531.1
0.990172	1	0.999952	29901.6
0.0772371	0.815953	0.237231	7093.93
0.999802	1	1	29903
0.77528	0.815891	0.922253	27578.1
0.875943	1	0.991965	29662.7
0.599108	1	0.906039	27093.3
0.942137	1	0.998293	29851.9
0.92157	1	0.996841	29808.5
0.923903	1	0.997028	29814.1
0.844912	1	0.987299	29523.2
0.961773	1	0.99926	29880.9
0.828755	0.770935	0.925139	27664.4
0.394509	1	0.761447	22769.5
1	0.0820635	0.287244	8589.45
0.985265	1	0.999891	29899.7
0.893293	1	0.994093	29726.4
0.753268	1	0.966694	28907.1
0.743463	1	0.963852	28822.1
0.858871	1	0.989537	29590.1
0.999925	1	1	29903
0.180128	1	0.488882	14619
2.77221e-08	1	5.10116e-07	0.015254
0.00841546	1	0.0486219	1453.94
0.441795	0.248292	0.352125	10529.6
0.929229	0.923036	0.98936	29584.8
0.84544	0.391584	0.697033	20843.4
0.883918	0.341447	0.663367	19836.7
0.99977	0.257618	0.606939	18149.3
0.999731	0.215548	0.546233	16334
0.999976	0.337713	0.704311	21061
0.932589	0.379869	0.721886	21586.5
0.560173	0.74702	0.783012	23414.4
1	1	1	29903
0.568135	0.000136262	0.000810251	24.2289
0.525549	0.00488672	0.0178864	534.857
0.116277	5.10751e-07	1.04757e-06	0.0313254
0.264348	1.82629e-05	6.39249e-05	1.91155
0.999995	0.300993	0.662384	19807.3
1	0.30108	0.66249	19810.4
0.999999	0.301103	0.662517	19811.3
0.231804	0.241312	0.217233	6495.92
0.934357	0.241412	0.561464	16789.5
0.985872	0.301198	0.657495	19661.1
0.287115	0.559035	0.454142	13580.2
0.278825	0.301232	0.292041	8732.9
0.739772	0.165952	0.380265	11371.1
0.562349	0.000896617	0.00433245	129.553
0.121092	0.159627	0.0956064	2858.92
0.83887	7.61017e-06	8.27469e-05	2.47438
0.930641	1	0.997537	29829.3
0.865969	1	0.990587	29621.5
0.169225	0.931456	0.448844	13421.8
0.999988	1	1	29903
0.549205	1	0.878335	26264.8
0.453898	0.570985	0.609118	18214.5
0.655382	0.00177895	0.00904065	270.343
0.99995	1.30777e-15	4.61233e-14	1.37922e-09
0.999995	1.22116e-13	3.75306e-12	1.12228e-07
0.153387	1	0.440955	13185.9
0.161835	1	0.456565	13652.7
0.529404	0.88508	0.823774	24633.3
0.900266	0.000143211	0.00128364	38.3846
0.630001	1	0.921083	27543.1
0.119936	1	0.374295	11192.5
