ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.996406	1	0.999994	29902.8
0.996406	1	0.999994	29902.8
0.99993	1	1	29903
0.991757	1	0.999966	29902
1	1	1	29903
0.455876	1	0.813982	24340.5
0.531465	1	0.867414	25938.3
0.179024	1	0.486987	14562.4
0.520972	1	0.860676	25736.8
0.735096	1	0.961325	28746.5
1	1	1	29903
0.999999	1	1	29903
0.102187	1	0.335271	10025.6
0.907947	1	0.995627	29772.2
0.999989	1	1	29903
0.999998	1	1	29903
0.515108	1	0.85682	25621.5
0.852668	1	0.988571	29561.2
0.838748	0.691809	0.89608	26795.5
0.438942	0.929391	0.773721	23136.6
0.865654	1	0.990542	29620.2
0.999908	0.448294	0.80793	24159.5
0.999996	0.885879	0.993225	29700.4
0.999978	0.178858	0.486694	14553.6
0.177064	0.944756	0.466396	13946.6
0.794602	1	0.977292	29224
1.94832e-07	1	3.2052e-06	0.0958452
0.271273	1	0.625184	18694.9
0.999999	1	1	29903
0.753709	0.000242003	0.00175273	52.412
0.978568	8.93215e-35	6.94209e-33	2.07589e-28
3.26548e-44	4.71388e-186	8.1254e-227	2.42974e-222
0.00556284	1.37293e-151	2.70031e-151	8.07475e-147
1	0.00270013	0.0186699	558.286
0.843123	1.01544e-07	1.47884e-06	0.0442218
0.567029	1.01561e-07	1.01757e-06	0.0304285
0.293777	8.31883e-56	3.15386e-54	9.43099e-50
0.593737	0.0638529	0.161978	4843.63
0.791062	0.316753	0.597365	17863
0.973859	0.00269295	0.01821	544.533
0.765743	0.18636	0.420546	12575.6
1	0.00175735	0.0129059	385.925
0.99934	0.333692	0.699689	20922.8
0.999999	9.84815e-27	5.99579e-25	1.79292e-20
0.956654	0.186321	0.485644	14522.2
0.893329	4.17179e-05	0.000417301	12.4786
0.999999	3.28666e-23	1.73435e-21	5.18624e-17
0.230143	1	0.568236	16992
0.335459	1	0.701866	20987.9
0.12105	0.590521	0.260076	7777.05
0.0443593	1.62511e-10	1.92157e-10	5.74608e-06
0.204839	1.07881e-09	5.13405e-09	0.000153524
0.892319	0.404997	0.729208	21805.5
0.341811	1	0.708744	21193.6
0.594862	1	0.903849	27027.8
0.964427	0.109057	0.342048	10228.3
0.694705	0.332694	0.569675	17035
0.999998	1.96424e-08	3.68208e-07	0.0110105
1	7.62001e-35	6.06246e-33	1.81286e-28
0.979233	0.335359	0.694075	20754.9
0.668624	0.121084	0.284476	8506.7
0.958293	7.6566e-19	3.13713e-17	9.38096e-13
0.971519	7.21256e-19	2.99921e-17	8.96854e-13
0.599475	4.18828e-07	4.06682e-06	0.12161
0.0249412	1.9212e-22	2.62083e-22	7.83707e-18
0.998526	0.0592294	0.226385	6769.59
1	3.88242e-57	5.08173e-55	1.51959e-50
2.4354e-07	9.22186e-17	1.1937e-21	3.56952e-17
0.999999	1	1	29903
0.901379	1	0.994969	29752.5
1	0.597792	0.905363	27073.1
0.122049	1	0.378759	11326
0.847733	0.320383	0.625609	18707.6
0.85246	0.429945	0.734388	21960.4
0.513439	0.319716	0.460773	13778.5
1	1	1	29903
0.999996	6.18976e-14	1.9444e-12	5.81434e-08
0.747374	1.48279e-18	4.69255e-17	1.40321e-12
1	0.00115653	0.00897735	268.45
1	8.91032e-61	1.24094e-58	3.7108e-54
0.0185471	2.41442e-27	2.96786e-27	8.87478e-23
0.743622	2.09273e-09	3.31176e-08	0.000990315
1	0.0492717	0.1976	5908.82
0.735884	0.00744032	0.0339875	1016.33
1	6.3831e-06	8.27368e-05	2.47408
0.972481	1	0.999618	29891.6
0.999989	1	1	29903
0.0149064	1	0.0776021	2320.54
1	1	1	29903
1	0.000358099	0.00319951	95.6749
0.763723	0.882439	0.939886	28105.4
0.999883	0.582847	0.897449	26836.4
0.999804	0.280893	0.637496	19063
0.998926	1	0.999999	29903
0.110182	0.668095	0.265663	7944.11
1	0.206153	0.531696	15899.3
0.288837	1	0.647542	19363.4
0.221785	1	0.555804	16620.2
0.999993	2.80635e-16	1.033e-14	3.08897e-10
0.0724662	2.9527e-08	4.48538e-08	0.00134126
0.824208	5.22594e-07	6.74422e-06	0.201673
0.999998	4.08478e-11	1.01797e-09	3.04404e-05
0.777547	0.774182	0.907495	27136.8
0.102627	1	0.336274	10055.6
0.0765512	1	0.273272	8171.65
0.183509	1	0.494647	14791.4
0.900511	1	0.994878	29749.8
0.330936	1	0.696896	20839.3
0.0642756	1	0.240685	7197.2
0.999981	1	1	29903
0.12676	0.478243	0.230551	6894.17
0.983134	0.020486	0.0987896	2954.11
0.698835	0.134746	0.316649	9468.77
0.999753	0.0323805	0.143425	4288.83
1	0	0	0
0.565947	1	0.888115	26557.3
0.587995	1	0.900242	26919.9
0.965449	1	0.999396	29884.9
0.636804	1	0.924189	27636
0.895806	1	0.994373	29734.7
0.999965	0.551923	0.879945	26313
1	0.550589	0.879162	26289.6
0.999863	0.551033	0.879382	26296.2
0.777636	1	0.973209	29101.9
0.300044	0.357791	0.346926	10374.1
0.816318	0.357475	0.651223	19473.5
0.997842	2.41215e-08	4.46303e-07	0.0133458
0.99997	1	1	29903
0.516856	1	0.857976	25656.1
1	0.822879	0.983296	29403.5
0.779174	1	0.973594	29113.4
0.833934	1	0.985377	29465.7
1	1	1	29903
0.14639	1	0.427676	12788.8
1	0.0179445	0.0900899	2693.96
0.598932	0.608283	0.732182	21894.4
1	1	1	29903
0.942685	1	0.998325	29852.9
0.999979	1	1	29903
0.971277	1	0.999583	29890.5
0.0686182	1	0.25246	7549.31
0.482661	1	0.834251	24946.6
0.999772	1	1	29903
0.554272	1	0.881348	26354.9
0.929839	1	0.997479	29827.6
0.997596	1	0.999997	29902.9
0.206014	1	0.531477	15892.8
0.9962	1	0.999993	29902.8
0.998675	1	0.999999	29903
0.0297953	1.66505e-51	6.0245e-51	1.80151e-46
0.999995	1	1	29903
0.535722	1	0.870087	26018.2
0.399335	0.163604	0.243578	7283.7
0.999933	0.12709	0.389242	11639.5
0.733036	1	0.960688	28727.5
0.963038	1	0.999308	29882.3
0.448649	3.92154e-14	5.74816e-13	1.71887e-08
0.985306	0.00634719	0.0379897	1136.01
0.467679	1.11195e-05	6.84721e-05	2.04752
0.0120233	4.08108e-42	4.94231e-42	1.4779e-37
0.119527	1.65856e-40	1.87779e-39	5.61515e-35
0.999996	9.14872e-42	8.73653e-40	2.61248e-35
0.80792	3.11563e-46	2.66811e-44	7.97844e-40
0.999999	9.92027e-41	9.2369e-39	2.76211e-34
