ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.934211	1	0.997787	29836.8
0.706406	1	0.951928	28465.5
0.92962	1	0.997463	29827.1
0.970071	1	0.999548	29889.5
0.0167596	1	0.0852859	2550.3
0.173438	0.000864604	0.00147034	43.9675
0.0396264	0.00448971	0.00171404	51.2548
0.0920419	0.00268326	0.00229838	68.7286
0.031059	0.0142432	0.00385902	115.396
0.0637355	0.00447656	0.00261404	78.1676
0.0144312	0.00347624	0.000546821	16.3516
0.0893384	0.00801882	0.00590396	176.546
0.000324781	0.00497418	2.31598e-05	0.692549
0.00757146	0.00632729	0.0005244	15.6811
0.0667505	0.00888273	0.00499863	149.474
0.0131948	0.0174905	0.00216338	64.6914
0.450755	0.017384	0.0458326	1370.53
0.256419	0.00487256	0.00960187	287.125
0.222318	0.006724	0.01122	335.513
0.225216	0.395862	0.304675	9110.69
1	8.40917e-07	1.26043e-05	0.376907
0.417915	0.00223155	0.00743985	222.474
0.224823	2.64776e-47	6.53258e-46	1.95344e-41
0.891057	1.12016e-34	7.91416e-33	2.36657e-28
0.738387	1.01807e-07	1.30827e-06	0.0391213
1	0.000200807	0.00191031	57.1241
0.696061	1.01769e-07	1.23702e-06	0.0369907
0.510631	1.00604e-07	9.13596e-07	0.0273193
0.636737	1.00337e-07	1.12227e-06	0.0335592
0.607908	3.96714e-08	4.4713e-07	0.0133705
0.963751	0.00666812	0.0388627	1162.11
0.724558	5.34009e-05	0.000431798	12.9121
0.140927	1	0.417075	12471.8
0.955756	1	0.999006	29873.3
0.449671	1.67321e-07	1.30936e-06	0.0391538
0.503985	1.67238e-07	1.45722e-06	0.0435751
0.408937	4.70839e-08	3.61318e-07	0.0108045
0.492808	2.96034e-08	2.77814e-07	0.00830747
0.772208	1	0.971825	29060.5
5.61458e-09	1	1.1228e-07	0.0033575
0.999998	0.0119016	0.0646384	1932.88
0.290276	1	0.649325	19416.8
0.783291	0.0197976	0.0801177	2395.76
0.974604	0.212511	0.533213	15944.7
0.544861	0.0083581	0.029108	870.418
0.846069	0.00048862	0.00363428	108.676
0.40726	0.00268143	0.00853945	255.355
0.999901	3.12341e-32	2.29685e-30	6.86827e-26
0.999958	2.44337e-38	2.14042e-36	6.40049e-32
0.898922	1	0.99471	29744.8
0.937891	1	0.99803	29844.1
0.907473	1	0.995581	29770.9
0.00354747	1	0.0235606	704.533
0.412336	1	0.777632	23253.5
0.51982	1	0.859924	25714.3
0.485868	1	0.836576	25016.1
0.835461	1	0.985653	29474
1	1	1	29903
0.336235	1	0.702713	21013.2
0.954967	0.000815582	0.00635365	189.993
1	0.0103081	0.0574659	1718.4
0.751353	1	0.96615	28890.8
0.666341	1	0.936845	28014.5
1	1	1	29903
0.520855	1	0.8606	25734.5
1	0.855175	0.988966	29573.1
0.901293	0.000801981	0.00595051	177.938
0.447689	0.000124424	0.000601344	17.982
0.631945	0.000630865	0.00351923	105.235
0.93844	0.000317801	0.00271921	81.3125
0.996489	0.000405283	0.0035598	106.449
0.973698	1	0.999651	29892.6
0.33905	1	0.705769	21104.6
0.622213	1	0.917436	27434.1
0.982209	0.00449866	0.0283761	848.53
0.611573	1.23204e-09	1.65814e-08	0.000495833
1	1.18285e-17	4.72855e-16	1.41398e-11
0.746996	1	0.964891	28853.1
