unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
1	2	0	0	0	0	nan	30
6353	6150	0	0	0	0	nan	31
6542	6375	0	0	0	0	nan	32
6766	6696	0	0	0	0	nan	33
6847	6866	0	0	0	0	nan	34
6982	7038	0	0	0	0	nan	35
7033	7119	0	0	0	0	nan	36
7079	7170	0	0	0	0	nan	37
7086	7180	0	0	0	0	32.941	38
7094	7197	0	0	0	0	34874.5	39
7094	7197	0	0	0	0	43375.1	40
7096	7200	0	0	0	0	39250.7	41
7098	7202	0	0	0	0	39536	42
7099	7202	0	0	0	0	40129.4	43
7099	7202	0	0	0	0	48199.5	44
7099	7203	0	0	0	0	48603.4	45
7102	7206	0	0	0	0	40349	46
7103	7207	0	0	0	0	40726.7	47
7104	7208	0	0	0	0	48541.4	48
7104	7208	0	0	0	0	40935.6	49
7108	7210	0	0	0	0	48592.4	50
7108	7210	0	0	0	0	41147.9	51
7108	7210	0	0	0	0	41248.9	52
7108	7210	0	0	0	0	49029.6	53
7108	7210	0	0	0	0	41341.9	54
7108	7210	0	0	0	0	41347.3	55
7108	7210	0	0	0	0	49132.4	56
7118	7220	0	0	0	0	40945	57
