ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.871423	0.991355	29644.5
0.996092	1	0.999992	29902.8
0.680716	1	0.942526	28184.4
0.99859	4.06125e-41	3.81243e-39	1.14003e-34
0.939038	1	0.998103	29846.3
0.999999	1.41507e-21	6.93484e-20	2.07373e-15
0.94836	1	0.998643	29862.4
0.999193	1	1	29903
0.597731	0.695497	0.780615	23342.7
0.915214	0.699928	0.925884	27686.7
0.840016	0.72787	0.912222	27278.2
0.778146	0.700343	0.87578	26188.4
0.819624	0.700343	0.892652	26693
1	0.391198	0.758354	22677.1
1	1	1	29903
0.992927	1	0.999975	29902.3
0.984355	1	0.999877	29899.3
0.706431	0.0200082	0.0743348	2222.83
0.409933	0.555175	0.564463	16879.1
0.945746	1	0.998501	29858.2
0.917062	1	0.996461	29797.2
0.0917237	1	0.310849	9295.32
0.660755	1	0.934554	27946
0.46471	1	0.820837	24545.5
0.896657	1	0.994466	29737.5
1	1	1	29903
0.892272	1	0.993977	29722.9
0.712865	1	0.954144	28531.8
0.877298	0.00038117	0.00301066	90.0277
0.661418	1	0.934828	27954.2
0.914643	1	0.996249	29790.8
0.448541	1	0.808161	24166.4
0.378938	1	0.746653	22327.2
0.762386	1	0.969223	28982.7
1	1	1	29903
0.794197	1	0.977199	29221.2
0.83429	0.912844	0.969003	28976.1
0.892501	1	0.994003	29723.7
0.938818	1	0.998089	29845.9
0.999995	1	1	29903
0.0782066	1	0.277508	8298.34
0.288988	0.63232	0.49333	14752
1	1	1	29903
0.999975	1	1	29903
1	1	1	29903
0.997681	1	0.999997	29902.9
0.992133	1	0.999969	29902.1
1	1	1	29903
1	5.06974e-05	0.000552076	16.5087
0.999999	1	1	29903
7.15242e-20	0.224492	7.47888e-19	2.23641e-14
0.0307504	1	0.137819	4121.2
0.424402	0.060975	0.120445	3601.67
0.97733	1	0.999741	29895.3
1	1	1	29903
1	1	1	29903
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.326681	0.629489	0.530889	15875.2
0.969419	1	0.999528	29888.9
0.869335	1	0.991065	29635.8
0.992124	1	0.999969	29902.1
0.996427	1	0.999994	29902.8
0.852137	1	0.988486	29558.7
0.999994	1	1	29903
0.558155	1	0.883625	26423
0.851381	1	0.988364	29555.1
0.896748	1	0.994476	29737.8
0.729947	1	0.959722	28698.6
0.819422	1	0.982615	29383.1
0.981027	1	0.999819	29897.6
1.42704e-69	1.65758e-194	1.43278e-260	4.28444e-256
0.743897	1	0.963981	28825.9
0.970363	1	0.999556	29889.7
1	0.0119048	0.0646526	1933.31
1	0.0119048	0.0646526	1933.31
0.742073	0.216391	0.454272	13584.1
0.643101	0.216391	0.413605	12368
0.991398	4.15169e-167	1.58102e-164	4.72772e-160
0.9704	1	0.999558	29889.8
1	1	1	29903
0.999532	1	1	29903
0.146952	0.313261	0.187746	5614.16
0.96429	0.004329	0.0270451	808.73
0.441902	1	0.802789	24005.8
0.45742	1	0.815193	24376.7
0.534884	1	0.869564	26002.6
0.00207895	1	0.0149183	446.103
0.999966	0.123768	0.382354	11433.5
0.10952	0.314594	0.150501	4500.42
0.354293	0.0524678	0.0926696	2771.1
0.354293	0.0524678	0.0926696	2771.1
0.850154	0.0524678	0.183325	5481.96
0.424497	0.0524678	0.107006	3199.79
0.866778	0.0524678	0.186029	5562.82
0.88749	0.772587	0.944411	28240.7
0.855662	1.96682e-69	2.68189e-67	8.01966e-63
0.990657	1.77642e-69	2.80363e-67	8.3837e-63
0.797954	1	0.978056	29246.8
0.920328	1	0.996738	29805.5
0.0928997	1	0.313651	9379.11
0.912765	1	0.996079	29785.8
0.995776	1	0.999991	29902.7
0.880074	1	0.992503	29678.8
0.942917	1	0.998339	29853.3
0.975556	1	0.999699	29894
1	1	1	29903
0.707664	1	0.952364	28478.5
0.979564	1	0.99979	29896.7
1	1	1	29903
1	1	1	29903
1	1	1	29903
0.999997	1	1	29903
0.832417	1	0.9851	29457.5
0.999996	1	1	29903
1	1	1	29903
1	3.10982e-13	9.26695e-12	2.7711e-07
0.000241489	0.169067	0.00045344	13.5592
2.01076e-08	0.169235	6.97552e-08	0.00208589
0.999633	0.169089	0.469506	14039.6
0.945959	0.169067	0.453086	13548.6
0.948494	0.169013	0.453777	13569.3
0.886043	1	0.993245	29701
0.7365	1	0.961756	28759.4
0.857098	1	0.989265	29582
0.872746	1	0.991536	29649.9
0.253697	1	0.601671	17991.8
0.15342	1	0.441018	13187.8
0.198858	1	0.520046	15550.9
0.826463	1	0.983987	29424.2
0.577899	1.18129e-10	1.66623e-09	4.98253e-05
0.616417	0.393433	0.58609	17525.8
0.992799	0.63654	0.921983	27570.1
1	1	1	29903
0.32107	1	0.685837	20508.6
0.430337	1	0.793191	23718.8
0.362104	1	0.729938	21827.3
0.235593	1	0.576178	17229.5
0.7655	1	0.970062	29007.8
0.439028	1	0.800432	23935.3
0.301745	1	0.663288	19834.3
0.309642	1	0.672647	20114.2
0.995092	0.820024	0.981926	29362.5
1	0.538035	0.871526	26061.2
0.891794	0.578866	0.857562	25643.7
0.999986	1.03482e-05	0.00012913	3.86138
0.939453	0.335134	0.678701	20295.2
0.32573	1.79289e-05	7.62162e-05	2.27909
0.999987	0.000166903	0.00161862	48.4017
0.677122	6.53611e-06	5.89867e-05	1.76388
1	0.10731	0.346829	10371.2
0.998326	0.30055	0.661248	19773.3
0.194956	0.922479	0.488395	14604.5
0.999999	1	1	29903
1	0.311965	0.675361	20195.3
1	0.382068	0.749677	22417.6
1	0.0524272	0.207	6189.91
1	1	1	29903
1	0.271181	0.625063	18691.3
1	1	1	29903
0.994574	0.300618	0.65997	19735.1
1	0.86412	0.990319	29613.5
1	1	1	29903
1	0.441285	0.802284	23990.7
0.609875	0.779671	0.828983	24789.1
1	1	1	29903
0.992073	0.453111	0.808944	24189.9
0.583774	0.238978	0.41429	12388.5
0.271515	0.238978	0.242358	7247.22
0.792766	0.238978	0.50463	15090
0.899478	0.238978	0.545412	16309.4
0.327091	0.555046	0.491316	14691.8
0.423819	1	0.787646	23553
0.999998	1.78597e-07	2.95366e-06	0.0883233
1	1.60748e-24	8.96769e-23	2.68161e-18
0.999909	0.954986	0.998967	29872.1
0.998741	1	0.999999	29903
0.586497	1	0.899445	26896.1
0.606584	0.579393	0.718957	21499
0.510031	1	0.853427	25520
0.276574	1	0.632049	18900.1
0.607183	1	0.910122	27215.4
0.999056	0.359752	0.727193	21745.3
0.160965	1	0.454978	13605.2
0.999994	1	1	29903
