ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.636633	1	0.924112	27633.7
0.332164	1	0.698251	20879.8
0.97721	0.924301	0.99516	29758.3
0.952193	0.924298	0.992508	29679
0.853093	1	0.988638	29563.2
0.999999	1	1	29903
0.96815	1	0.999487	29887.7
1.97362e-10	1	4.6076e-09	0.000137781
0.998326	0.726421	0.958214	28653.5
0.0194819	1	0.096207	2876.88
0.000152667	1	0.00149419	44.6807
0.000221819	1	0.00208813	62.4413
0.0157926	1	0.0813038	2431.23
0.206498	0.866478	0.486819	14557.4
0.713125	0.844673	0.907695	27142.8
0.481606	1	0.833481	24923.6
0.900378	1	0.994864	29749.4
0.724853	0.782776	0.888939	26581.9
0.651531	0.782899	0.853461	25521.1
0.999273	1	1	29903
0.999999	0.831126	0.984862	29450.3
4.1421e-11	2.88973e-26	1.00201e-34	2.99632e-30
0.799769	0.00568169	0.0290543	868.812
0.719927	1.83138e-36	1.10245e-34	3.29665e-30
0.165339	0.00269402	0.00388255	116.1
0.143795	0.00128368	0.00177154	52.9744
0.990966	2.06548e-12	5.71365e-11	1.70855e-06
0.999999	8.51692e-13	2.45215e-11	7.33267e-07
1	8.38606e-13	2.41578e-11	7.22389e-07
0.995415	8.40575e-13	2.41053e-11	7.20822e-07
1	8.54795e-13	2.46078e-11	7.35846e-07
1	8.70766e-13	2.50514e-11	7.49112e-07
1	8.5049e-13	2.44881e-11	7.32268e-07
0.960916	8.55544e-13	2.36988e-11	7.08664e-07
1	8.47457e-13	2.44038e-11	7.29747e-07
0.847646	0.0311982	0.122512	3663.47
0.868461	0.00549993	0.0303022	906.126
0.699009	0.00183694	0.00983286	294.032
0.830705	0.164897	0.409286	12238.9
0.999983	0.877047	0.992109	29667
9.5498e-53	0.643508	7.4495e-51	2.22762e-46
0.983804	0.30637	0.662884	19822.2
0.999999	7.90678e-08	1.37206e-06	0.0410287
0.999986	1.59472e-285	1.04735e-282	3.13189e-278
0.999995	1.71408e-07	2.8418e-06	0.0849783
0.996486	2.13356e-05	0.000249997	7.47565
0.999126	3.08816e-59	4.18777e-57	1.25227e-52
0.875219	1	0.991869	29659.9
1	0.817143	0.982158	29369.5
1	1	1	29903
1	0.0206269	0.100683	3010.73
0.865859	5.79266e-05	0.000546721	16.3486
0.488695	1.20941e-11	1.58718e-10	4.74613e-06
0.999999	0.729865	0.959696	28697.8
0.999998	9.89838e-10	2.15126e-08	0.000643291
0.585294	1	0.898801	26876.9
0.444522	1	0.804921	24069.5
0.661449	1	0.934841	27954.5
0.114441	1	0.362515	10840.3
0.830848	1	0.984811	29448.8
0.71721	1	0.955601	28575.3
0.0872861	1	0.300139	8975.05
0.856873	1	0.98923	29581
0.94846	0.000356389	0.00303962	90.8936
0.999997	3.36768e-14	1.07839e-12	3.22472e-08
0.999998	3.39938e-05	0.000383767	11.4758
0.572817	1	0.891984	26673
0.999997	0.689166	0.945723	28280
0.911827	0.608412	0.881639	26363.7
0.480079	5.47695e-16	9.6957e-15	2.8993e-10
0.458036	0.00616607	0.0194014	580.16
0.942932	0.076758	0.262431	7847.47
0.808017	0.581724	0.824893	24666.8
1	0	0	0
0.318454	0.141795	0.18503	5532.96
0.999544	1.18339e-49	1.34441e-47	4.0202e-43
0.383565	1	0.751115	22460.6
0.762928	1	0.96937	28987.1
0.23932	0.66377	0.451108	13489.5
0.999988	0.421919	0.786006	23503.9
0.999995	0.00355244	0.0235885	705.368
1	1	1	29903
0.245401	1	0.590155	17647.4
0.576876	1	0.894232	26740.2
0.985519	2.68587e-12	7.3209e-11	2.18917e-06
0.260282	3.0054e-15	2.79924e-14	8.37058e-10
0.308234	6.00907e-59	2.52337e-57	7.54562e-53
0.999997	0.186005	0.498861	14917.4
0.992646	1	0.999973	29902.2
0.506049	0.877452	0.804525	24057.7
0.999971	8.82217e-14	2.73999e-12	8.1934e-08
1	1.86789e-10	4.37107e-09	0.000130708
0.64649	1.34217e-07	1.49765e-06	0.0447844
0.999999	0.000183655	0.00176354	52.7351
0.981828	7.90752e-06	9.91132e-05	2.96378
1	7.54093e-08	1.31215e-06	0.0392371
1	1.95501e-09	4.11585e-08	0.00123076
0.999999	4.99263e-07	7.74363e-06	0.231558
0.999991	1	1	29903
1	2.51985e-09	5.24106e-08	0.00156723
0.99613	1	0.999993	29902.8
0.802573	0.586218	0.825225	24676.7
0.91275	1	0.996078	29785.7
0.99995	0.282765	0.639919	19135.5
0.999781	0.00724507	0.0429369	1283.94
0.606719	1	0.90989	27208.4
0.999999	1	1	29903
0.999999	1	1	29903
0.999997	0.542581	0.874324	26144.9
0.0976743	3.52325e-10	8.63513e-10	2.58216e-05
0.99992	1	1	29903
0.943472	1	0.998371	29854.3
0.846878	0.873017	0.962618	28785.2
0.610544	1	0.911789	27265.2
0.893295	1	0.994093	29726.4
0.995531	0.277832	0.63207	18900.8
0.999986	0.176894	0.483306	14452.3
1	0.648262	0.929258	27787.6
0.9654	1	0.999394	29884.9
0.883163	1	0.992892	29690.5
0.776694	1	0.972971	29094.8
0.249732	1	0.596201	17828.2
0.999999	0.382974	0.750547	22443.6
1	0	0	0
0.612241	1	0.912624	27290.2
0.85688	1	0.989231	29581
0.908533	1	0.995683	29773.9
0.892633	1	0.994018	29724.1
1	1	1	29903
0.979565	1	0.99979	29896.7
0.809918	1	0.980667	29324.9
0.891328	5.30486e-07	7.35947e-06	0.22007
0.999852	4.68058e-125	1.34444e-122	4.02027e-118
0.999999	0.0412609	0.172794	5167.06
0.997905	9.25462e-122	2.58302e-119	7.72401e-115
0.98598	1	0.999901	29900
1	3.22216e-121	8.97188e-119	2.68286e-114
0.46244	0.000643779	0.00271493	81.1845
0.754378	0.0145694	0.060567	1811.14
1	0.423873	0.787692	23554.4
0.920166	1	0.996725	29805.1
0.999999	0.822979	0.983315	29404.1
0.930249	1	0.997509	29828.5
0.692614	0.0418244	0.131561	3934.05
0.309522	7.00942e-06	3.04629e-05	0.910932
0.999998	2.64859e-21	1.28139e-19	3.83175e-15
0.848479	0.870696	0.962446	28780
0.903247	1	0.995161	29758.3
0.929547	1	0.997458	29827
0.996725	0.00289649	0.0197688	591.148
0.999998	1	1	29903
1.14693e-05	1.15965e-06	3.46385e-10	1.03579e-05
1	0.00471504	0.0299735	896.298
1	0.00471413	0.0299686	896.152
1	0.00471923	0.029996	896.969
1	0.00472171	0.0300092	897.367
1	0.00471261	0.0299605	895.908
1	0.00471855	0.0299923	896.86
0.769631	2.90706e-06	3.13459e-05	0.937337
0.207683	0.0212333	0.0283282	847.098
0.85538	1	0.988999	29574
0.994445	1	0.999985	29902.5
0.990364	1	0.999953	29901.6
0.827719	1	0.984225	29431.3
0.963742	1	0.999335	29883.1
0.995606	1	0.99999	29902.7
1	1	1	29903
1	0.803912	0.979378	29286.3
0.31481	1.35637e-10	1.06224e-09	3.17641e-05
0.360311	5.47578e-10	4.60619e-09	0.000137739
0.182164	1.28333e-14	8.10962e-14	2.42502e-09
0.900724	4.86169e-07	6.84937e-06	0.204817
0.999993	0.00203033	0.0146174	437.104
0.270739	0.0713858	0.0955959	2858.6
0.418565	0.00588137	0.0172491	515.8
0.999973	0.00254898	0.0177712	531.413
0.86799	1	0.990876	29630.2
0.114169	0.603574	0.25324	7572.64
0.865037	1.63894e-11	3.68321e-10	1.10139e-05
0.93844	3.04307e-06	3.93126e-05	1.17556
0.795833	1	0.977574	29232.4
0.950987	0.603738	0.892724	26695.1
0.974007	1	0.999659	29892.8
0.999993	0.000114752	0.00115586	34.5636
0.415565	1	0.780479	23338.7
0.959871	1	0.999184	29878.6
0.17937	0.458153	0.287533	8598.09
0.457393	0.927731	0.788091	23566.3
1	1	1	29903
1	0.246241	0.591334	17682.7
0.0715911	0.00142644	0.00104054	31.1153
0.94001	0.027884	0.121661	3638.03
0.918948	0.0101955	0.0531263	1588.64
0.851812	0.0370952	0.140759	4209.11
0.456899	0.00175856	0.00652957	195.254
0.999936	1.69123e-07	2.80603e-06	0.0839086
1	0.276257	0.631641	18888
0.0748348	1	0.268842	8039.18
0.999995	1	1	29903
1	1	1	29903
0.995646	1	0.999991	29902.7
1	1	1	29903
0.987739	1	0.999925	29900.7
0.86753	1	0.990811	29628.2
0.846598	1	0.987581	29531.6
0.379654	1	0.747347	22347.9
0.891956	1	0.993941	29721.8
0.997407	1	0.999997	29902.9
0.979539	1	0.999789	29896.7
1	1	1	29903
1	1	1	29903
0.967259	1	0.999458	29886.8
1	1	1	29903
0.00183376	1	0.013389	400.372
0.756235	0.329901	0.595856	17817.9
0.60915	0.343422	0.536479	16042.3
1	1	1	29903
0.80236	1	0.979038	29276.2
0.00180498	0.00018157	5.2211e-06	0.156126
0.899038	1	0.994723	29745.2
0.989712	1	0.999947	29901.4
0.901507	1	0.994982	29752.9
1	5.20227e-07	8.04739e-06	0.240641
0.803498	0.0454105	0.157289	4703.41
0.165104	0.000262571	0.000478868	14.3196
0.999999	1	1	29903
0.998955	1	0.999999	29903
0.995388	9.25452e-12	2.43289e-10	7.27509e-06
0.117733	0.259365	0.137071	4098.84
0.141559	0.259133	0.157935	4722.73
0.106242	0.25953	0.126585	3785.28
0.0970566	0.259716	0.117985	3528.11
0.474539	0.259677	0.38123	11399.9
0.478553	0.259716	0.383447	11466.2
0.684709	1	0.94405	28229.9
0.964305	0.0124175	0.0649601	1942.5
0.288219	0.260497	0.269477	8058.18
0.801676	1	0.978887	29271.7
0.976597	0.392945	0.75129	22465.8
0.975535	0.610502	0.904214	27038.7
0.476648	1	0.829834	24814.5
0.284812	0.0126269	0.0238357	712.758
0.902805	1	0.995116	29756.9
0.486806	1	0.837253	25036.4
0.999648	1	1	29903
0.979317	1	0.999785	29896.6
0.999999	1	1	29903
0.943316	1	0.998362	29854
0.97412	1	0.999662	29892.9
0.383341	1	0.7509	22454.2
0.908381	1	0.995669	29773.5
0.837322	1	0.985986	29483.9
0.665931	1	0.936678	28009.5
0.989966	1	0.999949	29901.5
0.365795	1	0.733668	21938.9
0.980452	1	0.999808	29897.2
0.999962	1	1	29903
0.754543	0.116195	0.301083	9003.3
0.999987	0.0521294	0.206119	6163.58
0.165967	0.626732	0.339427	10149.9
0.00176127	0.178285	0.00284682	85.1285
1	0.0984983	0.326789	9771.98
0.999999	0.330751	0.69669	20833.1
0.999905	1.31386e-38	1.15905e-36	3.46589e-32
0.9763	0.180055	0.48139	14395
0.945862	0.00844126	0.0465505	1392
0.849607	5.08129e-09	8.74673e-08	0.00261553
0.998234	0.00423721	0.0273478	817.782
0.7897	7.03832e-10	1.24006e-08	0.000370815
1	3.04191e-19	1.32738e-17	3.96928e-13
1	3.63333e-07	5.75081e-06	0.171966
0.0786782	0.000635048	0.000544822	16.2918
0.936159	6.43751e-12	1.61721e-10	4.83595e-06
1	0.311024	0.674265	20162.5
0.999871	0.0179621	0.0901514	2695.8
1	0.870971	0.991293	29642.6
0.999997	1	1	29903
0.594784	0.575012	0.708956	21199.9
0.944253	0.170318	0.45472	13597.5
0.98043	9.44041e-47	9.90321e-45	2.96136e-40
0.999146	0.140277	0.415565	12426.6
0.999868	0.471816	0.826181	24705.3
0.796707	0.542312	0.794644	23762.2
0.999999	0.887898	0.993468	29707.7
0.999997	1	1	29903
0.26592	1	0.618147	18484.5
1	0.201439	0.524199	15675.1
0.992715	1	0.999973	29902.2
0.694886	1	0.94783	28343
0.653988	1	0.931715	27861.1
0.484315	0.0488202	0.112184	3354.63
1	1	1	29903
1	1	1	29903
0.965195	1	0.999387	29884.7
0.014962	0.0120806	0.00173852	51.9869
0.0471176	1	0.191067	5713.48
0.653607	1	0.931553	27856.2
0.282731	0.116741	0.145593	4353.66
1	1	1	29903
0.997018	1	0.999996	29902.9
1	1	1	29903
1	1	1	29903
0.0133105	1	0.0708012	2117.17
0.571944	1	0.891497	26658.4
0.481305	1	0.833262	24917
0.0344353	1	0.150437	4498.5
0.999956	1	1	29903
0.999712	0.537457	0.871072	26047.7
1	0.708131	0.952526	28483.4
0.958914	1	0.999144	29877.4
0.95505	1	0.998974	29872.3
1	1	1	29903
5.30518e-07	1	8.19619e-06	0.245091
0.171579	1	0.474023	14174.7
0.840593	1	0.98656	29501.1
0.650232	1	0.930109	27813
0.018025	2.64866e-12	1.51213e-12	4.52174e-08
1	2.26069e-08	4.20602e-07	0.0125773
1	0.00012038	0.00120679	36.0867
1	0.49962	0.84631	25307.2
0.458587	0.395896	0.491319	14691.9
0.804728	2.31612e-06	2.64533e-05	0.791033
0.232869	1	0.572223	17111.2
0.676023	1	0.940705	28129.9
0.967467	0.8453	0.98229	29373.4
0.918949	0.148954	0.409088	12233
0.931505	0.00028713	0.00246776	73.7934
0.999995	0.00181681	0.0132821	397.174
0.888138	1.78915e-06	2.28061e-05	0.681972
0.263587	2.36928e-13	1.96123e-12	5.86468e-08
0.999982	0.13783	0.410968	12289.2
0.920466	0.662914	0.911614	27260
0.839705	1	0.986405	29496.5
0.999997	9.95588e-49	1.11036e-46	3.32031e-42
0.992518	0.000110686	0.00111136	33.233
0.528672	3.41027e-13	5.47081e-12	1.63593e-07
0.472338	3.47775e-13	4.99985e-12	1.49511e-07
0.440747	3.80624e-12	4.71631e-11	1.41032e-06
0.62238	3.48644e-13	6.54417e-12	1.9569e-07
0.893047	0.16426	0.428256	12806.1
1	2.90764e-13	8.68403e-12	2.59679e-07
0.536477	1	0.870558	26032.3
0.999999	1	1	29903
0.999998	0.244467	0.58884	17608.1
0.790877	1	0.976427	29198.1
0.833746	1	0.985343	29464.7
0.0990015	0.00481462	0.00412245	123.274
1	1.17672e-12	3.34991e-11	1.00172e-06
0.999998	0.805603	0.979745	29297.3
0.968731	0.0870208	0.292805	8755.74
0.892818	0.328815	0.653383	19538.1
1	0.7554	0.967296	28925
0.989687	0.789339	0.974097	29128.4
0.811769	1	0.981055	29336.5
0.995847	0.873157	0.991093	29636.6
0.782902	0.304985	0.580755	17366.3
0.999988	1	1	29903
1	1	1	29903
0.94175	1	0.99827	29851.3
1	1	1	29903
0.0187914	1.64603e-08	7.08221e-09	0.000211779
0.869628	1.0032e-10	2.10795e-09	6.30341e-05
1	2.14642e-10	4.99301e-09	0.000149306
0.908514	1.0111e-10	2.21481e-09	6.62295e-05
5.97229e-05	1.80911e-255	6.45345e-257	1.92977e-252
0.146792	6.50756e-237	5.22293e-235	1.56181e-230
0.592932	0.00892005	0.0330145	987.234
0.44664	0.359503	0.454254	13583.5
2.13245e-05	1	0.000250683	7.49618
1.12887e-05	1	0.000139886	4.18302
0.90813	0.592201	0.871378	26056.8
0.311458	0.372542	0.36595	10943
0.470366	0.057907	0.125379	3749.19
0.379581	0.609884	0.570225	17051.4
0.969985	4.34149e-16	1.53302e-14	4.5842e-10
0.028254	0.0235555	0.00553389	165.48
0.965943	0.00105016	0.00800709	239.436
0.449878	5.15537e-05	0.000270699	8.09473
0.650788	1	0.930348	27820.2
0.463353	0.36698	0.471306	14093.5
0.204189	0.237718	0.19539	5842.73
0.129819	1.96221e-13	8.22813e-13	2.46046e-08
0.935784	1	0.997893	29840
0.998977	0.325353	0.6903	20642
0.972969	1	0.999631	29892
0.163926	1	0.460361	13766.2
0.89625	1	0.994422	29736.2
0.708318	1	0.95259	28485.3
0.996346	1	0.999993	29902.8
0.534234	1	0.869156	25990.4
0.899536	0.417842	0.743657	22237.6
0.953058	1	0.998881	29869.5
0.646482	1	0.928484	27764.5
0.999959	0.00487996	0.0308531	922.599
0.588715	1	0.900624	26931.4
0.79518	1	0.977425	29227.9
0.99999	0.849356	0.988035	29545.2
0.999998	1	1	29903
0.999642	0.179729	0.488088	14595.3
0.105928	0.0312126	0.0221917	663.597
0.00975909	0.0312089	0.00277056	82.8479
0.0130937	0.0312126	0.00359751	107.576
0.00973069	0.737445	0.0426032	1273.96
1	1	1	29903
0.99406	1	0.999982	29902.5
1	1	1	29903
0.363575	0.00977945	0.0236062	705.897
0.996103	0.00167979	0.0123703	369.908
0.965948	0.0106869	0.0575341	1720.44
0.746204	0.00028621	0.00201858	60.3615
0.921451	3.52853e-10	7.42833e-09	0.000222129
0.781959	0.00434686	0.0227203	679.404
0.103937	4.98017e-20	2.4696e-19	7.38485e-15
0.551715	0.00415609	0.0162295	485.31
0.436811	1.07682e-06	7.32347e-06	0.218994
0.803628	0.0135223	0.0600074	1794.4
0.985843	1.00019e-09	2.14336e-08	0.000640929
0.00618356	8.20728e-61	7.33028e-61	2.19197e-56
0.0175628	6.50371e-30	8.25229e-30	2.46768e-25
0.94196	0.000111708	0.00106902	31.9669
0.30824	2.15044e-32	4.97761e-31	1.48846e-26
0.528739	0.046238	0.115179	3444.2
0.566147	3.509e-16	7.38124e-15	2.20721e-10
0.492372	0.417938	0.531109	15881.8
0.994734	0.631015	0.920012	27511.1
0.157044	0.636912	0.330312	9877.31
0.849127	1	0.987999	29544.1
0.999864	1.24779e-51	1.47482e-49	4.41014e-45
0.894855	1	0.994268	29731.6
0.229053	1	0.566631	16944
0.965477	0.514417	0.844246	25245.5
0.850415	1	0.988208	29550.4
0.643086	0.620429	0.765589	22893.4
0.98839	0.401797	0.763878	22842.2
0.631871	1	0.921944	27568.9
0.987805	0.624009	0.91465	27350.8
1	0.127101	0.389281	11640.7
0.86178	1	0.989974	29603.2
0.995443	0.686379	0.943497	28213.4
0.61237	1	0.912687	27292.1
0.99275	1	0.999974	29902.2
0.871423	1	0.991355	29644.5
0.897711	1	0.99458	29740.9
0.755943	1	0.967448	28929.6
0.617194	4.95916e-09	6.30659e-08	0.00188586
0.999985	1	1	29903
0.99062	2.16779e-14	6.9732e-13	2.0852e-08
0.337866	1.15326e-20	1.87008e-19	5.5921e-15
0.999977	3.34022e-20	1.53131e-18	4.57908e-14
0.999996	5.91599e-26	3.49572e-24	1.04532e-19
0.759181	1	0.968347	28956.5
0.509043	1	0.852761	25500.1
0.726764	1	0.958713	28668.4
0.901473	0.431944	0.756649	22626.1
0.274905	5.91918e-08	3.08093e-07	0.0092129
0.247995	5.92913e-08	2.79892e-07	0.0083696
0.208787	5.97416e-08	2.39482e-07	0.00716124
0.183129	5.97409e-08	2.11485e-07	0.00632404
0.0626252	6.42274e-08	8.17782e-08	0.00244541
0.37356	3.98716e-08	2.83326e-07	0.0084723
0.045177	1.45585e-07	1.30487e-07	0.00390196
0.602359	0.410432	0.592715	17724
1	0.732466	0.960511	28722.1
0.14622	1	0.42735	12779
0.968984	1	0.999514	29888.5
0.999998	1	1	29903
0.982544	1	0.999847	29898.4
0.933572	1	0.997743	29835.5
0.968152	1	0.999487	29887.7
0.999571	0.237192	0.578338	17294
0.999991	0.000459003	0.00398708	119.226
0.999917	8.38283e-08	1.44965e-06	0.043349
1	1	1	29903
0.981668	4.05254e-08	7.17669e-07	0.0214605
1	6.24271e-13	1.81677e-11	5.43267e-07
0.993529	8.39187e-13	2.40229e-11	7.18357e-07
1	8.16523e-13	2.35434e-11	7.04018e-07
1	8.17041e-13	2.35578e-11	7.04449e-07
0.992916	8.26948e-13	2.36705e-11	7.07819e-07
1	0.00512356	0.0321447	961.224
0.999999	1	1	29903
0.790427	7.75593e-08	1.07942e-06	0.0322779
0.449938	0.0109707	0.0311527	931.56
0.996336	2.95956e-34	2.30609e-32	6.89589e-28
0.974818	0.104044	0.333527	9973.45
0.959085	0.17171	0.461731	13807.1
0.730746	1.30012e-11	2.50623e-10	7.49437e-06
0.402959	1.1747e-08	9.54695e-08	0.00285483
0.976201	0.00635841	0.0377519	1128.89
1	3.17047e-07	5.06141e-06	0.151351
0.00943122	4.39272e-23	2.36737e-23	7.07914e-19
1	0.00295181	0.0201471	602.458
0.00174142	0.546128	0.00756831	226.315
1	0.395648	0.762505	22801.2
0.999995	0.277719	0.633516	18944
0.00511503	1.15813e-06	1.18147e-07	0.00353296
0.274658	0.647145	0.484781	14496.4
0.535011	1	0.869643	26004.9
0.349054	1	0.716443	21423.8
0.321937	0.627334	0.525036	15700.2
0.255868	1	0.60464	18080.6
0.090436	1	0.307764	9203.06
0.0733711	1	0.265033	7925.28
0.0938555	1	0.315918	9446.88
0.0862981	1	0.297724	8902.84
0.0670322	1	0.248192	7421.69
0.471369	1	0.825893	24696.7
0.0506366	1	0.20169	6031.13
0.00525507	1	0.0328366	981.914
0.00936961	1	0.0531284	1588.7
0.00668953	1	0.0401854	1201.67
0.00192261	1	0.0139467	417.05
0.0914695	1	0.310242	9277.16
0.377289	1	0.745049	22279.2
0.594187	1	0.903498	27017.3
0.0829805	1.6657e-144	4.62419e-143	1.38277e-138
1	1	1	29903
1	1	1	29903
0.999992	0.0719251	0.26124	7811.85
0.999998	2.05104e-18	8.5586e-17	2.55928e-12
0.288521	0.020933	0.0368985	1103.38
0.994934	1.21135e-05	0.000148557	4.44231
0.859168	0.0157063	0.0715942	2140.88
0.82847	3.43337e-05	0.000326188	9.75401
1	1	1	29903
0.999999	0.0810631	0.284736	8514.46
1	0.64134	0.926221	27696.8
1	0.629013	0.920626	27529.5
0.880065	9.04088e-06	0.000101379	3.03153
0.996825	0.626181	0.918372	27462.1
1	0.000969387	0.00769582	230.128
0.999998	0.0734122	0.26514	7928.48
0.999999	0.074938	0.269109	8047.18
0.764266	0.258308	0.517712	15481.2
