ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.000912321	0.00729813	218.236
0.579629	1	0.89574	26785.3
0.774626	1	0.972446	29079.1
0.207322	1	0.533539	15954.4
0.991237	0.922495	0.996228	29790.2
0.981306	0.961069	0.99835	29853.7
1	1	1	29903
1	1	1	29903
0.156423	1	0.446618	13355.2
0.802004	1	0.97896	29273.8
0.656287	1	0.932687	27890.1
0.701758	1	0.950297	28416.7
0.966268	1	0.999425	29885.8
0.000407666	1	0.00358952	107.337
0.840015	0.00022953	0.00184206	55.083
1	0.00372328	0.0245481	734.063
0.858227	0.791192	0.941873	28164.8
0.579699	0.919918	0.868555	25972.4
1	1	1	29903
1	0.0837934	0.291551	8718.25
0.388433	0.053615	0.101454	3033.78
0.846073	0.309424	0.612652	18320.1
0.912116	2.00458e-13	5.54561e-12	1.6583e-07
0.840312	1.1664e-09	2.13115e-08	0.000637279
0.925006	1.05317e-45	1.01942e-43	3.04836e-39
0.991039	3.11069e-09	6.3498e-08	0.00189878
0.995757	0.305436	0.666147	19919.8
0.981559	0.00124471	0.00941665	281.586
0.999787	2.62219e-34	2.05337e-32	6.14019e-28
0.496251	1	0.843961	25237
0.999999	1	1	29903
0.514266	1	0.85626	25604.8
0.735826	0.52014	0.750316	22436.7
0.718672	0.568012	0.773959	23143.7
0.930269	0.830625	0.971953	29064.3
3.69739e-25	0.403766	8.68319e-24	2.59653e-19
0.999871	0.529292	0.865992	25895.8
0.494048	1	0.842412	25190.6
0.349845	0.619105	0.54792	16384.5
0.929971	1	0.997489	29827.9
0.999997	1.8082e-08	3.40453e-07	0.0101806
0.846565	0.336046	0.642104	19200.8
0.529111	0.0722383	0.162992	4873.95
0.534886	0.0368303	0.0970647	2902.52
0.846284	0.137213	0.366144	10948.8
0.843175	4.64789e-05	0.000436853	13.0632
0.766673	0.00067168	0.00441393	131.99
0.999324	4.0392e-48	4.44531e-46	1.32928e-41
0.432773	1	0.795239	23780
1	1	1	29903
0.195021	1	0.513812	15364.5
0.985486	1	0.999894	29899.8
0.999993	1	1	29903
0.859247	1	0.989594	29591.8
0.924219	1	0.997053	29814.9
0.969753	1	0.999538	29889.2
0.766072	1	0.970214	29012.3
1	0.87131	0.991339	29644
1	0.198891	0.5201	15552.5
1	0.242162	0.585584	17510.7
1	1	1	29903
0.526584	1	0.864305	25845.3
0.422504	1	0.786515	23519.2
0.810607	1	0.980812	29329.2
0.904884	1.46076e-06	1.92146e-05	0.574574
0.999972	7.21012e-07	1.09177e-05	0.326473
