unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
1	0	0	0	0	0	nan	1
1	0	0	0	0	0	nan	2
1	1	0	0	0	0	nan	3
7	3	0	0	0	0	-1.68351	4
9	4	0	0	0	0	-1.68351	5
14	4	0	0	0	0	-1.77566	6
29	4	0	0	0	0	17.8141	7
31	4	0	0	0	0	21.326	8
31	4	0	0	0	0	60.7539	9
33	4	0	0	0	0	70.5803	10
46	5	0	0	0	0	70.7822	11
51	6	0	0	0	0	77.6643	12
63	7	0	0	0	0	76.4538	13
63	7	0	0	0	0	79.4861	14
66	8	0	0	0	0	91.0006	15
67	9	0	0	0	0	97.9889	16
81	9	0	0	0	0	85.5205	17
95	14	0	0	0	0	90.3727	18
97	15	0	0	0	0	160.581	19
97	15	0	0	0	0	200.49	20
98	15	0	0	0	0	213.033	21
99	15	0	0	0	0	187.989	22
103	16	0	0	0	0	193.142	23
145	16	0	0	0	0	218.747	24
147	17	0	0	0	0	324.129	25
173	17	0	0	0	0	358.956	26
183	17	0	0	0	0	361.795	27
183	17	0	0	0	0	498.263	28
188	18	0	0	0	0	474.237	29
191	21	0	0	0	0	494.514	30
2014	2915	0	0	0	0	503.543	31
2062	3011	0	0	0	0	579.833	32
2146	3182	0	0	0	0	595.307	33
2184	3291	0	0	0	0	509.411	34
2238	3375	0	0	0	0	533.523	35
2289	3456	0	0	0	0	620.082	36
2390	3605	0	0	0	0	622.048	37
2415	3633	0	0	0	0	544.925	38
2457	3683	0	0	0	0	14173.5	39
2486	3719	0	0	0	0	16610.7	40
2490	3723	0	0	0	0	17650.2	41
2491	3725	0	0	0	0	17863.8	42
2493	3730	0	0	0	0	18147.5	43
2494	3732	0	0	0	0	20527.3	44
2495	3734	0	0	0	0	21625.5	45
2500	3740	0	0	0	0	18143.9	46
2501	3741	0	0	0	0	18642.6	47
2502	3742	0	0	0	0	20875.2	48
2505	3742	0	0	0	0	18657.3	49
2518	3746	0	0	0	0	20928.9	50
2520	3746	0	0	0	0	18833.2	51
2521	3748	0	0	0	0	18918.4	52
2522	3749	0	0	0	0	22005.8	53
2523	3751	0	0	0	0	18991.4	54
2523	3753	0	0	0	0	18631.3	55
2523	3753	0	0	0	0	22067.7	56
2526	3757	0	0	0	0	18507.2	57
2526	3757	0	0	0	0	18981	58
2527	3758	0	0	0	0	21277.1	59
2527	3758	0	0	0	0	19062	60
2532	3759	0	0	0	0	22129.7	61
2534	3761	0	0	0	0	18954.4	62
2535	3762	0	0	0	0	18976.1	63
2535	3763	0	0	0	0	21313.5	64
2535	3764	0	0	0	0	19001	65
2537	3767	0	0	0	0	21324.2	66
2537	3767	0	0	0	0	19070	67
2545	3769	0	0	0	0	18728.6	68
2549	3771	0	0	0	0	18576.7	69
2551	3771	0	0	0	0	18632.8	70
2522	3741	0	0	0	0	21095.7	71
2523	3743	0	0	0	0	21933	72
2527	3745	0	0	0	0	18744.6	73
2527	3742	0	0	0	0	18710.2	74
2527	3742	0	0	0	0	21209.9	75
820	2122	0	0	0	0	9012.78	76
16	1084	0	0	0	0	3417.42	77
16	1084	0	0	0	0	3425.65	78
11	1075	0	0	0	0	3158.57	79
11	1075	0	0	0	0	3174.32	80
11	1075	0	0	0	0	3162.86	81
11	1076	0	0	0	0	3155.43	82
