ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.981225	1	0.999823	29897.7
0.52662	0.831818	0.799627	23911.3
0.999996	0.747786	0.965121	28860
0.000889079	1	0.00713515	213.362
0.994038	0.532721	0.866197	25901.9
0.519043	0.586823	0.666679	19935.7
0.820332	1	0.982796	29388.5
0.820332	1	0.982796	29388.5
0.871958	0.164692	0.422297	12627.9
0.757424	1	0.967861	28941.9
0.858418	0.164435	0.417521	12485.1
0.958805	0.165137	0.450151	13460.9
0.94468	0.165195	0.445937	13334.9
0.553242	1	0.880739	26336.7
0.925717	0.62197	0.893621	26722
0.87115	1	0.991317	29643.4
0.604378	0.72732	0.800884	23948.8
0.885064	0.385193	0.707787	21164.9
0.970137	1	0.99955	29889.5
0.0297054	1	0.134162	4011.85
0.814433	1	0.981606	29353
0.979417	1	0.999787	29896.6
0.704628	1	0.951308	28447
0.999994	1	1	29903
9.72349e-05	1	0.000995528	29.7693
0.998631	0.661012	0.934284	27937.9
0.290424	1	0.649509	19422.3
0.01337	1	0.0710583	2124.86
0.0629725	1	0.237095	7089.85
0.0629128	1	0.23693	7084.91
0.0749408	1	0.269117	8047.39
0.317822	0.478173	0.438299	13106.5
0.56179	0.674089	0.746418	22320.1
0.871116	0.615204	0.870207	26021.8
0.169712	6.80355e-05	0.00014282	4.27074
0.955462	0.600815	0.892673	26693.6
1	1	1	29903
0.999622	0.00116647	0.00904158	270.37
0.985335	0.00316398	0.0211082	631.199
0.892642	0.002871	0.017854	533.887
0.00690278	0.0031516	0.000255307	7.63445
0.305656	0.00316296	0.00767771	229.587
0.327034	0.00289004	0.00752728	225.088
0.148274	0.00881364	0.00998438	298.563
0.0056347	0.00435688	0.00028514	8.52654
0.0417644	0.00632857	0.00244179	73.0169
0.64342	0.00262863	0.0124857	373.36
0.967097	0.000796046	0.00628917	188.065
0.925469	0.0879146	0.285487	8536.93
0.518221	3.16772e-07	2.72871e-06	0.0815965
0.939772	7.89973e-06	9.51066e-05	2.84397
0.913569	0.0878617	0.282734	8454.6
0.0277167	0.00142381	0.000439627	13.1462
0.195837	1.58375e-16	1.20998e-15	3.61822e-11
0.999988	2.61183e-32	1.92549e-30	5.75778e-26
0.940408	1	0.998188	29848.8
0.394773	0.0660678	0.12119	3623.93
0.327472	0.74361	0.587494	17567.8
0.999858	0.266947	0.619455	18523.5
0.561937	1	0.885818	26488.6
0.510162	1	0.853515	25522.7
0.344349	0.0170331	0.0360055	1076.67
0.887767	0.289232	0.605869	18117.3
0.982161	0.00108006	0.0083259	248.969
0.999913	1.3501e-22	6.93306e-21	2.07319e-16
0.999934	9.05718e-17	3.43611e-15	1.0275e-10
0.412133	1	0.777451	23248.1
0.982756	1	0.99985	29898.5
0.3919	0.00191296	0.00614435	183.735
0.21545	0.243834	0.207315	6199.33
0.997971	1	0.999998	29902.9
0.34478	0.147569	0.202412	6052.71
0.225566	0.152975	0.150674	4505.62
0.769842	0.157116	0.376452	11257
0.425219	0.130358	0.215771	6452.19
0.432541	0.142781	0.233727	6989.15
0.537788	0.000110354	0.000636922	19.0459
0.999909	7.46035e-10	1.64235e-08	0.000491111
0.593259	1	0.903014	27002.8
0.141467	1	0.418133	12503.4
0.811111	0.687488	0.883319	26413.9
0.932097	0.000251924	0.00219712	65.7005
0.505955	0.543281	0.62986	18834.7
1.30853e-06	0.347729	7.09953e-06	0.212297
0.999993	0.152915	0.440067	13159.3
0.172609	1	0.475835	14228.9
0.980472	0.613418	0.907229	27128.9
0.863216	0.619916	0.869712	26007
0.942543	0.428419	0.769983	23024.8
0.904822	0.662925	0.906408	27104.3
0.839908	0.50302	0.786504	23518.8
0.984914	1	0.999886	29899.6
4.46091e-48	0	0	0
0.982243	0.0181078	0.089453	2674.91
0.971043	1	0.999577	29890.3
0.788042	0.754351	0.90364	27021.5
0.998925	0.630303	0.920909	27537.9
0.97531	1	0.999693	29893.8
0.950261	1	0.998742	29865.4
0.625515	1	0.918994	27480.7
0.883314	1	0.992911	29691
0.818103	1	0.982351	29375.2
0.882241	1	0.992777	29687
0.935531	1	0.997876	29839.5
0.998455	1	0.999999	29903
0.932147	1	0.997644	29832.6
0.147324	1	0.429468	12842.4
0.964057	1	0.999346	29883.4
0.988935	1	0.999939	29901.2
0.778585	1	0.973447	29109
0.999998	1.28227e-09	2.75361e-08	0.000823413
0.544413	1	0.875442	26178.3
1	1	1	29903
0.422996	1	0.786939	23531.8
0.260639	1	0.611099	18273.7
0.561635	0.0365557	0.100311	2999.59
0.958526	1	0.999128	29876.9
0.756438	1	0.967586	28933.7
0.999999	0.180472	0.489472	14636.7
0.999973	1	1	29903
0.999991	0.370669	0.738534	22084.4
0.829219	1	0.984508	29439.7
0.449321	1	0.808786	24185.1
0.769335	0.0555736	0.177529	5308.66
0.999998	0.000203144	0.00193018	57.7183
0.718369	0.00100586	0.00594874	177.885
0.983242	6.36742e-06	8.12718e-05	2.43027
0.988149	0.0157998	0.0805557	2408.86
0.592029	7.67548e-14	1.4415e-12	4.31052e-08
0.986201	0.0628202	0.234269	7005.34
0.930841	0.0708044	0.245143	7330.52
0.999997	0.737813	0.962155	28771.3
0.9959	1	0.999992	29902.7
0.988733	1	0.999936	29901.1
0.280274	1	0.636779	19041.6
0.449602	1	0.809011	24191.8
0.999995	0.864069	0.990311	29613.3
1	1.10431e-84	2.14588e-82	6.41682e-78
0.00451929	1	0.0289208	864.818
0.806719	0.0344768	0.127446	3811.03
0.0242974	3.07752e-08	1.64611e-08	0.000492235
1	3.35606e-13	9.97517e-12	2.98287e-07
0.999993	1.01832e-13	3.14815e-12	9.41391e-08
0.950811	2.01485e-15	6.68378e-14	1.99865e-09
0.84153	3.04721e-14	8.28134e-13	2.47637e-08
0.999999	5.81796e-16	2.09914e-14	6.27707e-10
0.999646	1.02497e-13	3.167e-12	9.47028e-08
0.644122	0.0186528	0.065139	1947.85
0.996059	0.578615	0.893934	26731.3
0.298928	0.0110976	0.0222548	665.487
0.652026	1	0.930879	27836.1
0.751209	1	0.966109	28889.5
0.224253	1	0.559506	16730.9
0.811919	1	0.981086	29337.4
0.960877	0.359403	0.712517	21306.4
0.999893	2.07574e-18	8.6583e-17	2.58909e-12
0.939234	0.59227	0.88253	26390.3
0.451296	0.713223	0.68675	20535.9
0.342844	1	0.709852	21226.7
0.461369	1	0.818265	24468.6
0.51316	1	0.855523	25582.7
0.0731332	1	0.264411	7906.68
0.947802	1	0.998613	29861.5
0.930594	1	0.997534	29829.2
0.838714	1	0.986232	29491.3
0.994366	1	0.999984	29902.5
0.521084	1	0.860749	25739
0.514477	1	0.8564	25608.9
0.420251	1	0.784568	23460.9
0.69742	5.19351e-06	4.90009e-05	1.46527
0.521498	5.19351e-06	3.74278e-05	1.1192
0.521498	5.19351e-06	3.74278e-05	1.1192
0.147209	5.34964e-06	1.18556e-05	0.354518
0.52146	5.34964e-06	3.84678e-05	1.1503
0.147209	5.34964e-06	1.18556e-05	0.354518
0.299303	1.22852e-07	6.66221e-07	0.019922
0.52146	5.34964e-06	3.84678e-05	1.1503
0.827497	5.34964e-06	5.89998e-05	1.76427
0.698977	1.22852e-07	1.48303e-06	0.044347
0.698977	1.22852e-07	1.48303e-06	0.044347
0.450819	2.92943e-09	2.83214e-08	0.000846895
0.450819	2.92943e-09	2.83214e-08	0.000846895
0.729423	2.92943e-09	4.47957e-08	0.00133953
0.280581	1	0.637169	19053.3
0.598976	1	0.905972	27091.3
0.126335	0.0666037	0.0486166	1453.78
0.99511	0.728478	0.958121	28650.7
0.999999	0.00185199	0.0135038	403.803
0.697909	0.617431	0.793675	23733.3
0.954483	1	0.998948	29871.5
0.888809	0.00948897	0.0487099	1456.57
0.820375	0.42001	0.71169	21281.7
0.548717	1	0.878042	26256.1
0.30402	1	0.666006	19915.6
0.99993	0.000175115	0.00168977	50.5292
0.972142	0.624923	0.910287	27220.3
0.893714	1	0.99414	29727.8
0.734401	0.261285	0.508665	15210.6
0.871721	0.000410957	0.00320062	95.7082
0.0348886	0.0286246	0.00789858	236.191
0.101087	0.0201679	0.0146694	438.66
0.142154	0.164461	0.111188	3324.86
0.418004	0.265583	0.355036	10616.6
0.918937	1	0.996622	29802
0.912398	1	0.996046	29784.8
0.517978	1	0.858716	25678.2
0.999868	0.0596258	0.227728	6809.76
0.850084	1	0.988155	29548.8
0.358231	1	0.725983	21709.1
0.999923	0.915073	0.996281	29791.8
0.194843	0.823241	0.453951	13574.5
0.243472	0.354459	0.297731	8903.05
0.687622	1	0.945148	28262.7
0.907833	0.0576689	0.206783	6183.44
0.999986	0.353541	0.721132	21564
0.999997	0.0651532	0.243087	7269.03
0.90437	0.511944	0.819513	24505.9
0.75	0.306585	0.567935	16983
0.824413	0.100346	0.288899	8638.95
0.676372	4.21929e-05	0.000327169	9.78333
0.576634	0.000968111	0.0047399	141.737
0.16538	1.18892e-05	2.78014e-05	0.831345
0.865098	1	0.990461	29617.8
0.999998	0.750085	0.965786	28879.9
0.560085	0.155645	0.299867	8966.92
0.142592	6.89187e-05	0.000123139	3.68221
0.152234	1.10228e-05	2.39924e-05	0.717445
0.0775723	1.64661e-06	2.15525e-06	0.0644485
0.318026	0.000939453	0.00272355	81.4422
0.0864259	0.00014875	0.000157635	4.71375
0.266018	1.56958e-05	5.58928e-05	1.67136
0.312819	3.13457e-05	0.000122889	3.67474
0.227534	9.19699e-05	0.000246397	7.368
0.169826	9.31166e-05	0.000190627	5.70032
0.603657	1	0.908353	27162.5
0.799511	1	0.978406	29257.3
0.818158	1	0.982362	29375.6
0.73793	1	0.962192	28772.4
0.625375	1	0.918928	27478.7
0.755472	1	0.967316	28925.6
0.731794	1	0.960301	28715.9
0.732263	1	0.960447	28720.3
0.848582	1	0.987909	29541.5
0.750606	1	0.965936	28884.4
0.67233	1	0.939249	28086.4
0.91465	8.335e-15	2.55448e-13	7.63867e-09
0.970337	9.04141e-08	1.51329e-06	0.0452519
0.925377	0.43886	0.772069	23087.2
0.906955	1.89272e-09	3.63628e-08	0.00108736
0.770335	0.0162135	0.0672307	2010.4
0.927212	1	0.997284	29821.8
0.168075	0.470877	0.279888	8369.49
0.999999	0.0192753	0.0953921	2852.51
0.982143	0.668442	0.932779	27892.9
0.70745	1	0.95229	28476.3
0.478414	1	0.831138	24853.5
0.618148	1	0.915494	27376
0.900916	0.583996	0.864015	25836.6
0.999989	0.857787	0.98937	29585.1
0.747414	0.707656	0.865794	25889.8
0.433776	1	0.796077	23805.1
