ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.857728	1	0.989362	29584.9
0.831704	1	0.984969	29453.5
0.20141	0.79362	0.452926	13543.8
0.2273	0.793674	0.489353	14633.1
0.67697	0.793721	0.871086	26048.1
0.592253	0.793778	0.824949	24668.5
0.802168	0.684851	0.878431	26267.7
0.999999	1	1	29903
0.925887	1	0.997183	29818.8
0.512643	0.167475	0.296636	8870.32
0.17918	1	0.487256	14570.4
0.931484	0.607847	0.888259	26561.6
0.263857	0.239887	0.237989	7116.58
0.999998	0.712432	0.953997	28527.4
0.878932	1.17457e-21	5.09188e-20	1.52262e-15
0.999995	1	1	29903
0.143312	1	0.421728	12610.9
0.978971	1	0.999777	29896.3
0.852062	1	0.988474	29558.3
0.0168477	0.511897	0.049617	1483.7
0.0544556	1	0.212942	6367.59
0.969067	1	0.999517	29888.5
0.091921	1	0.31132	9309.42
0.195582	1	0.514728	15391.9
0.224812	1	0.560342	16755.9
0.169938	1	0.471123	14088
0.335315	1	0.701708	20983.2
0.527407	1	0.864833	25861.1
0.84533	0.716604	0.909413	27194.2
0.991526	0.675571	0.938258	28056.7
0.989975	1	0.99995	29901.5
0.553618	0.827032	0.815536	24387
0.500227	0.909102	0.813102	24314.2
0.99691	0.874687	0.991432	29646.8
0.99346	1	0.999979	29902.4
0.547709	0.866165	0.828167	24764.7
0.813505	0.822294	0.937894	28045.9
0.142697	1	0.420533	12575.2
0.440499	1	0.801641	23971.5
0.676609	0.871054	0.900967	26941.6
0.944017	0.887689	0.986105	29487.5
0.999976	1	1	29903
0.999918	1	1	29903
0.688113	1	0.945331	28268.2
0.472077	1	0.826424	24712.6
0.325938	0.74338	0.585773	17516.4
0.999999	4.18258e-05	0.000463513	13.8604
0.968181	0.100468	0.323938	9686.72
0.985221	0.34873	0.710635	21250.1
0.999995	0.00435829	0.0280484	838.732
0.655147	1	0.932206	27875.8
0.999997	0.00759863	0.0446782	1336.01
0.999991	0.000728554	0.00599191	179.176
0.995609	0.000597578	0.00501369	149.924
0.999993	0.253055	0.600788	17965.4
0.999986	0.784529	0.974909	29152.7
0.999987	1	1	29903
0.0210312	0.850074	0.0898227	2685.97
0.355441	0.850151	0.663807	19849.8
0.117464	0.850151	0.32994	9866.21
0.140806	0.853195	0.374717	11205.2
0.029309	0.759	0.106904	3196.74
0.27909	1	0.635271	18996.5
0.999998	0.00701018	0.0417834	1249.45
0.999999	0.00262131	0.0182026	544.311
0.98384	0.000220712	0.00204876	61.2639
0.985912	6.91943e-05	0.000722634	21.6089
0.99646	0.000122518	0.00122216	36.5463
0.998298	6.87737e-05	0.000726826	21.7343
0.328486	0.00416475	0.0103896	310.679
1	0.00413262	0.0268159	801.877
0.317401	0.486176	0.442688	13237.7
0.999986	9.77019e-10	2.12465e-08	0.000635333
0.433323	0.0846219	0.157889	4721.35
0.999798	1.02565e-08	1.9889e-07	0.00594742
0.999972	2.49155e-17	9.77436e-16	2.92283e-11
0.979429	0.350404	0.710228	21238
0.778083	0.126081	0.325869	9744.47
0.994606	0.927858	0.996945	29811.6
0.999897	1	1	29903
0.99992	0.313359	0.676954	20243
0.530103	0.0115874	0.0374233	1119.07
0.884513	1	0.993059	29695.4
0.273535	1	0.628125	18782.8
0.310987	1	0.674221	20161.2
0.999991	0.0687694	0.252863	7561.37
0.999998	0.0685749	0.252344	7545.83
0.999998	0.0687453	0.2528	7559.48
0.999996	0.0685757	0.252345	7545.88
0.999992	0.0123678	0.0666948	1994.37
0.991241	1	0.999962	29901.8
0.786067	0.0956282	0.269711	8065.16
0.999318	1.80117e-08	3.38981e-07	0.0101366
0.693071	1	0.947167	28323.1
0.572252	1	0.89167	26663.6
0.596052	0.0526108	0.139931	4184.36
0.999103	0.00012224	0.00122257	36.5587
0.999999	1	1	29903
0.999999	0.698226	0.949037	28379.1
0.781201	1	0.974097	29128.4
0.729442	1	0.959563	28693.8
0.93615	1	0.997917	29840.7
0.897042	1	0.994508	29738.8
0.806008	0.772761	0.917739	27443.1
0.0723568	0.449845	0.144031	4306.95
0.0274174	0.45411	0.0670584	2005.25
0.332137	0.322506	0.346397	10358.3
0.245792	0.195298	0.193762	5794.08
0.796229	0.0755918	0.229334	6857.79
0.999986	4.75667e-14	1.50673e-12	4.50559e-08
0.744611	1.36118e-06	1.50026e-05	0.448623
0.999973	2.64738e-07	4.27396e-06	0.127804
0.991977	1	0.999968	29902
0.631388	1	0.921722	27562.3
1	0.774748	0.972477	29080
0.954028	1	0.998927	29870.9
0.621296	1	0.917	27421.1
0.464072	0.571317	0.617102	18453.2
0.362382	0.0313731	0.0622668	1861.96
2.96648e-05	1	0.000338936	10.1352
0.611811	1	0.912413	27283.9
0.661826	1	0.934996	27959.2
1	0.257491	0.606847	18146.6
0.909132	0.61539	0.884391	26445.9
0.516172	0.583337	0.662517	19811.3
0.999999	0.321542	0.686372	20524.6
0.983046	0.617183	0.90989	27208.4
0.577031	0.0104094	0.0367295	1098.32
0.240103	2.2463e-08	1.08074e-07	0.00323173
0.692648	0.623499	0.794478	23757.3
0.520175	1	0.860156	25721.3
0.862214	0.0752722	0.242397	7248.41
0.978138	1	0.999759	29895.8
0.976012	1	0.99971	29894.3
0.999996	1	1	29903
0.999987	1	1	29903
0.999997	1	1	29903
0.988266	1	0.999931	29900.9
0.993195	1	0.999977	29902.3
0.994179	1	0.999983	29902.5
0.748284	1	0.965266	28864.3
0.980176	1	0.999802	29897.1
0.988813	1	0.999937	29901.1
0.831444	1	0.984921	29452.1
0.966866	0.0386222	0.160111	4787.79
0.969724	1	0.999537	29889.2
0.995324	0.00564768	0.0347462	1039.01
0.950226	0.0362934	0.150611	4503.71
0.88071	0.0577434	0.202341	6050.61
1	1.00893e-13	3.1201e-12	9.33003e-08
0.388726	0.606351	0.576339	17234.3
0.601167	1	0.90709	27124.7
0.246149	1	0.591206	17678.8
0.923452	1	0.996992	29813.1
0.965351	1	0.999393	29884.8
0.97149	1	0.99959	29890.7
0.99999	2.73274e-05	0.00031447	9.4036
0.172707	1	0.476009	14234.1
0.194061	1	0.51224	15317.5
1	0.0958134	0.32053	9584.79
0.999985	0.126601	0.388244	11609.7
0.986008	1	0.999902	29900.1
0.988107	1.42334e-05	0.000171187	5.11899
