ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.561294	1	0.885447	26477.5
0.689015	1	0.945668	28278.3
0.593858	1	0.903326	27012.2
0.998958	1	0.999999	29903
0.997704	1	0.999997	29902.9
0.997503	1	0.999997	29902.9
0.995401	0.782051	0.973414	29108
0.998894	0.848391	0.987723	29535.9
0.286482	0.848391	0.586839	17548.2
0.235826	0.782088	0.496217	14838.4
0.0166769	0.849673	0.074486	2227.35
0.0281576	0.849675	0.113232	3385.99
0.937549	1	0.998008	29843.4
0.991026	1	0.99996	29901.8
0.999999	1	1	29903
0.965621	1	0.999402	29885.1
0.561748	1	0.885709	26485.4
0.764627	1	0.969828	29000.8
0.477432	1	0.830414	24831.9
0.614237	1	0.9136	27319.4
0.429144	1	0.792184	23688.7
0.985858	1	0.9999	29900
0.873419	1	0.991627	29652.6
0.780893	1	0.974021	29126.2
0.000318345	1	0.00288178	86.1738
0.416614	0.580038	0.584859	17489
0.984628	0.827117	0.9816	29352.8
0.900873	0.789049	0.953453	28511.1
0.992262	0.370428	0.735441	21991.9
0.436925	1	0.798696	23883.4
0.999958	0.0144582	0.0757077	2263.89
0.928718	0.912221	0.987681	29534.6
0.378637	0.738104	0.635759	19011.1
0.985237	0.832485	0.982769	29387.7
0.794201	0.00296121	0.0165862	495.977
1	1	1	29903
0.720039	0.00378848	0.0188337	563.186
0.866552	0.000564666	0.0042191	126.164
0.234975	4.29026e-05	0.000126062	3.76963
0.767776	0.00219014	0.0124233	371.493
0.436351	0.445521	0.512801	15334.3
0.616775	0.445521	0.629745	18831.3
0.998941	0.0011928	0.0092136	275.514
0.978704	0.00119714	0.00907951	271.505
0.97556	0.000263165	0.00237927	71.1473
0.0932834	4.5312e-05	5.65302e-05	1.69042
0.572244	0.000756477	0.00378563	113.202
0.554484	0.000277032	0.00150247	44.9284
0.449674	0.00699985	0.0212816	636.383
0.177454	0.000277057	0.000536897	16.0548
0.617843	0.000756913	0.00405352	121.212
0.957764	0.685085	0.932629	27888.4
