ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.165639	0.75174	0.383926	11480.6
0.959013	1	0.999148	29877.5
0.670871	0.830987	0.883235	26411.4
1	0.615878	0.914398	27343.2
0.573869	0.910621	0.861721	25768
0.241267	0.831055	0.522701	15630.3
0.884215	0.831055	0.961243	28744.1
0.655586	0.887203	0.896832	26818
1	0.078737	0.278858	8338.7
0.241252	1	0.584291	17472
0.432489	1	0.795001	23772.9
0.824689	1	0.983647	29414
0.0130839	1	0.0698208	2087.85
0.998989	1	0.999999	29903
0.996999	1	0.999995	29902.9
0.00894304	1	0.0511263	1528.83
0.840848	1	0.986604	29502.4
0.683036	1	0.943415	28210.9
0.990315	1	0.999953	29901.6
0.99998	1	1	29903
0.740448	1	0.962953	28795.2
0.999999	0.0395832	0.167411	5006.1
0.836458	1	0.985832	29479.3
0.308715	1	0.67156	20081.6
0.989329	1	0.999943	29901.3
0.167155	1	0.466168	13939.8
0.514038	1	0.856109	25600.2
0.530247	1	0.866642	25915.2
0.61653	1	0.914714	27352.7
0.695839	1	0.948176	28353.3
0.725517	1	0.958314	28656.5
0.599692	1	0.906338	27102.2
0.67937	1	0.942007	28168.8
0.546184	1	0.876516	26210.4
0.999669	1	1	29903
5.90395e-11	1	1.44959e-09	4.3347e-05
4.77466e-05	1	0.000522806	15.6335
0.119526	1	0.373425	11166.5
1	0.0690371	0.253581	7582.83
0.967961	1	0.999481	29887.5
0.926785	0.789507	0.960273	28715
0.945608	1	0.998493	29857.9
0.963282	0.724339	0.948864	28373.9
1	0.312811	0.676347	20224.8
1	7.72587e-05	0.000808771	24.1847
0.750081	0.116616	0.30059	8988.54
0.999603	0.405423	0.771303	23064.3
0.999999	0.374059	0.741887	22184.6
0.98783	1	0.999926	29900.8
0.782029	1	0.974301	29134.5
0.741881	1.56991e-05	0.000143961	4.30485
0.0438519	0.0144028	0.00528467	158.028
1	4.3558e-16	1.5842e-14	4.73723e-10
0.206631	7.12232e-32	1.09341e-30	3.26963e-26
0.591497	0.341416	0.525011	15699.4
0.615353	0.0123391	0.0446505	1335.18
