unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
2	0	0	0	0	0	nan	4
3	0	0	0	0	0	nan	5
3	0	0	0	0	0	nan	6
12	0	0	0	0	0	nan	7
12	0	0	0	0	0	nan	8
12	0	0	0	0	0	24.4557	9
13	0	0	0	0	0	24.1962	10
13	0	0	0	0	0	23.0301	11
14	1	0	0	0	0	22.5289	12
18	1	0	0	0	0	23.3592	13
18	1	0	0	0	0	25.8409	14
18	1	0	0	0	0	28.0361	15
18	1	0	0	0	0	26.7045	16
18	1	0	0	0	0	36.403	17
18	1	0	0	0	0	37.3517	18
18	1	0	0	0	0	35.1701	19
18	1	0	0	0	0	37.8017	20
18	1	0	0	0	0	41.7597	21
18	1	0	0	0	0	36.9943	22
18	1	0	0	0	0	38.8337	23
18	1	0	0	0	0	42.2024	24
18	1	0	0	0	0	40.1878	25
18	1	0	0	0	0	39.8167	26
18	1	0	0	0	0	39.7212	27
18	1	0	0	0	0	41.5331	28
18	1	0	0	0	0	40.2692	29
20	2	0	0	0	0	40.7477	30
4115	3949	0	0	0	0	40.3579	31
4273	4140	0	0	0	0	38.95	32
4435	4367	0	0	0	0	44.9824	33
4502	4502	0	0	0	0	52.4537	34
4631	4638	0	0	0	0	53.0158	35
4694	4711	0	0	0	0	53.3226	36
4776	4792	0	0	0	0	54.7489	37
4798	4819	0	0	0	0	91.085	38
4819	4852	0	0	0	0	24739.6	39
4835	4869	0	0	0	0	27514.9	40
4838	4873	0	0	0	0	28818.7	41
4839	4879	0	0	0	0	29138.6	42
4839	4880	0	0	0	0	29616.2	43
4839	4881	0	0	0	0	31778.1	44
4839	4882	0	0	0	0	31679.1	45
4845	4890	0	0	0	0	29952.5	46
4845	4890	0	0	0	0	30193.2	47
4845	4890	0	0	0	0	32126.2	48
4845	4890	0	0	0	0	30301	49
4848	4891	0	0	0	0	32138.5	50
4849	4893	0	0	0	0	30327.7	51
4849	4893	0	0	0	0	30313.2	52
4849	4893	0	0	0	0	32111.8	53
4849	4894	0	0	0	0	30368.2	54
