ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.161266	1	0.455528	13621.6
0.980554	1	0.99981	29897.3
0.96362	1	0.99933	29883
0.607201	1	0.910131	27215.6
0.504628	1	0.84976	25410.4
0.630683	1	0.921397	27552.5
0.870567	1	0.991237	29641
0.967459	1	0.999465	29887
0.983186	1	0.999858	29898.7
0.948541	1	0.998653	29862.7
0.517382	1	0.858323	25666.4
0.802454	1	0.979059	29276.8
0.642458	1	0.926716	27711.6
0.651249	1	0.930546	27826.1
0.757846	1	0.967978	28945.4
0.992993	1	0.999975	29902.3
0.00669615	1	0.0402186	1202.66
0.984495	0.314255	0.672343	20105.1
0.84771	0.262892	0.557414	16668.4
0.994183	0.573884	0.890714	26635
0.998275	0.493103	0.841143	25152.7
0.997433	0.624652	0.917832	27445.9
0.999724	0.435137	0.797112	23836.1
0.964846	0.562449	0.874383	26146.7
0.996545	1	0.999994	29902.8
0.134454	0.948066	0.390045	11663.5
0.697133	0.896138	0.918624	27469.6
0.701969	0.907373	0.924254	27638
0.670408	0.696975	0.822782	24603.6
0.9998	0.797777	0.97798	29244.5
0.999956	0.533555	0.868716	25977.2
0.999978	0.696129	0.948275	28356.3
0.999483	0.799735	0.978363	29256
0.988677	0.579913	0.892279	26681.8
0.999993	1	1	29903
0.949544	1	0.998705	29864.3
0.865315	1	0.990493	29618.7
0.787794	1	0.975698	29176.3
0.813615	0.00266257	0.015456	462.181
0.112908	2.71567e-45	3.244e-44	9.70054e-40
0.078238	2.68022e-06	3.4343e-06	0.102696
0.485096	7.8153e-06	5.11158e-05	1.52851
1	2.95003e-15	1.01649e-13	3.03961e-09
0.886785	0.00120692	0.00839083	250.911
4.60589e-05	7.49738e-13	1.34346e-15	4.01735e-11
0.533349	1	0.868601	25973.8
0.692582	1	0.946987	28317.8
0.380163	1	0.74784	22362.7
0.999037	1	1	29903
0.989311	1	0.999943	29901.3
2.38527e-12	1	6.62192e-11	1.98015e-06
0.980969	0.867893	0.988364	29555
0.453037	0.804206	0.732197	21894.9
0.513027	0.236129	0.376844	11268.8
1	8.09588e-05	0.000843718	25.2297
0.999989	1	1	29903
0.220306	0.584011	0.39249	11736.6
0.396273	1	0.763084	22818.5
0.67935	0.0156143	0.0588316	1759.24
0.999998	6.71004e-20	3.02945e-18	9.05897e-14
0.0902339	0.00208276	0.00180031	53.8348
0.999674	4.22131e-09	8.55948e-08	0.00255954
0.979055	1.39827e-17	5.45263e-16	1.6305e-11
0.969542	2.69092e-15	9.02175e-14	2.69777e-09
0.955614	4.05409e-07	6.10711e-06	0.182621
0.999961	5.89744e-88	1.19037e-85	3.55956e-81
0.552386	1	0.880231	26321.6
3.0991e-10	1	7.09531e-09	0.000212171
0.197768	1	0.518282	15498.2
0.819933	1	0.982717	29386.2
0.995823	1	0.999991	29902.7
0.999984	1	1	29903
0.999999	0.282224	0.639253	19115.6
0.779133	0.740082	0.894092	26736
1	0.665284	0.936415	28001.6
