unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
1	0	0	0	0	0	nan	1
2	0	0	0	0	0	nan	2
3	7	0	0	0	0	nan	3
5	7	0	0	0	0	nan	4
19	8	0	0	0	0	nan	5
30	8	0	0	0	0	nan	6
59	8	0	0	0	0	30.3821	7
66	9	0	0	0	0	33.6159	8
69	9	0	0	0	0	135.426	9
82	9	0	0	0	0	140.052	10
88	10	0	0	0	0	144.886	11
113	12	0	0	0	0	153.056	12
163	21	0	0	0	0	190.547	13
164	21	0	0	0	0	197.535	14
167	21	0	0	0	0	220.378	15
169	22	0	0	0	0	233.824	16
175	23	0	0	0	0	248.073	17
190	26	0	0	0	0	254.792	18
193	26	0	0	0	0	346.269	19
194	26	0	0	0	0	381.859	20
194	26	0	0	0	0	432.524	21
195	26	0	0	0	0	447.72	22
202	27	0	0	0	0	488.166	23
342	27	0	0	0	0	494.753	24
347	27	0	0	0	0	879.936	25
414	28	0	0	0	0	962.691	26
424	29	0	0	0	0	1003.85	27
427	30	0	0	0	0	1197.41	28
433	30	0	0	0	0	1263.01	29
439	33	0	0	0	0	1299.45	30
5270	6081	0	0	0	0	1329.18	31
5435	6298	0	0	0	0	1288.18	32
5613	6620	0	0	0	0	1349.22	33
5707	6847	0	0	0	0	1363.06	34
5848	7023	0	0	0	0	1403.14	35
5976	7192	0	0	0	0	1376.21	36
6093	7335	0	0	0	0	1409.54	37
6121	7361	0	0	0	0	1437.36	38
6162	7408	0	0	0	0	33669.8	39
6195	7433	0	0	0	0	37510.6	40
6224	7446	0	0	0	0	40444	41
6237	7453	0	0	0	0	40742.7	42
6253	7460	0	0	0	0	41439.4	43
6256	7464	0	0	0	0	44034.8	44
6257	7469	0	0	0	0	43802.9	45
6269	7485	0	0	0	0	41065	46
6272	7487	0	0	0	0	42400.6	47
6273	7489	0	0	0	0	44610.9	48
6283	7489	0	0	0	0	42598	49
6309	7504	0	0	0	0	44713.7	50
6310	7505	0	0	0	0	42785.2	51
6314	7510	0	0	0	0	42945.7	52
6316	7512	0	0	0	0	44712.1	53
6317	7513	0	0	0	0	43144.9	54
6317	7513	0	0	0	0	42177.1	55
6318	7515	0	0	0	0	44885	56
6319	7517	0	0	0	0	41807	57
6320	7518	0	0	0	0	43058.3	58
6320	7518	0	0	0	0	45292.6	59
6322	7520	0	0	0	0	43318.3	60
6335	7521	0	0	0	0	45025.4	61
6335	7521	0	0	0	0	43238.3	62
6336	7523	0	0	0	0	43288.5	63
6336	7526	0	0	0	0	45502.6	64
6336	7526	0	0	0	0	43417.8	65
6337	7526	0	0	0	0	45561.9	66
6338	7527	0	0	0	0	43479.4	67
6346	7528	0	0	0	0	42487.7	68
6349	7531	0	0	0	0	42153.2	69
6354	7533	0	0	0	0	42237.8	70
6343	7524	0	0	0	0	45250.7	71
6345	7525	0	0	0	0	45170.9	72
6353	7534	0	0	0	0	42979	73
6356	7539	0	0	0	0	42788.8	74
6357	7550	0	0	0	0	45721.9	75
1177	2669	0	0	0	0	12197.3	76
46	1408	0	0	0	0	4703.45	77
28	1198	0	0	0	0	3996.39	78
29	1199	0	0	0	0	3642.1	79
29	1199	0	0	0	0	3622.43	80
12	1175	0	0	0	0	3526.16	81
12	1175	0	0	0	0	3521.19	82
