unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
1	0	0	0	0	0	nan	3
1	0	0	0	0	0	nan	4
2	0	0	0	0	0	nan	5
4	0	0	0	0	0	nan	6
10	0	0	0	0	0	2.65978	7
10	0	0	0	0	0	2.65978	8
13	0	0	0	0	0	17.7158	9
13	0	0	0	0	0	18.8365	10
14	1	0	0	0	0	17.2814	11
17	1	0	0	0	0	18.3853	12
18	1	0	0	0	0	23.5147	13
21	1	0	0	0	0	22.4259	14
21	1	0	0	0	0	39.8759	15
21	1	0	0	0	0	39.5552	16
24	1	0	0	0	0	27.6622	17
30	2	0	0	0	0	30.7055	18
31	2	0	0	0	0	52.8794	19
33	2	0	0	0	0	56.4558	20
35	2	0	0	0	0	61.4066	21
36	6	0	0	0	0	53.9018	22
36	6	0	0	0	0	71.0149	23
64	6	0	0	0	0	71.7861	24
68	7	0	0	0	0	138.254	25
79	7	0	0	0	0	145.786	26
80	7	0	0	0	0	148.43	27
86	9	0	0	0	0	220.04	28
86	9	0	0	0	0	190.831	29
92	12	0	0	0	0	199.03	30
2034	2842	0	0	0	0	198.266	31
2106	2971	0	0	0	0	244.568	32
2204	3131	0	0	0	0	263.364	33
2252	3235	0	0	0	0	214.515	34
2320	3338	0	0	0	0	225.881	35
2387	3428	0	0	0	0	285.242	36
2536	3600	0	0	0	0	288.168	37
2567	3648	0	0	0	0	234.844	38
2627	3730	0	0	0	0	12905.1	39
2681	3798	0	0	0	0	17481.8	40
2698	3821	0	0	0	0	17342.5	41
2706	3837	0	0	0	0	17488.7	42
2706	3839	0	0	0	0	17798.5	43
2706	3843	0	0	0	0	22634.6	44
2706	3844	0	0	0	0	23116.4	45
2708	3848	0	0	0	0	17627.4	46
2708	3848	0	0	0	0	18324.7	47
2708	3848	0	0	0	0	23143.3	48
2708	3848	0	0	0	0	18366.9	49
2719	3852	0	0	0	0	23218.9	50
2719	3852	0	0	0	0	18490.9	51
2721	3853	0	0	0	0	18580.8	52
2722	3853	0	0	0	0	23696.5	53
2723	3853	0	0	0	0	18679.7	54
