unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
1	0	0	0	0	0	nan	3
3	2	0	0	0	0	nan	4
3	2	0	0	0	0	nan	5
3	2	0	0	0	0	nan	6
3	2	0	0	0	0	nan	7
3	2	0	0	0	0	nan	8
6	2	0	0	0	0	nan	9
6	2	0	0	0	0	nan	10
6	2	0	0	0	0	nan	11
6	2	0	0	0	0	nan	12
6	2	0	0	0	0	nan	13
6	2	0	0	0	0	nan	14
6	2	0	0	0	0	nan	15
7	2	0	0	0	0	nan	16
9	2	0	0	0	0	1.28416	17
10	2	0	0	0	0	1.02326	18
10	2	0	0	0	0	2.45674	19
10	2	0	0	0	0	2.79763	20
10	2	0	0	0	0	1.14278	21
10	2	0	0	0	0	1.22093	22
10	2	0	0	0	0	2.18382	23
10	2	0	0	0	0	2.17633	24
10	2	0	0	0	0	1.15567	25
10	2	0	0	0	0	12.792	26
10	2	0	0	0	0	13.4281	27
10	2	0	0	0	0	17.444	28
10	2	0	0	0	0	12.8957	29
11	3	0	0	0	0	12.8842	30
1810	2006	0	0	0	0	12.8212	31
1877	2094	0	0	0	0	23.5655	32
1943	2202	0	0	0	0	23.5292	33
1985	2283	0	0	0	0	18.573	34
2035	2356	0	0	0	0	18.5982	35
2070	2401	0	0	0	0	23.4133	36
2094	2432	0	0	0	0	23.6108	37
2105	2444	0	0	0	0	27.2379	38
2113	2457	0	0	0	0	10815.1	39
2121	2467	0	0	0	0	13323.4	40
2122	2468	0	0	0	0	12550.7	41
2123	2470	0	0	0	0	12637.4	42
2123	2470	0	0	0	0	12849.7	43
2123	2471	0	0	0	0	15453.8	44
2124	2472	0	0	0	0	15738.4	45
2127	2475	0	0	0	0	13060	46
2127	2474	0	0	0	0	13118.8	47
2127	2475	0	0	0	0	15622.4	48
2127	2475	0	0	0	0	13141.3	49
2127	2475	0	0	0	0	15648	50
2127	2475	0	0	0	0	13198.4	51
2127	2475	0	0	0	0	13219.6	52
2127	2475	0	0	0	0	15796.4	53
2127	2475	0	0	0	0	13226.7	54
2127	2475	0	0	0	0	13222.2	55
