unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
8172	7811	0	0	0	0	nan	31
8414	8131	0	0	0	0	nan	32
8626	8479	0	0	0	0	nan	33
8674	8649	0	0	0	0	nan	34
8757	8790	0	0	0	0	nan	35
8777	8822	0	0	0	0	nan	36
8780	8832	0	0	0	0	nan	37
8780	8836	0	0	0	0	19.9428	38
8783	8850	0	0	0	0	44534.1	39
8783	8851	0	0	0	0	53264.4	40
8783	8855	0	0	0	0	48315.2	41
8784	8855	0	0	0	0	48797.3	42
8785	8856	0	0	0	0	49243.4	43
8785	8856	0	0	0	0	57184.2	44
8785	8856	0	0	0	0	56760.2	45
8786	8857	0	0	0	0	49774.7	46
8786	8857	0	0	0	0	50001.7	47
8786	8857	0	0	0	0	57626.5	48
8786	8857	0	0	0	0	50419.6	49
8788	8858	0	0	0	0	57574.4	50
8788	8858	0	0	0	0	50702	51
8788	8858	0	0	0	0	50743.9	52
8788	8858	0	0	0	0	57572.7	53
8788	8858	0	0	0	0	50837.1	54
8788	8858	0	0	0	0	50888.1	55
8788	8858	0	0	0	0	57410.7	56
8788	8858	0	0	0	0	50489.9	57
