ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.520567	1	0.860413	25728.9
0.0377213	1	0.161354	4824.97
0.788229	1	0.975801	29179.4
1	0.415749	0.780641	23343.5
0.460476	1	0.817573	24447.9
0.633165	1	0.922537	27586.6
0.30867	1	0.671506	20080
0.460527	1	0.817612	24449.1
0.460527	1	0.817612	24449.1
0.59214	1	0.902429	26985.3
0.835139	1	0.985595	29472.3
0.0269985	1	0.124516	3723.41
0.789632	1	0.976134	29189.3
0.524093	1	0.862702	25797.4
0.988131	1	0.999929	29900.9
0.968819	1	0.999509	29888.3
0.994234	0.62444	0.916783	27414.6
1	0.000965431	0.00766836	229.307
0.999994	1	1	29903
0.969813	1	0.99954	29889.2
0.996572	1	0.999994	29902.8
0.219061	0.625516	0.409377	12241.6
0.98913	4.34716e-26	2.55451e-24	7.63877e-20
0.996215	1	0.999993	29902.8
1	1	1	29903
0.960326	1	0.999202	29879.1
0.000182457	1	0.00175323	52.4268
0.916765	1	0.996436	29796.4
0.480556	0.7893	0.747007	22337.7
0.238902	0.822779	0.516327	15439.7
0.142101	1	0.41937	12540.4
0.13581	0.752468	0.335284	10026
0.0951015	1	0.318857	9534.79
0.290787	6.90834e-05	0.000237354	7.09759
0.854409	0.183603	0.447451	13380.1
0.634955	0.246289	0.446542	13353
0.609955	0.2463	0.435007	13008
0.0165072	0.246301	0.0264483	790.883
0.1202	0.246289	0.133805	4001.18
0.187001	0.120084	0.107703	3220.64
0.0589809	0.134966	0.0464354	1388.56
0.225924	0.0728756	0.0840763	2514.13
0.572861	0.0521676	0.134793	4030.7
0.955554	6.14849e-08	1.03697e-06	0.0310086
0.999999	0.155343	0.44461	13295.2
1	5.87113e-73	9.82349e-71	2.93752e-66
0.999986	3.37995e-16	1.23784e-14	3.70151e-10
0.237389	1	0.578767	17306.9
0.147967	1	0.430698	12879.2
0.999997	1	1	29903
1	1	1	29903
0.877367	0.832134	0.959766	28699.9
0.000137474	0.741209	0.00103849	31.0538
0.601794	1	0.907409	27134.3
0.795752	1	0.977556	29231.8
0.999193	0.0976147	0.324554	9705.14
0.85797	0.228877	0.516011	15430.3
0.783633	0.0234365	0.091778	2744.44
0.999861	3.95287e-25	2.26035e-23	6.75911e-19
0.999798	4.70166e-17	1.8143e-15	5.42529e-11
0.494603	1	0.842804	25202.4
0.91131	1	0.995945	29781.8
0.43094	1	0.7937	23734
0.764381	1	0.969762	28998.8
0.463575	1	0.819966	24519.4
0.997271	3.75814e-11	9.37244e-10	2.80264e-05
0.792973	1	0.976916	29212.7
1	1	1	29903
0.635574	7.90382e-07	7.78836e-06	0.232895
0.0471127	1.39097e-07	1.30038e-07	0.00388852
0.93632	9.14984e-07	1.28252e-05	0.383512
0.825829	5.11288e-07	6.61969e-06	0.197949
0.990766	5.45026e-07	8.33302e-06	0.249182
0.644599	0.000308467	0.00189354	56.6224
0.991653	0.270991	0.621853	18595.3
0.999979	4.81124e-16	1.74502e-14	5.21814e-10
0.870872	1	0.991279	29642.2
0.770108	1	0.971279	29044.2
0.82213	1	0.98315	29399.1
0.843114	1	0.986994	29514.1
0.0471788	1	0.191254	5719.07
0.973138	0.726381	0.952089	28470.3
0.826698	1	0.984032	29425.5
0.40474	0.0389992	0.0812703	2430.23
0.626546	1	0.919477	27495.1
0.233255	0.000370506	0.000895012	26.7635
0.0222745	0.0660482	0.0110658	330.901
0.08279	1	0.289057	8643.67
0.895934	0.194103	0.478104	14296.8
0.911945	1	0.996004	29783.5
0.997589	0.201412	0.523377	15650.5
0.917781	0.0045187	0.0268958	804.264
0.74176	0.000271159	0.0019131	57.2074
0.24671	6.4733e-10	3.76222e-09	0.000112502
0.793828	1	0.977114	29218.6
0.913866	1	0.996179	29788.7
0.524061	0.0743122	0.165342	4944.23
0.553446	1	0.88086	26340.3
0.853725	1	0.988738	29566.2
