unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
5	0	0	0	0	0	nan	7
5	0	0	0	0	0	nan	8
7	0	0	0	0	0	8.98958	9
7	0	0	0	0	0	9.9547	10
9	0	0	0	0	0	10.0494	11
10	0	0	0	0	0	10.8618	12
11	0	0	0	0	0	13.0127	13
11	0	0	0	0	0	16.7172	14
11	0	0	0	0	0	19.1583	15
11	0	0	0	0	0	19.5495	16
13	1	0	0	0	0	15.8354	17
16	2	0	0	0	0	15.7994	18
18	3	0	0	0	0	25.4966	19
18	3	0	0	0	0	25.7512	20
18	3	0	0	0	0	26.1021	21
18	3	0	0	0	0	25.3754	22
18	3	0	0	0	0	29.1521	23
37	3	0	0	0	0	29.6095	24
38	3	0	0	0	0	80.2296	25
44	3	0	0	0	0	82.4597	26
44	3	0	0	0	0	85.5155	27
44	3	0	0	0	0	110.723	28
48	5	0	0	0	0	106.049	29
59	8	0	0	0	0	116.929	30
11924	12087	0	0	0	0	115.125	31
12259	12512	0	0	0	0	131.016	32
12719	13153	0	0	0	0	136.919	33
12892	13495	0	0	0	0	128.972	34
13190	13863	0	0	0	0	129.867	35
13345	14071	0	0	0	0	143.715	36
13499	14231	0	0	0	0	150.66	37
13533	14269	0	0	0	0	193.512	38
13575	14319	0	0	0	0	68606.2	39
13607	14348	0	0	0	0	80648.4	40
13621	14362	0	0	0	0	80275.4	41
13644	14369	0	0	0	0	81216.9	42
13648	14371	0	0	0	0	82179.5	43
13648	14371	0	0	0	0	91992.2	44
13652	14377	0	0	0	0	93570.1	45
13684	14407	0	0	0	0	81206.3	46
13685	14409	0	0	0	0	83985.1	47
13686	14409	0	0	0	0	93463.2	48
13686	14410	0	0	0	0	84310.6	49
13700	14415	0	0	0	0	93648.8	50
13702	14416	0	0	0	0	84649.7	51
13703	14417	0	0	0	0	84745.6	52
13704	14418	0	0	0	0	95152.2	53
13706	14421	0	0	0	0	85125	54
