ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.564303	0.631602	0.724113	21653.2
0.992236	0.581194	0.894124	26737
0.751395	1	0.966161	28891.1
0.677995	1	0.941474	28152.9
0.998107	1	0.999998	29902.9
0.966358	1	0.999428	29885.9
0.998873	0.379493	0.746777	22330.9
0.349879	1	0.717311	21449.8
0.898137	2.05788e-15	6.45496e-14	1.93023e-09
0.98065	1	0.999812	29897.4
0.836076	1	0.985764	29477.3
0.866241	1	0.990626	29622.7
0.967475	1	0.999465	29887
0.616261	1	0.914584	27348.8
0.507388	1	0.85164	25466.6
0.612318	1	0.912662	27291.3
0.998024	1	0.999998	29902.9
0.00196379	1	0.0142038	424.737
0.792863	1	0.97689	29212
0.366264	0.829569	0.665792	19909.2
0.601271	0.829569	0.845737	25290.1
0.848871	0.829569	0.951157	28442.4
0.462662	0.829569	0.75135	22467.6
0.128195	0.829569	0.344675	10306.8
0.601271	0.829569	0.845737	25290.1
0.38304	1	0.750612	22445.5
0.310435	1	0.673576	20141.9
0.227575	0.879146	0.522003	15609.5
0.984531	0.802099	0.976148	29189.7
0.174244	0.798931	0.413698	12370.8
0.191648	0.866494	0.464209	13881.2
0.423107	0.808018	0.708816	21195.7
0.754684	0.70161	0.866164	25900.9
0.0101459	1	0.0567224	1696.17
0.0970191	0.925366	0.306181	9155.72
0.742138	1	0.963459	28810.3
0.999957	1	1	29903
0.950121	0.68343	0.929725	27801.6
0.99995	0.910267	0.995844	29778.7
0.999987	0.910342	0.995854	29779
0.9841	0.909083	0.994243	29730.8
0.923199	0.00218475	0.0145346	434.627
0.46032	1	0.817451	24444.2
0.978918	0.490435	0.832376	24890.5
0.99796	0.0106104	0.0587462	1756.69
0.982793	0.0186925	0.0917988	2745.06
0.990389	0.0186915	0.0923619	2761.9
0.836698	0.0186915	0.0806662	2412.16
0.946045	0.00847808	0.0467261	1397.25
0.959759	0.0187264	0.0902037	2697.36
0.893513	0.0623146	0.216488	6473.65
0.653943	0.0341997	0.107356	3210.28
0.999839	0.0625311	0.235845	7052.48
0.594417	0.0297526	0.0890465	2662.76
0.756681	0.0398791	0.135812	4061.2
0.905146	0.00931698	0.0487068	1456.48
0.99976	3.49504e-21	1.68082e-19	5.02616e-15
0.396493	0.090779	0.15565	4654.4
0.8685	6.62002e-06	7.51251e-05	2.24647
0.420215	1	0.784536	23460
0.281033	1	0.637743	19070.4
0.999958	0.750301	0.965839	28881.5
0.210189	0.778307	0.459755	13748.1
0.589919	1	0.90126	26950.4
0.865203	1	0.990477	29618.2
0.00603433	0.000546146	4.4896e-05	1.34253
0.452681	0.674406	0.667515	19960.7
0.95792	0.0185896	0.089538	2677.45
0.999963	5.08674e-08	9.05105e-07	0.0270654
0.174655	1	0.479417	14336
0.124867	0.0125212	0.0116649	348.817
0.784091	1	0.974806	29149.6
0.997055	0.644746	0.926888	27716.7
0.953362	1	0.998895	29870
0.494555	1	0.842769	25201.3
0.179249	0.186946	0.147307	4404.93
0.335527	0.191705	0.240813	7201.03
0.846618	0.186739	0.449714	13447.8
0.746445	0.0837823	0.235895	7053.95
0.883111	0.0972986	0.29681	8875.52
0.611759	0.000379802	0.00217646	65.0827
0.825653	0.677617	0.884395	26446.1
0.99996	1.19991e-08	2.30835e-07	0.00690266
0.960415	1	0.999206	29879.3
0.101318	1	0.333284	9966.18
0.778813	0.12555	0.325122	9722.13
0.389289	0.345621	0.404426	12093.5
0.156851	1	0.447411	13378.9
0.891132	0.0179121	0.0820057	2452.22
0.781079	1	0.974067	29127.5
0.594327	0.125985	0.26895	8042.41
0.927571	0.00673076	0.0379356	1134.39
0.543276	4.74973e-05	0.000298424	8.92378
0.898421	1	0.994657	29743.2
0.994868	1	0.999987	29902.6
0.871574	1	0.991376	29645.1
0.837055	1	0.985938	29482.5
0.96813	1	0.999487	29887.6
0.999999	4.58615e-11	1.13761e-09	3.4018e-05
0.523919	1	0.86259	25794
0.889395	0.672377	0.905475	27076.4
0.685845	1	0.94448	28242.8
0.999992	1	1	29903
0.504496	0.0185993	0.0531921	1590.6
0.16389	0.0135354	0.0157745	471.705
0.7106	6.69105e-06	6.30296e-05	1.88477
0.330128	4.2981e-09	3.03272e-08	0.000906873
0.999988	0.0605241	0.230275	6885.91
0.945269	1	0.998474	29857.4
0.996564	1	0.999994	29902.8
0.958985	0.00176612	0.0125008	373.812
0.518515	2.36844e-06	1.79422e-05	0.536527
0.999998	8.13027e-07	1.22137e-05	0.365226
1	8.13938e-07	1.22265e-05	0.365608
0.311261	3.57485e-09	2.40529e-08	0.000719255
0.95816	3.527e-09	6.92972e-08	0.00207219
0.944456	3.54672e-09	6.87175e-08	0.00205486
0.8975	1	0.994558	29740.3
0.999991	3.54944e-11	8.8954e-10	2.65999e-05
0.82818	1	0.984312	29433.9
0.815298	1	0.981783	29358.3
0.888047	1	0.993485	29708.2
0.713382	1	0.954319	28537
0.978305	1	0.999763	29895.9
0.997153	1	0.999996	29902.9
0.999984	0	0	0
0.794278	1	0.977218	29221.7
0.580774	0.180251	0.340939	10195.1
0.580244	1	0.896074	26795.3
0.983371	1	0.999861	29898.8
0.791877	0.33968	0.622188	18605.3
0.652518	0.718606	0.824032	24641
0.986276	0.512859	0.850574	25434.7
0.689674	0.507835	0.71769	21461.1
0.430149	0.627086	0.62318	18634.9
0.687238	1	0.945003	28258.4
0.835561	1	0.985671	29474.5
0.958439	1	0.999124	29876.8
0.999998	0.846582	0.987578	29531.6
0.999907	0.0393183	0.166543	4980.13
0.964954	0.753298	0.958756	28669.7
0.99999	0.793118	0.976948	29213.7
0.867748	0.5456	0.827448	24743.2
0.314819	0.394328	0.383143	11457.1
0.913404	0.366743	0.701348	20972.4
0.922071	1	0.996881	29809.7
0.927271	0.188147	0.479083	14326
0.933089	0.42784	0.765794	22899.6
0.947512	0.111377	0.342844	10252.1
0.684566	0.811665	0.882152	26379
0.801618	0.676276	0.87404	26136.4
0.999996	1.51215e-06	2.17778e-05	0.651222
0.999999	0.575032	0.893214	26709.8
0.664506	0.028338	0.0936315	2799.86
0.969994	0.305035	0.656205	19622.5
0.771486	0.0126285	0.0548635	1640.58
0.816984	1	0.982126	29368.5
0.330592	0.115659	0.163038	4875.31
0.375133	0.0924594	0.151276	4523.59
0.185984	0.000277809	0.000561665	16.7955
0.518511	4.0865e-05	0.000249225	7.45258
0.462271	1.11226e-05	6.77572e-05	2.02614
0.394544	1.937e-06	1.1528e-05	0.344721
0.693585	0.000553583	0.00340377	101.783
0.425203	0.000245848	0.00106271	31.7781
0.390446	0.000122987	0.000525522	15.7147
0.404349	0.000123233	0.000543483	16.2518
0.310812	0.000124422	0.000431594	12.906
0.323915	3.12915e-05	0.000126692	3.78846
0.122314	6.21306e-05	9.71773e-05	2.90589
0.12547	0.000126223	0.000190888	5.70814
0.252877	0.000231423	0.000628879	18.8054
0.268305	0.000236106	0.000675731	20.2064
0.588393	1	0.900453	26926.2
0.631279	0.0672421	0.176563	5279.77
0.645506	1	0.928057	27751.7
0.779748	1	0.973737	29117.7
0.752066	1	0.966353	28896.9
0.696859	1	0.948545	28364.3
0.754621	1	0.967077	28918.5
0.750652	1	0.965949	28884.8
0.7242	1	0.95789	28643.8
0.79887	1	0.978262	29253
0.954015	1.26337e-07	2.0407e-06	0.0610229
0.329806	6.68364e-09	4.61425e-08	0.0013798
0.964411	0.594948	0.892517	26688.9
0.820163	0.594948	0.838078	25061
0.986081	0.000548098	0.00460646	137.747
0.850187	1	0.988171	29549.3
0.999986	0.000193245	0.00184577	55.1939
0.979145	0.644516	0.921578	27557.9
0.87477	1	0.991809	29658.1
0.903823	0.497693	0.809189	24197.2
0.958988	0.311882	0.660096	19738.8
0.601308	0.711852	0.79125	23660.8
0.982279	1	0.999842	29898.3
1	0.859541	0.989638	29593.2
0.999995	0.603264	0.908152	27156.5
0.999996	0.854744	0.988898	29571
0.101236	1	0.333097	9960.6
0.316245	1	0.680319	20343.6
0.353651	1	0.721252	21567.6
0.253235	1	0.601037	17972.8
0.101175	1	0.332957	9956.42
0.983454	1	0.999862	29898.9
0.544762	0.0121922	0.0399466	1194.52
0.988097	0.348503	0.711465	21274.9
0.714019	0.030853	0.106081	3172.14
0.112052	0.196075	0.105855	3165.39
0.900025	0.693816	0.918494	27465.7
0.875179	0.130368	0.361765	10817.9
0.898988	1	0.994717	29745
1	0.556098	0.882422	26387.1
0.970268	0.403649	0.758776	22689.7
1	0.502271	0.848143	25362
0.951462	1	0.998803	29867.2
0.138249	1	0.411802	12314.1
0.989005	0.864226	0.988896	29570.9
0.0921127	1	0.311778	9323.09
0.821075	1	0.982942	29392.9
0.899941	1	0.994818	29748.1
0.967546	1	0.999468	29887.1
0.836361	1	0.985814	29478.8
0.999998	1	1	29903
0.720916	1	0.956823	28611.9
0.999998	1	1	29903
0.0825137	0.0116456	0.00763705	228.371
0.932693	0.35019	0.692094	20695.7
0.691624	1	0.946635	28307.2
0.368044	0.0977881	0.15564	4654.11
0.0489528	0.25149	0.0664462	1986.94
0.969658	0.61015	0.902165	26977.4
0.985317	0.106809	0.34219	10232.5
0.959745	0.429966	0.777916	23262
0.999999	0.00125076	0.00961082	287.392
0.829811	1	0.984618	29443
0.843173	1	0.987004	29514.4
0.260102	3.08637e-06	1.20698e-05	0.360924
0.999999	1	1	29903
0.971064	1	0.999577	29890.4
0.815173	0.754244	0.913894	27328.2
0.693827	1	0.947443	28331.4
0.40946	1	0.775074	23177
0.727242	0.790461	0.893117	26706.9
0.916092	1	0.996377	29794.7
0.67705	0.77383	0.862591	25794.1
0.751966	0.201018	0.436761	13060.5
0.133315	1	0.40195	12019.5
0.999996	1.0348e-05	0.000129129	3.86134
0.447845	0.0805956	0.155986	4664.45
0.785354	0.392384	0.670907	20062.1
0.899052	0.474727	0.790198	23629.3
1	1.6512e-07	2.74372e-06	0.0820456
1	2.5762e-14	8.31852e-13	2.48749e-08
0.079931	1	0.281884	8429.17
0.428894	1	0.791972	23682.4
0.969159	0.831534	0.979807	29299.2
0.00270613	0.944963	0.0178207	532.892
0.458867	1	0.816322	24410.5
0.684851	1	0.944104	28231.5
0.590451	0.7401	0.798752	23885.1
0.384507	0.149181	0.221322	6618.18
0.811084	0.148493	0.375364	11224.5
0.957379	1	0.999079	29875.4
0.383804	1	0.751344	22467.4
0.197875	1	0.518456	15503.4
0.705014	1	0.951443	28451
0.999998	0.106818	0.345729	10338.3
0.885455	0.0279942	0.116438	3481.84
0.509815	1.10745e-23	3.0788e-22	9.20653e-18
0.999965	1.49166e-28	9.70626e-27	2.90246e-22
0.907793	7.26456e-25	3.73778e-23	1.11771e-18
0.988608	7.72783e-28	4.84661e-26	1.44928e-21
0.99999	1.11976e-32	8.34994e-31	2.49688e-26
1	6.11953e-31	4.31847e-29	1.29135e-24
0.780662	6.19566e-31	3.42458e-29	1.02405e-24
0.940125	2.78717e-31	1.87133e-29	5.59583e-25
0.999996	8.87447e-49	9.90773e-47	2.96271e-42
1	2.26464e-50	2.6114e-48	7.80888e-44
0.833971	4.40088e-55	4.637e-53	1.3866e-48
0.206011	0.744507	0.440936	13185.3
0.501292	0.542794	0.626259	18727
0.118116	0.77366	0.310031	9270.86
0.17545	0.0901133	0.0813773	2433.42
0.607682	0.0197592	0.0651065	1946.88
0.687942	1	0.945267	28266.3
0.874123	0.0881456	0.274553	8209.95
0.965479	4.566e-05	0.000486218	14.5394
0.958763	4.31483e-05	0.000458906	13.7227
0.999999	4.91098e-05	0.000536349	16.0385
0.454843	1	0.81317	24316.2
0.995401	0.364983	0.731155	21863.7
0.574394	1	0.892861	26699.2
0.960124	1	0.999194	29878.9
0.7344	0.592429	0.797165	23837.6
0.526003	0.00185485	0.00773931	231.428
0.999992	0.0195636	0.0965277	2886.47
0.584449	0.000436491	0.00236582	70.745
0.811406	1	0.980979	29334.2
0.690355	1	0.946166	28293.2
0.792942	1	0.976909	29212.5
0.245058	1	0.589674	17633
0.930158	0.0259864	0.114152	3413.48
0.747173	0.658643	0.84105	25149.9
0.999977	1	1	29903
0.428479	1	0.791621	23671.8
1	1	1	29903
0.689075	0.515469	0.722855	21615.5
0.977352	8.48476e-06	0.000105317	3.1493
0.927528	0.394315	0.733611	21937.2
0.788018	0.0897505	0.258072	7717.14
0.892608	0.279043	0.595291	17801
0.740025	4.22921e-05	0.000355911	10.6428
0.336096	0.000717011	0.00224857	67.239
0.326034	0.0522514	0.0864129	2584
0.622915	0.286631	0.486166	14537.8
0.18303	0.0524383	0.0541913	1620.48
0.351911	0.0524044	0.0920819	2753.53
0.413535	0.145847	0.229684	6868.25
0.668307	0.204541	0.40872	12222
0.495648	7.41775e-07	5.81494e-06	0.173884
0.922885	1.0837e-06	1.48173e-05	0.443082
0.921666	6.31002e-21	2.76792e-19	8.27692e-15
0.211163	6.26686e-21	6.49412e-20	1.94194e-15
0.909271	3.87526e-20	1.61356e-18	4.82504e-14
0.992969	6.95114e-21	3.27322e-19	9.78792e-15
0.80793	7.34468e-21	2.82301e-19	8.44165e-15
0.749053	1	0.965489	28871
1	0.157058	0.447794	13390.4
1	1	1	29903
5.54764e-05	1.42902e-10	2.65327e-13	7.93407e-09
0.966662	0.748528	0.957688	28637.7
0.234225	1	0.574196	17170.2
0.795958	0.150065	0.373255	11161.5
0.176562	1	0.482736	14435.2
0.121321	1	0.377226	11280.2
0.991827	1	0.999967	29902
0.196849	3.56401e-06	1.06428e-05	0.318252
0.963031	0.68679	0.934821	27953.9
0.500989	0.380856	0.506874	15157
0.999999	0.228519	0.565844	16920.4
0.830528	0.601716	0.846395	25309.7
0.283847	0	0	0
0.911081	1	0.995924	29781.1
0.152342	1	0.438993	13127.2
0.286899	1	0.645128	19291.3
0.972734	0.838354	0.981823	29359.5
0.471497	1	0.825988	24699.5
0.716005	0.00122057	0.00702863	210.177
0.611982	1	0.912497	27286.4
0.933153	0.165221	0.442434	13230.1
1	1	1	29903
0.967389	1	0.999462	29886.9
0.80769	0.849297	0.944526	28244.2
0.327572	0.00101228	0.0029882	89.3562
0.139519	1	0.41431	12389.1
0.706943	1	0.952115	28471.1
1	1	1	29903
0.134757	0.428164	0.222283	6646.94
0.237359	0.162383	0.164038	4905.24
0.964324	1	0.999356	29883.7
0.243508	1	0.587489	17567.7
0.546336	1	0.876608	26213.2
0.624183	1	0.918368	27462
0.704892	1	0.9514	28449.7
0.887575	1	0.993429	29706.5
