unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
0	0	0	0	0	0	nan	30
2094	2102	0	0	0	0	nan	31
2150	2179	0	0	0	0	nan	32
2218	2290	0	0	0	0	nan	33
2242	2357	0	0	0	0	nan	34
2272	2402	0	0	0	0	nan	35
2291	2424	0	0	0	0	nan	36
2308	2441	0	0	0	0	nan	37
2309	2444	0	0	0	0	6.8047	38
2315	2452	0	0	0	0	12882.3	39
2316	2452	0	0	0	0	14083.9	40
2317	2455	0	0	0	0	14442.4	41
2317	2455	0	0	0	0	14536.9	42
2317	2455	0	0	0	0	14726.8	43
2317	2455	0	0	0	0	15442.1	44
2317	2455	0	0	0	0	15716.2	45
2317	2456	0	0	0	0	14791.2	46
2317	2456	0	0	0	0	14934.8	47
2317	2456	0	0	0	0	15653.9	48
2317	2456	0	0	0	0	15030.7	49
2317	2456	0	0	0	0	15647.8	50
2317	2456	0	0	0	0	15060.5	51
2317	2456	0	0	0	0	15118.7	52
2317	2456	0	0	0	0	15799.3	53
2317	2456	0	0	0	0	15164.4	54
2317	2456	0	0	0	0	15119.7	55
2317	2456	0	0	0	0	15806.3	56
