unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
2	2	0	0	0	0	nan	30
5596	5355	0	0	0	0	nan	31
5775	5574	0	0	0	0	nan	32
5892	5789	0	0	0	0	nan	33
5928	5902	0	0	0	0	nan	34
5966	5974	0	0	0	0	nan	35
5977	6003	0	0	0	0	nan	36
5980	6009	0	0	0	0	nan	37
5983	6015	0	0	0	0	23.8031	38
5984	6018	0	0	0	0	30296.6	39
5984	6018	0	0	0	0	37150.6	40
5984	6020	0	0	0	0	32884.6	41
5984	6020	0	0	0	0	32990.1	42
5984	6020	0	0	0	0	33435.2	43
5984	6020	0	0	0	0	39496	44
5984	6020	0	0	0	0	39368	45
5985	6021	0	0	0	0	33469.4	46
5985	6021	0	0	0	0	33695.6	47
5985	6021	0	0	0	0	39634.9	48
5985	6021	0	0	0	0	33820.7	49
5986	6021	0	0	0	0	39540.2	50
5986	6021	0	0	0	0	33878.3	51
5986	6021	0	0	0	0	33972.8	52
5986	6021	0	0	0	0	39684.9	53
5986	6021	0	0	0	0	34083	54
5986	6021	0	0	0	0	34071.4	55
5986	6021	0	0	0	0	39663.9	56
5986	6021	0	0	0	0	33825.9	57
