ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.8248	1	0.983668	29414.6
0.0543454	1	0.212621	6358
0.509842	0.833889	0.788788	23587.1
0.64872	1	0.929456	27793.5
0.767166	1	0.970505	29021
0.969876	0.665559	0.928059	27751.7
0.677043	0.61317	0.780108	23327.6
0.00125087	0.562439	0.00581081	173.761
1.54821e-05	0.614928	0.000119596	3.57627
9.57744e-05	0.611396	0.000629215	18.8154
0.0505741	0.613171	0.138724	4148.25
0.812503	0.84099	0.943518	28214
0.99471	1	0.999986	29902.6
0.850818	1	0.988274	29552.3
0.555806	1	0.882251	26381.9
0.185491	1	0.497998	14891.6
0.910556	1	0.995875	29779.6
0.768636	1	0.970893	29032.6
0.999778	1	1	29903
0.482915	1	0.834436	24952.1
0.89081	1	0.993809	29717.9
0.948575	1	0.998654	29862.8
7.30905e-06	1	9.37488e-05	2.80337
0.921619	1	0.996845	29808.6
0.975751	0.854122	0.985282	29462.9
0.994106	0.193685	0.509746	15242.9
1	0.151947	0.438249	13105
0.000286916	0.733632	0.00199252	59.5823
0.908107	1	0.995642	29772.7
0.85681	1	0.989221	29580.7
0.982544	1	0.999847	29898.4
0.994633	1	0.999986	29902.6
0.441183	1.1223e-07	8.82389e-07	0.0263861
0.587616	1.33143e-20	3.70038e-19	1.10653e-14
0.997643	0.144633	0.423629	12667.8
1	4.26952e-09	8.65507e-08	0.00258812
1	1.0634e-28	6.95579e-27	2.07999e-22
0.611598	6.0853e-33	2.8163e-31	8.42157e-27
0.641232	0.0173102	0.0610584	1825.83
1	0.0537776	0.210964	6308.46
0.993727	0.0538254	0.210116	6283.11
0.998526	0.0538131	0.210836	6304.62
0.371884	0.053852	0.098345	2940.81
0.74703	0.0538888	0.16958	5070.95
0.861566	0.0729399	0.236736	7079.1
0.986757	0.0393342	0.164917	4931.52
0.95034	0.000445904	0.00371483	111.084
0.398748	0.0539121	0.104043	3111.2
0.906075	0.0538066	0.196035	5862.02
0.708236	4.82032e-19	1.48578e-17	4.44294e-13
0.491533	0.000126698	0.000665353	19.8961
0.999944	1.69711e-56	2.1962e-54	6.56731e-50
0.999997	7.62756e-40	6.94653e-38	2.07722e-33
0.576898	1	0.894243	26740.6
0.845669	1	0.987426	29527
0.722264	1	0.957263	28625
1	1.69265e-27	1.06033e-25	3.17071e-21
0.625522	1	0.918998	27480.8
1.00646e-05	0.75216	9.6833e-05	2.8956
0.999999	1	1	29903
0.7514	1	0.966163	28891.2
0.984138	1	0.999874	29899.2
1	0.0326486	0.144371	4317.12
