unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
2	2	0	0	0	0	nan	30
1891	1904	0	0	0	0	nan	31
1938	1967	0	0	0	0	nan	32
2028	2090	0	0	0	0	nan	33
2058	2145	0	0	0	0	nan	34
2113	2206	0	0	0	0	nan	35
2140	2239	0	0	0	0	nan	36
2161	2265	0	0	0	0	nan	37
2163	2272	0	0	0	0	15.9056	38
2167	2280	0	0	0	0	10670	39
2172	2281	0	0	0	0	13177	40
2173	2284	0	0	0	0	12362.3	41
2173	2285	0	0	0	0	12515.4	42
2173	2286	0	0	0	0	12667.7	43
2173	2286	0	0	0	0	15005.9	44
2173	2286	0	0	0	0	15198.7	45
2174	2287	0	0	0	0	12737.6	46
2174	2287	0	0	0	0	12968	47
2174	2287	0	0	0	0	15226.3	48
2174	2287	0	0	0	0	12969.9	49
2177	2289	0	0	0	0	15201.8	50
2177	2289	0	0	0	0	12981.3	51
2177	2289	0	0	0	0	13028.6	52
2177	2289	0	0	0	0	15403.4	53
2177	2289	0	0	0	0	13081.2	54
2178	2289	0	0	0	0	12960.6	55
2178	2289	0	0	0	0	15430	56
2178	2289	0	0	0	0	12904.3	57
