unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	2	0	0	0	0	nan	1
1	2	0	0	0	0	nan	2
2	2	0	0	0	0	nan	3
5	2	0	0	0	0	nan	4
13	2	0	0	0	0	nan	5
19	2	0	0	0	0	nan	6
57	2	0	0	0	0	22.8009	7
60	2	0	0	0	0	25.7882	8
62	2	0	0	0	0	144.51	9
70	2	0	0	0	0	137.188	10
77	3	0	0	0	0	143.315	11
90	4	0	0	0	0	159.739	12
104	4	0	0	0	0	159.09	13
105	4	0	0	0	0	170.359	14
105	4	0	0	0	0	206.499	15
105	4	0	0	0	0	217.988	16
108	4	0	0	0	0	181.863	17
113	4	0	0	0	0	209.54	18
114	4	0	0	0	0	274.178	19
116	5	0	0	0	0	293.484	20
116	5	0	0	0	0	325.486	21
117	5	0	0	0	0	285.63	22
121	5	0	0	0	0	328.856	23
121	5	0	0	0	0	337.356	24
124	5	0	0	0	0	282.947	25
124	6	0	0	0	0	314.086	26
134	6	0	0	0	0	316.231	27
136	7	0	0	0	0	362.177	28
136	7	0	0	0	0	331.611	29
136	7	0	0	0	0	336.697	30
754	1035	0	0	0	0	336.024	31
770	1066	0	0	0	0	379.573	32
795	1117	0	0	0	0	409.542	33
804	1148	0	0	0	0	360.839	34
822	1184	0	0	0	0	361.82	35
837	1213	0	0	0	0	416.886	36
848	1227	0	0	0	0	413.236	37
854	1235	0	0	0	0	361.546	38
863	1252	0	0	0	0	4989.88	39
868	1260	0	0	0	0	6379.36	40
870	1262	0	0	0	0	6186.29	41
871	1266	0	0	0	0	6247.74	42
871	1266	0	0	0	0	6318.94	43
871	1266	0	0	0	0	7502.18	44
871	1267	0	0	0	0	7502.87	45
872	1270	0	0	0	0	6161.75	46
873	1270	0	0	0	0	6457.25	47
873	1271	0	0	0	0	7579.71	48
873	1272	0	0	0	0	6483.84	49
874	1272	0	0	0	0	7610.28	50
874	1272	0	0	0	0	6507.43	51
874	1273	0	0	0	0	6521.32	52
874	1273	0	0	0	0	7641.02	53
874	1273	0	0	0	0	6569.66	54
874	1274	0	0	0	0	6299.17	55
874	1274	0	0	0	0	7654.91	56
874	1276	0	0	0	0	6284.29	57
874	1276	0	0	0	0	6565.14	58
875	1277	0	0	0	0	7710.19	59
875	1277	0	0	0	0	6586.97	60
876	1277	0	0	0	0	7697.84	61
876	1278	0	0	0	0	6503.57	62
877	1278	0	0	0	0	6496.21	63
877	1279	0	0	0	0	7689.96	64
877	1279	0	0	0	0	6551.28	65
877	1279	0	0	0	0	7700.39	66
877	1280	0	0	0	0	6581.25	67
877	1280	0	0	0	0	6346.72	68
877	1281	0	0	0	0	6307.68	69
877	1281	0	0	0	0	6305.64	70
878	1281	0	0	0	0	7741.6	71
878	1281	0	0	0	0	7742.04	72
879	1283	0	0	0	0	6380.23	73
879	1283	0	0	0	0	6378.35	74
880	1284	0	0	0	0	7709.99	75
458	969	0	0	0	0	4400.39	76
1	342	0	0	0	0	1109.12	77
1	342	0	0	0	0	1099.17	78
1	342	0	0	0	0	950.706	79
1	342	0	0	0	0	951.953	80
1	342	0	0	0	0	949.946	81
1	342	0	0	0	0	954.284	82
1	342	0	0	0	0	1103.09	83
1	342	0	0	0	0	1224.98	84
1	342	0	0	0	0	1108.21	85
1	342	0	0	0	0	1212.77	86
1	342	0	0	0	0	1115.17	87
1	342	0	0	0	0	1208.77	88
1	342	0	0	0	0	1108.55	89
2	342	0	0	0	0	1182.65	90
2	342	0	0	0	0	1173.89	91
2	343	0	0	0	0	1227.76	92
2	343	0	0	0	0	1102.63	93
2	343	0	0	0	0	1210.87	94
2	343	0	0	0	0	1106.8	95
2	343	0	0	0	0	1225.61	96
2	343	0	0	0	0	957.839	97
2	343	0	0	0	0	1234.22	98
2	343	0	0	0	0	1098.6	99
2	343	0	0	0	0	1242.4	100
2	343	0	0	0	0	1211.69	101
2	343	0	0	0	0	1198.54	102
2	343	0	0	0	0	1224.95	103
2	343	0	0	0	0	1101.47	104
2	343	0	0	0	0	1213.93	105
2	343	0	0	0	0	1229.09	106
2	343	0	0	0	0	947.525	107
2	343	0	0	0	0	1099.77	108
2	343	0	0	0	0	1216.87	109
2	343	0	0	0	0	1230.09	110
2	343	0	0	0	0	1097.59	111
3	343	0	0	0	0	1104.13	112
3	343	0	0	0	0	957.435	113
3	343	0	0	0	0	1222.4	114
3	343	0	0	0	0	1105.27	115
3	343	0	0	0	0	1217.09	116
4	343	0	0	0	0	1228.87	117
4	343	0	0	0	0	962.651	118
4	343	0	0	0	0	1232.46	119
4	343	0	0	0	0	1105.99	120
5	343	0	0	0	0	1232.99	121
5	343	0	0	0	0	965.301	122
5	343	0	0	0	0	1248.45	123
5	343	0	0	0	0	1225.36	124
5	344	0	0	0	0	1237.7	125
6	344	0	0	0	0	972.109	126
6	344	0	0	0	0	1233.71	127
6	344	0	0	0	0	1121.05	128
6	344	0	0	0	0	968.31	129
6	344	0	0	0	0	1116.42	130
6	344	0	0	0	0	962.79	131
6	344	0	0	0	0	989.023	132
6	344	0	0	0	0	1098.59	133
6	344	0	0	0	0	1109.71	134
6	344	0	0	0	0	967.2	135
6	344	0	0	0	0	968.384	136
6	344	0	0	0	0	1120.86	137
6	344	0	0	0	0	971.844	138
6	344	0	0	0	0	966.082	139
6	344	0	0	0	0	1252.95	140
6	344	0	0	0	0	1120.84	141
7	344	0	0	0	0	960.481	142
7	344	0	0	0	0	966.174	143
7	344	0	0	0	0	1123.2	144
7	344	0	0	0	0	1123.52	145
7	344	0	0	0	0	971.6	146
7	344	0	0	0	0	1253.6	147
7	344	0	0	0	0	1128.43	148
7	344	0	0	0	0	1240.61	149
7	344	0	0	0	0	1106.78	150
25	344	0	0	0	0	1254.28	151
40	344	0	0	0	0	1303.89	152
40	344	0	0	0	0	1228.5	153
65	344	0	0	0	0	1228.58	154
78	344	0	0	0	0	1426.47	155
84	344	0	0	0	0	1178.63	156
90	344	0	0	0	0	1489.2	157
96	344	0	0	0	0	1215.4	158
120	344	0	0	0	0	1528.8	159
193	344	0	0	0	0	1505.36	160
330	344	0	0	0	0	1527.27	161
335	344	0	0	0	0	1834.35	162
353	344	0	0	0	0	1501.22	163
367	344	0	0	0	0	1866.45	164
369	344	0	0	0	0	2431.24	165
371	344	0	0	0	0	2038	166
374	344	0	0	0	0	2444.27	167
374	344	0	0	0	0	2191.49	168
378	344	0	0	0	0	2061.38	169
379	344	0	0	0	0	2037.29	170
380	344	0	0	0	0	2411.9	171
380	344	0	0	0	0	2164.95	172
381	344	0	0	0	0	2463.97	173
381	344	0	0	0	0	2426.67	174
381	344	0	0	0	0	2185.68	175
381	344	0	0	0	0	2463.01	176
382	344	0	0	0	0	2189.38	177
386	344	0	0	0	0	2065.41	178
386	344	0	0	0	0	2169.12	179
386	344	0	0	0	0	2488.29	180
386	344	0	0	0	0	2196.97	181
386	344	0	0	0	0	2191.64	182
386	344	0	0	0	0	2520.55	183
386	344	0	0	0	0	2175.95	184
391	344	0	0	0	0	2505.8	185
391	344	0	0	0	0	2544.56	186
391	344	0	0	0	0	2110.68	187
391	344	0	0	0	0	2536.88	188
391	344	0	0	0	0	2498.75	189
391	344	0	0	0	0	2533.68	190
391	344	0	0	0	0	2199.61	191
392	344	0	0	0	0	2506.52	192
392	344	0	0	0	0	2527.2	193
392	344	0	0	0	0	2213.69	194
393	344	0	0	0	0	2215.33	195
393	344	0	0	0	0	2148.19	196
393	344	0	0	0	0	2509.94	197
393	344	0	0	0	0	2551.71	198
393	344	0	0	0	0	2502.88	199
393	344	0	0	0	0	2213.72	200
394	344	0	0	0	0	2193.27	201
394	344	0	0	0	0	2195.13	202
394	344	0	0	0	0	2512.6	203
395	344	0	0	0	0	2524.47	204
395	344	0	0	0	0	2197.51	205
395	344	0	0	0	0	2521.4	206
395	344	0	0	0	0	2563.72	207
395	345	0	0	0	0	2564.19	208
395	345	0	0	0	0	2175.8	209
395	345	0	0	0	0	2528.73	210
395	345	0	0	0	0	2218.94	211
395	345	0	0	0	0	2198.09	212
395	345	0	0	0	0	2543.64	213
395	345	0	0	0	0	2535.15	214
395	345	0	0	0	0	2123.08	215
395	345	0	0	0	0	2561.14	216
395	345	0	0	0	0	2550.07	217
395	345	0	0	0	0	2575.35	218
395	345	0	0	0	0	2583.56	219
395	345	0	0	0	0	2185.88	220
395	345	0	0	0	0	2187.17	221
395	345	0	0	0	0	2568.41	222
395	345	0	0	0	0	2172.26	223
395	345	0	0	0	0	2193.31	224
395	345	0	0	0	0	2586.1	225
395	345	0	0	0	0	2143.65	226
395	345	0	0	0	0	2576.09	227
395	345	0	0	0	0	2542.79	228
395	345	0	0	0	0	2148.88	229
395	345	0	0	0	0	2568.53	230
395	345	0	0	0	0	2165.68	231
395	345	0	0	0	0	2133.82	232
395	345	0	0	0	0	2563.9	233
395	345	0	0	0	0	2096.64	234
395	345	0	0	0	0	2200.35	235
395	345	0	0	0	0	2577.94	236
395	345	0	0	0	0	2570.94	237
395	345	0	0	0	0	2104.44	238
395	345	0	0	0	0	2116.26	239
395	345	0	0	0	0	2141.71	240
395	345	0	0	0	0	2146.2	241
395	345	0	0	0	0	2584.86	242
395	345	0	0	0	0	2148.17	243
395	345	0	0	0	0	2505.78	244
395	345	0	0	0	0	2569.09	245
395	345	0	0	0	0	2570.14	246
395	345	0	0	0	0	2553.6	247
395	345	0	0	0	0	2501.66	248
395	345	0	0	0	0	2113.73	249
395	345	0	0	0	0	2529.04	250
395	345	0	0	0	0	2161.97	251
395	345	0	0	0	0	2535.64	252
395	345	0	0	0	0	2242.34	253
395	345	0	0	0	0	2541.39	254
395	345	0	0	0	0	2532.08	255
395	345	0	0	0	0	2548	256
395	345	0	0	0	0	2222.67	257
395	345	0	0	0	0	2242.09	258
395	345	0	0	0	0	2245.65	259
395	345	0	0	0	0	2518.75	260
395	345	0	0	0	0	2569.72	261
395	345	0	0	0	0	2100.48	262
395	344	0	0	0	0	2226.94	263
395	340	0	0	0	0	2224.66	264
395	340	0	0	0	0	2569.1	265
395	340	0	0	0	0	2228.14	266
395	340	0	0	0	0	2100.67	267
395	340	0	0	0	0	2546.11	268
395	340	0	0	0	0	2545.1	269
395	339	0	0	0	0	2180.62	270
395	339	0	0	0	0	2512.68	271
395	338	0	0	0	0	2147.59	272
395	338	0	0	0	0	2478.23	273
395	338	0	0	0	0	2483.44	274
395	338	0	0	0	0	2519.05	275
395	338	0	0	0	0	2107	276
395	336	0	0	0	0	2091.84	277
395	335	0	0	0	0	2488.27	278
395	332	0	0	0	0	2076.41	279
395	328	0	0	0	0	1445.71	280
395	317	0	0	0	0	1463.7	281
395	36	0	0	0	0	1465.13	282
395	24	0	0	0	0	1158.7	283
395	22	0	0	0	0	1452.95	284
395	21	0	0	0	0	1441.52	285
395	13	0	0	0	0	1104.93	286
395	10	0	0	0	0	1114.81	287
395	8	0	0	0	0	1116.76	288
395	7	0	0	0	0	1401.02	289
395	5	0	0	0	0	1278.5	290
395	5	0	0	0	0	1270.94	291
395	5	0	0	0	0	1409.88	292
395	5	0	0	0	0	1425.94	293
395	3	0	0	0	0	1261.95	294
395	3	0	0	0	0	1415.36	295
395	3	0	0	0	0	1271.67	296
395	3	0	0	0	0	1266.52	297
395	3	0	0	0	0	1252.26	298
395	3	0	0	0	0	1250.22	299
395	3	0	0	0	0	1376.95	300
395	3	0	0	0	0	1239.83	301
395	3	0	0	0	0	1357.92	302
395	3	0	0	0	0	1215.28	303
395	3	0	0	0	0	1396.08	304
395	3	0	0	0	0	1417.65	305
395	3	0	0	0	0	1105.67	306
395	3	0	0	0	0	1368.87	307
394	3	0	0	0	0	1354.37	308
394	4	0	0	0	0	1155.44	309
394	4	0	0	0	0	1230.8	310
394	4	0	0	0	0	1381.61	311
394	4	0	0	0	0	1100.3	312
394	4	0	0	0	0	1386.27	313
394	4	0	0	0	0	1242.03	314
394	4	0	0	0	0	1403.52	315
394	4	0	0	0	0	1100.55	316
394	4	0	0	0	0	1100.15	317
394	4	0	0	0	0	1101.69	318
394	4	0	0	0	0	1397.05	319
394	8	0	0	0	0	1364.56	320
401	7063	0	0	0	0	1385.57	321
401	7168	0	0	0	0	22711.3	322
401	7894	0	0	0	0	25953.3	323
401	9468	0	0	0	0	25253	324
402	9750	0	0	0	0	25479.5	325
402	9841	0	0	0	0	26296.1	326
403	9906	0	0	0	0	26406.9	327
403	9965	0	0	0	0	28367.1	328
403	10014	0	0	0	0	36986.3	329
403	10020	0	0	0	0	28865.8	330
403	10034	0	0	0	0	37071.6	331
403	10048	0	0	0	0	36918.2	332
403	10054	0	0	0	0	33276.2	333
404	10057	0	0	0	0	33438.2	334
406	10057	0	0	0	0	37612.3	335
406	10058	0	0	0	0	36901.9	336
405	10060	0	0	0	0	37640.4	337
405	10060	0	0	0	0	37267.9	338
405	10061	0	0	0	0	29374.4	339
405	10062	0	0	0	0	37719.1	340
405	10062	0	0	0	0	37364.1	341
405	10062	0	0	0	0	33915.2	342
405	10062	0	0	0	0	36938.4	343
405	10062	0	0	0	0	37508.3	344
405	10063	0	0	0	0	33475	345
405	10063	0	0	0	0	37648.7	346
405	10066	0	0	0	0	37175.3	347
405	10066	0	0	0	0	33690.9	348
405	10067	0	0	0	0	29376.2	349
405	10067	0	0	0	0	37635.5	350
405	10067	0	0	0	0	37409	351
405	10068	0	0	0	0	32768.7	352
405	10068	0	0	0	0	36820.2	353
405	10068	0	0	0	0	36937.5	354
405	10069	0	0	0	0	37579.4	355
405	10069	0	0	0	0	32722.9	356
405	10069	0	0	0	0	33188.1	357
406	10069	0	0	0	0	33416	358
406	10069	0	0	0	0	37145.3	359
406	10071	0	0	0	0	37063.1	360
405	10073	0	0	0	0	29256.2	361
405	10074	0	0	0	0	37034.4	362
405	10074	0	0	0	0	29286.7	363
405	10074	0	0	0	0	37597.4	364
405	10074	0	0	0	0	33321.1	365
405	10074	0	0	0	0	37353.3	366
404	10074	0	0	0	0	37376.4	367
404	10074	0	0	0	0	37019.9	368
404	10074	0	0	0	0	32608.8	369
404	10074	0	0	0	0	36515.7	370
403	10073	0	0	0	0	36803.1	371
403	10074	0	0	0	0	29530.8	372
403	10074	0	0	0	0	36784.8	373
403	10076	0	0	0	0	36934.8	374
403	10077	0	0	0	0	29473.6	375
403	10078	0	0	0	0	36556.2	376
402	10079	0	0	0	0	36763.2	377
402	10079	0	0	0	0	32778.7	378
402	10080	0	0	0	0	37407.4	379
402	10080	0	0	0	0	33254.5	380
402	10080	0	0	0	0	33439.2	381
402	10080	0	0	0	0	29372.4	382
402	10080	0	0	0	0	33384.3	383
402	10080	0	0	0	0	37524.4	384
402	10080	0	0	0	0	29267.4	385
402	10082	0	0	0	0	37135.4	386
410	10730	0	0	0	0	29280.8	387
410	10730	0	0	0	0	36896.3	388
410	10731	0	0	0	0	39041.1	389
410	10733	0	0	0	0	39708.1	390
410	10735	0	0	0	0	31137.7	391
410	10735	0	0	0	0	39974.6	392
410	10735	0	0	0	0	39459.3	393
409	10735	0	0	0	0	35157.2	394
409	10735	0	0	0	0	39645.9	395
