unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
0	0	0	0	0	0	nan	16
0	0	0	0	0	0	nan	17
0	0	0	0	0	0	nan	18
0	0	0	0	0	0	nan	19
0	0	0	0	0	0	nan	20
0	0	0	0	0	0	nan	21
0	0	0	0	0	0	nan	22
0	0	0	0	0	0	nan	23
0	0	0	0	0	0	nan	24
0	0	0	0	0	0	nan	25
0	0	0	0	0	0	nan	26
0	0	0	0	0	0	nan	27
0	0	0	0	0	0	nan	28
0	0	0	0	0	0	nan	29
2	2	0	0	0	0	nan	30
4127	4137	0	0	0	0	nan	31
4225	4281	0	0	0	0	nan	32
4340	4487	0	0	0	0	nan	33
4363	4577	0	0	0	0	nan	34
4394	4644	0	0	0	0	nan	35
4406	4663	0	0	0	0	nan	36
4411	4669	0	0	0	0	nan	37
4411	4673	0	0	0	0	18.2024	38
4411	4676	0	0	0	0	24375.3	39
4411	4676	0	0	0	0	26980.2	40
4411	4677	0	0	0	0	26860.2	41
4411	4678	0	0	0	0	26959.6	42
4411	4678	0	0	0	0	27362.8	43
4411	4679	0	0	0	0	28886.2	44
4411	4679	0	0	0	0	29185.7	45
4412	4680	0	0	0	0	27003.2	46
4412	4680	0	0	0	0	27482.1	47
4412	4680	0	0	0	0	29075.8	48
4412	4680	0	0	0	0	27506.8	49
4413	4680	0	0	0	0	29085.1	50
4413	4680	0	0	0	0	27550.5	51
4413	4680	0	0	0	0	27585.2	52
4413	4681	0	0	0	0	29264.3	53
4413	4681	0	0	0	0	27757.1	54
4413	4681	0	0	0	0	27667.7	55
4413	4681	0	0	0	0	29395	56
4413	4681	0	0	0	0	27255.5	57
