unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
1	0	0	0	0	0	nan	6
2	0	0	0	0	0	-1.0129	7
2	0	0	0	0	0	-0.973459	8
2	0	0	0	0	0	1.57216	9
2	0	0	0	0	0	1.55708	10
4	0	0	0	0	0	1.59896	11
4	0	0	0	0	0	1.69133	12
5	0	0	0	0	0	1.59486	13
5	0	0	0	0	0	1.69394	14
7	0	0	0	0	0	2.20658	15
7	0	0	0	0	0	2.1727	16
8	0	0	0	0	0	1.57216	17
9	0	0	0	0	0	7.72414	18
9	0	0	0	0	0	8.67364	19
9	0	0	0	0	0	9.07778	20
9	0	0	0	0	0	9.28924	21
9	0	0	0	0	0	9.12087	22
9	0	0	0	0	0	9.11254	23
9	0	0	0	0	0	7.8576	24
11	0	0	0	0	0	10.5362	25
11	0	0	0	0	0	11.0658	26
11	0	0	0	0	0	11.1392	27
11	0	0	0	0	0	12.4531	28
11	0	0	0	0	0	16.0257	29
13	1	0	0	0	0	17.9409	30
2546	2647	0	0	0	0	18.6251	31
2622	2757	0	0	0	0	18.6839	32
2725	2923	0	0	0	0	18.8102	33
2770	3012	0	0	0	0	20.981	34
2845	3113	0	0	0	0	21.0214	35
2911	3187	0	0	0	0	22.138	36
2971	3250	0	0	0	0	21.973	37
2988	3272	0	0	0	0	38.4885	38
3001	3293	0	0	0	0	15525.6	39
3009	3303	0	0	0	0	18010.8	40
3012	3308	0	0	0	0	18274.3	41
3013	3309	0	0	0	0	18436.2	42
3013	3309	0	0	0	0	18786.5	43
3013	3310	0	0	0	0	21236	44
3013	3310	0	0	0	0	21261.5	45
3014	3311	0	0	0	0	18999.3	46
3014	3311	0	0	0	0	19170.5	47
3014	3311	0	0	0	0	21436.6	48
3014	3311	0	0	0	0	19198	49
3023	3316	0	0	0	0	21471.1	50
3023	3316	0	0	0	0	19247.1	51
3023	3318	0	0	0	0	19326.9	52
3024	3321	0	0	0	0	21541.6	53
3024	3321	0	0	0	0	19330	54
