ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.699535	1	0.949507	28393.1
0.899329	1	0.994754	29746.1
0.676508	1	0.940895	28135.6
0.999998	1	1	29903
0.882169	1	0.992768	29686.7
0.972886	1	0.999629	29891.9
0.982579	1	0.999847	29898.4
0.803798	1	0.979353	29285.6
0.99999	1	1	29903
1	1	1	29903
0.569934	1	0.890371	26624.8
0.783149	1	0.974576	29142.7
0.953549	1	0.998904	29870.2
0.997148	1	0.999996	29902.9
0.0121102	1	0.0655612	1960.48
0.975247	1	0.999691	29893.8
0.66203	1	0.93508	27961.7
0.862739	1	0.990116	29607.5
0.513377	1	0.855669	25587.1
0.999988	0.119195	0.372718	11145.4
0.842892	1	0.986956	29512.9
0.475678	1	0.829113	24793
0.498796	1	0.845738	25290.1
0.887892	1	0.993467	29707.6
0.899351	1	0.994756	29746.2
0.966584	1	0.999435	29886.1
0.999999	1	1	29903
0.585748	1	0.899044	26884.1
1	1	1	29903
0.987622	1	0.999923	29900.7
0.934316	1	0.997794	29837
1	1	1	29903
0.920804	1	0.996778	29806.6
0.0194472	1	0.0960703	2872.79
0.817126	1	0.982154	29369.4
0.987723	0.729377	0.956662	28607.1
0.304303	0.813848	0.593314	17741.9
0.849088	0.646385	0.878114	26258.3
0.97576	0.813848	0.977181	29220.6
0.580287	0.646385	0.742898	22214.9
0.531701	0.646385	0.71075	21253.5
0.406652	0.646385	0.614068	18362.5
0.810534	0.879286	0.954085	28530
0.0608181	1	0.231101	6910.61
0.210552	1	0.538597	16105.7
0.233453	0.759722	0.484116	14476.5
0.333869	0.59495	0.519686	15540.2
0.99964	0.619176	0.915881	27387.6
0.0901663	0.888931	0.282441	8445.84
6.15196e-06	1	7.99678e-05	2.39128
0.0027485	0.944506	0.0180519	539.806
0.000446633	0.959676	0.00375257	112.213
0.000830057	1	0.0067185	200.903
0.942687	1	0.998325	29852.9
0.630538	0.787448	0.844147	25242.5
0.327216	0.78744	0.607081	18153.5
0.147704	0.856805	0.388151	11606.9
0.202484	1	0.52587	15725.1
0.0281952	1	0.128813	3851.88
0.921152	1	0.996806	29807.5
0.812215	1	0.981148	29339.3
0.72457	0.000219752	0.00155169	46.4001
0.892013	0.0547316	0.196241	5868.21
0.999991	0.612256	0.912629	27290.3
0.998684	0.366948	0.734342	21959
0.516313	1	0.857618	25645.3
0.657158	1	0.933053	27901.1
0.999998	1	1	29903
0.703674	1	0.950973	28437
0.999999	1	1	29903
1	1	1	29903
1	1	1	29903
0.974335	1.33933e-05	0.000159814	4.77893
0.944601	1.18404e-47	1.22033e-45	3.64916e-41
0.999993	1.20844e-05	0.000148922	4.45322
0.269549	1.5421e-66	6.39505e-65	1.91231e-60
0.502835	2.59526e-65	1.96272e-63	5.86913e-59
0.168098	4.96634e-78	1.50923e-76	4.51305e-72
0.975286	0.00114893	0.00873339	261.155
0.773321	0.116058	0.306113	9153.7
0.78193	1.46845e-20	5.38674e-19	1.6108e-14
0.566276	1.49128e-20	3.98767e-19	1.19243e-14
0.439271	1.49301e-20	3.1135e-19	9.31029e-15
