unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
0	0	0	0	0	0	nan	13
0	0	0	0	0	0	nan	14
0	0	0	0	0	0	nan	15
1	0	0	0	0	0	nan	16
1	0	0	0	0	0	nan	17
2	0	0	0	0	0	nan	18
2	0	0	0	0	0	nan	19
2	0	0	0	0	0	nan	20
2	0	0	0	0	0	nan	21
2	0	0	0	0	0	nan	22
2	0	0	0	0	0	nan	23
2	0	0	0	0	0	nan	24
2	0	0	0	0	0	nan	25
2	0	0	0	0	0	nan	26
2	0	0	0	0	0	nan	27
2	0	0	0	0	0	nan	28
2	0	0	0	0	0	nan	29
3	1	0	0	0	0	nan	30
4678	4454	0	0	0	0	nan	31
4833	4665	0	0	0	0	nan	32
4996	4895	0	0	0	0	nan	33
5049	5027	0	0	0	0	nan	34
5128	5124	0	0	0	0	nan	35
5145	5155	0	0	0	0	nan	36
5156	5168	0	0	0	0	nan	37
5159	5179	0	0	0	0	29.3596	38
5161	5184	0	0	0	0	26256.6	39
5162	5184	0	0	0	0	31469.3	40
5164	5187	0	0	0	0	28744.1	41
5164	5187	0	0	0	0	28922	42
5164	5187	0	0	0	0	29335	43
5164	5187	0	0	0	0	34424.7	44
5164	5187	0	0	0	0	34802.9	45
5170	5193	0	0	0	0	29795.2	46
5170	5193	0	0	0	0	29786.5	47
5170	5193	0	0	0	0	34734.1	48
5170	5193	0	0	0	0	29877.2	49
5171	5194	0	0	0	0	34678.5	50
5171	5194	0	0	0	0	29923.4	51
5171	5194	0	0	0	0	29942.3	52
5171	5194	0	0	0	0	34998.7	53
5171	5194	0	0	0	0	29941.2	54
5171	5194	0	0	0	0	29996.4	55
5171	5194	0	0	0	0	35009.8	56
5174	5197	0	0	0	0	29807.6	57
